scenario,time,node,state,system_performance,worst_node_state,system_performance_loss
severe_shock,89,workforce,0.643886,0.892019,0.556496,0.107981
severe_shock,90,communications,1.032387,0.890838,0.548935,0.109162
severe_shock,90,emergency_response,1.017375,0.890838,0.548935,0.109162
severe_shock,90,finance,1.003287,0.890838,0.548935,0.109162
severe_shock,90,food_distribution,0.664763,0.890838,0.548935,0.109162
severe_shock,90,household_resilience,0.548935,0.890838,0.548935,0.109162
severe_shock,90,manufacturing,1.163913,0.890838,0.548935,0.109162
severe_shock,90,power,1.018835,0.890838,0.548935,0.109162
severe_shock,90,public_health,0.839873,0.890838,0.548935,0.109162
severe_shock,90,retail_access,0.71988,0.890838,0.548935,0.109162
severe_shock,90,suppliers,1.027977,0.890838,0.548935,0.109162
severe_shock,90,transport,0.869655,0.890838,0.548935,0.109162
severe_shock,90,water,1.029284,0.890838,0.548935,0.109162
severe_shock,90,workforce,0.644729,0.890838,0.548935,0.109162
severe_shock,91,communications,1.033718,0.8913,0.535031,0.1087
severe_shock,91,emergency_response,1.017735,0.8913,0.535031,0.1087
severe_shock,91,finance,1.007561,0.8913,0.535031,0.1087
severe_shock,91,food_distribution,0.673593,0.8913,0.535031,0.1087
severe_shock,91,household_resilience,0.535031,0.8913,0.535031,0.1087
severe_shock,91,manufacturing,1.152002,0.8913,0.535031,0.1087
severe_shock,91,power,1.011868,0.8913,0.535031,0.1087
severe_shock,91,public_health,0.839551,0.8913,0.535031,0.1087
severe_shock,91,retail_access,0.722707,0.8913,0.535031,0.1087
severe_shock,91,suppliers,1.036111,0.8913,0.535031,0.1087
severe_shock,91,transport,0.878268,0.8913,0.535031,0.1087
severe_shock,91,water,1.027543,0.8913,0.535031,0.1087
severe_shock,91,workforce,0.651207,0.8913,0.535031,0.1087
severe_shock,92,communications,1.028922,0.890467,0.523995,0.109533
severe_shock,92,emergency_response,1.017927,0.890467,0.523995,0.109533
severe_shock,92,finance,1.003627,0.890467,0.523995,0.109533
severe_shock,92,food_distribution,0.684321,0.890467,0.523995,0.109533
severe_shock,92,household_resilience,0.523995,0.890467,0.523995,0.109533
severe_shock,92,manufacturing,1.152982,0.890467,0.523995,0.109533
severe_shock,92,power,1.01073,0.890467,0.523995,0.109533
severe_shock,92,public_health,0.851753,0.890467,0.523995,0.109533
severe_shock,92,retail_access,0.719157,0.890467,0.523995,0.109533
severe_shock,92,suppliers,1.021525,0.890467,0.523995,0.109533
severe_shock,92,transport,0.88195,0.890467,0.523995,0.109533
severe_shock,92,water,1.030476,0.890467,0.523995,0.109533
severe_shock,92,workforce,0.648713,0.890467,0.523995,0.109533
severe_shock,93,communications,1.016541,0.891797,0.514825,0.108203
severe_shock,93,emergency_response,1.024511,0.891797,0.514825,0.108203
severe_shock,93,finance,1.012397,0.891797,0.514825,0.108203
severe_shock,93,food_distribution,0.684523,0.891797,0.514825,0.108203
severe_shock,93,household_resilience,0.514825,0.891797,0.514825,0.108203
severe_shock,93,manufacturing,1.149264,0.891797,0.514825,0.108203
severe_shock,93,power,1.020963,0.891797,0.514825,0.108203
severe_shock,93,public_health,0.852646,0.891797,0.514825,0.108203
severe_shock,93,retail_access,0.724839,0.891797,0.514825,0.108203
severe_shock,93,suppliers,1.022952,0.891797,0.514825,0.108203
severe_shock,93,transport,0.8781,0.891797,0.514825,0.108203
severe_shock,93,water,1.045327,0.891797,0.514825,0.108203
severe_shock,93,workforce,0.646479,0.891797,0.514825,0.108203
severe_shock,94,communications,1.007658,0.891165,0.511122,0.108835
severe_shock,94,emergency_response,1.029773,0.891165,0.511122,0.108835
severe_shock,94,finance,1.009371,0.891165,0.511122,0.108835
severe_shock,94,food_distribution,0.675905,0.891165,0.511122,0.108835
severe_shock,94,household_resilience,0.511122,0.891165,0.511122,0.108835
severe_shock,94,manufacturing,1.135022,0.891165,0.511122,0.108835
severe_shock,94,power,1.007989,0.891165,0.511122,0.108835
severe_shock,94,public_health,0.874292,0.891165,0.511122,0.108835
severe_shock,94,retail_access,0.726128,0.891165,0.511122,0.108835
severe_shock,94,suppliers,1.025765,0.891165,0.511122,0.108835
severe_shock,94,transport,0.886528,0.891165,0.511122,0.108835
severe_shock,94,water,1.043535,0.891165,0.511122,0.108835
severe_shock,94,workforce,0.652052,0.891165,0.511122,0.108835
severe_shock,95,communications,1.019669,0.889003,0.501647,0.110997
severe_shock,95,emergency_response,1.027442,0.889003,0.501647,0.110997
severe_shock,95,finance,1.005713,0.889003,0.501647,0.110997
severe_shock,95,food_distribution,0.673477,0.889003,0.501647,0.110997
severe_shock,95,household_resilience,0.501647,0.889003,0.501647,0.110997
severe_shock,95,manufacturing,1.128913,0.889003,0.501647,0.110997
severe_shock,95,power,1.01177,0.889003,0.501647,0.110997
severe_shock,95,public_health,0.870605,0.889003,0.501647,0.110997
severe_shock,95,retail_access,0.718204,0.889003,0.501647,0.110997
severe_shock,95,suppliers,1.025906,0.889003,0.501647,0.110997
severe_shock,95,transport,0.88468,0.889003,0.501647,0.110997
severe_shock,95,water,1.039898,0.889003,0.501647,0.110997
severe_shock,95,workforce,0.649114,0.889003,0.501647,0.110997
severe_shock,96,communications,1.010177,0.887199,0.49049,0.112801
severe_shock,96,emergency_response,1.032729,0.887199,0.49049,0.112801
severe_shock,96,finance,1.018843,0.887199,0.49049,0.112801
severe_shock,96,food_distribution,0.67088,0.887199,0.49049,0.112801
severe_shock,96,household_resilience,0.49049,0.887199,0.49049,0.112801
severe_shock,96,manufacturing,1.126588,0.887199,0.49049,0.112801
severe_shock,96,power,1.003898,0.887199,0.49049,0.112801
severe_shock,96,public_health,0.874018,0.887199,0.49049,0.112801
severe_shock,96,retail_access,0.711126,0.887199,0.49049,0.112801
severe_shock,96,suppliers,1.033073,0.887199,0.49049,0.112801
severe_shock,96,transport,0.876868,0.887199,0.49049,0.112801
severe_shock,96,water,1.026281,0.887199,0.49049,0.112801
severe_shock,96,workforce,0.658613,0.887199,0.49049,0.112801
severe_shock,97,communications,1.017758,0.88787,0.478507,0.11213
severe_shock,97,emergency_response,1.034716,0.88787,0.478507,0.11213
severe_shock,97,finance,1.005752,0.88787,0.478507,0.11213
severe_shock,97,food_distribution,0.676293,0.88787,0.478507,0.11213
severe_shock,97,household_resilience,0.478507,0.88787,0.478507,0.11213
severe_shock,97,manufacturing,1.12376,0.88787,0.478507,0.11213
severe_shock,97,power,1.013944,0.88787,0.478507,0.11213
severe_shock,97,public_health,0.869794,0.88787,0.478507,0.11213
severe_shock,97,retail_access,0.716416,0.88787,0.478507,0.11213
severe_shock,97,suppliers,1.032427,0.88787,0.478507,0.11213
severe_shock,97,transport,0.876555,0.88787,0.478507,0.11213
severe_shock,97,water,1.029446,0.88787,0.478507,0.11213
severe_shock,97,workforce,0.666944,0.88787,0.478507,0.11213
severe_shock,98,communications,1.035572,0.887161,0.477845,0.112839
severe_shock,98,emergency_response,1.026216,0.887161,0.477845,0.112839
severe_shock,98,finance,1.007643,0.887161,0.477845,0.112839
severe_shock,98,food_distribution,0.68636,0.887161,0.477845,0.112839
severe_shock,98,household_resilience,0.477845,0.887161,0.477845,0.112839
severe_shock,98,manufacturing,1.115012,0.887161,0.477845,0.112839
severe_shock,98,power,1.012091,0.887161,0.477845,0.112839
severe_shock,98,public_health,0.863866,0.887161,0.477845,0.112839
severe_shock,98,retail_access,0.72348,0.887161,0.477845,0.112839
severe_shock,98,suppliers,1.024302,0.887161,0.477845,0.112839
severe_shock,98,transport,0.868008,0.887161,0.477845,0.112839
severe_shock,98,water,1.028034,0.887161,0.477845,0.112839
severe_shock,98,workforce,0.664663,0.887161,0.477845,0.112839
severe_shock,99,communications,1.032775,0.886761,0.469077,0.113239
severe_shock,99,emergency_response,1.035616,0.886761,0.469077,0.113239
severe_shock,99,finance,1.001475,0.886761,0.469077,0.113239
severe_shock,99,food_distribution,0.690427,0.886761,0.469077,0.113239
severe_shock,99,household_resilience,0.469077,0.886761,0.469077,0.113239
severe_shock,99,manufacturing,1.112219,0.886761,0.469077,0.113239
severe_shock,99,power,1.00723,0.886761,0.469077,0.113239
severe_shock,99,public_health,0.870612,0.886761,0.469077,0.113239
severe_shock,99,retail_access,0.723804,0.886761,0.469077,0.113239
severe_shock,99,suppliers,1.031183,0.886761,0.469077,0.113239
severe_shock,99,transport,0.860323,0.886761,0.469077,0.113239
severe_shock,99,water,1.022124,0.886761,0.469077,0.113239
severe_shock,99,workforce,0.671031,0.886761,0.469077,0.113239
severe_shock,100,communications,1.030487,0.887108,0.452468,0.112892
severe_shock,100,emergency_response,1.034157,0.887108,0.452468,0.112892
severe_shock,100,finance,1.01004,0.887108,0.452468,0.112892
severe_shock,100,food_distribution,0.688866,0.887108,0.452468,0.112892
severe_shock,100,household_resilience,0.452468,0.887108,0.452468,0.112892
severe_shock,100,manufacturing,1.112772,0.887108,0.452468,0.112892
severe_shock,100,power,1.00248,0.887108,0.452468,0.112892
severe_shock,100,public_health,0.876465,0.887108,0.452468,0.112892
severe_shock,100,retail_access,0.723458,0.887108,0.452468,0.112892
severe_shock,100,suppliers,1.029124,0.887108,0.452468,0.112892
severe_shock,100,transport,0.863993,0.887108,0.452468,0.112892
severe_shock,100,water,1.026063,0.887108,0.452468,0.112892
severe_shock,100,workforce,0.682027,0.887108,0.452468,0.112892
severe_shock,101,communications,1.029684,0.889393,0.452317,0.110607
severe_shock,101,emergency_response,1.041457,0.889393,0.452317,0.110607
severe_shock,101,finance,0.999819,0.889393,0.452317,0.110607
severe_shock,101,food_distribution,0.695594,0.889393,0.452317,0.110607
severe_shock,101,household_resilience,0.452317,0.889393,0.452317,0.110607
severe_shock,101,manufacturing,1.111028,0.889393,0.452317,0.110607
severe_shock,101,power,1.014445,0.889393,0.452317,0.110607
severe_shock,101,public_health,0.875705,0.889393,0.452317,0.110607
severe_shock,101,retail_access,0.720914,0.889393,0.452317,0.110607
severe_shock,101,suppliers,1.031256,0.889393,0.452317,0.110607
severe_shock,101,transport,0.876344,0.889393,0.452317,0.110607
severe_shock,101,water,1.028009,0.889393,0.452317,0.110607
severe_shock,101,workforce,0.685534,0.889393,0.452317,0.110607
severe_shock,102,communications,1.024516,0.889223,0.442563,0.110777
severe_shock,102,emergency_response,1.046781,0.889223,0.442563,0.110777
severe_shock,102,finance,0.990381,0.889223,0.442563,0.110777
severe_shock,102,food_distribution,0.702765,0.889223,0.442563,0.110777
severe_shock,102,household_resilience,0.442563,0.889223,0.442563,0.110777
severe_shock,102,manufacturing,1.108216,0.889223,0.442563,0.110777
severe_shock,102,power,1.007272,0.889223,0.442563,0.110777
severe_shock,102,public_health,0.885378,0.889223,0.442563,0.110777
severe_shock,102,retail_access,0.727206,0.889223,0.442563,0.110777
severe_shock,102,suppliers,1.03071,0.889223,0.442563,0.110777
severe_shock,102,transport,0.878426,0.889223,0.442563,0.110777
severe_shock,102,water,1.0313,0.889223,0.442563,0.110777
severe_shock,102,workforce,0.684382,0.889223,0.442563,0.110777
severe_shock,103,communications,1.020392,0.885975,0.435368,0.114025
severe_shock,103,emergency_response,1.054317,0.885975,0.435368,0.114025
severe_shock,103,finance,0.989228,0.885975,0.435368,0.114025
severe_shock,103,food_distribution,0.708193,0.885975,0.435368,0.114025
severe_shock,103,household_resilience,0.435368,0.885975,0.435368,0.114025
severe_shock,103,manufacturing,1.102582,0.885975,0.435368,0.114025
severe_shock,103,power,1.00116,0.885975,0.435368,0.114025
severe_shock,103,public_health,0.876546,0.885975,0.435368,0.114025
severe_shock,103,retail_access,0.722762,0.885975,0.435368,0.114025
severe_shock,103,suppliers,1.025432,0.885975,0.435368,0.114025
severe_shock,103,transport,0.871963,0.885975,0.435368,0.114025
severe_shock,103,water,1.031134,0.885975,0.435368,0.114025
severe_shock,103,workforce,0.67859,0.885975,0.435368,0.114025
severe_shock,104,communications,1.018189,0.886634,0.439425,0.113366
severe_shock,104,emergency_response,1.053242,0.886634,0.439425,0.113366
severe_shock,104,finance,0.979693,0.886634,0.439425,0.113366
severe_shock,104,food_distribution,0.715903,0.886634,0.439425,0.113366
severe_shock,104,household_resilience,0.439425,0.886634,0.439425,0.113366
severe_shock,104,manufacturing,1.096661,0.886634,0.439425,0.113366
severe_shock,104,power,1.003349,0.886634,0.439425,0.113366
severe_shock,104,public_health,0.888829,0.886634,0.439425,0.113366
severe_shock,104,retail_access,0.72016,0.886634,0.439425,0.113366
severe_shock,104,suppliers,1.015938,0.886634,0.439425,0.113366
severe_shock,104,transport,0.876127,0.886634,0.439425,0.113366
severe_shock,104,water,1.036979,0.886634,0.439425,0.113366
severe_shock,104,workforce,0.68175,0.886634,0.439425,0.113366
severe_shock,105,communications,1.02879,0.888964,0.433769,0.111036
severe_shock,105,emergency_response,1.057721,0.888964,0.433769,0.111036
severe_shock,105,finance,0.982757,0.888964,0.433769,0.111036
severe_shock,105,food_distribution,0.716026,0.888964,0.433769,0.111036
severe_shock,105,household_resilience,0.433769,0.888964,0.433769,0.111036
severe_shock,105,manufacturing,1.0957,0.888964,0.433769,0.111036
severe_shock,105,power,1.005066,0.888964,0.433769,0.111036
severe_shock,105,public_health,0.893017,0.888964,0.433769,0.111036
severe_shock,105,retail_access,0.73454,0.888964,0.433769,0.111036
severe_shock,105,suppliers,1.01359,0.888964,0.433769,0.111036
severe_shock,105,transport,0.873571,0.888964,0.433769,0.111036
severe_shock,105,water,1.035766,0.888964,0.433769,0.111036
severe_shock,105,workforce,0.686217,0.888964,0.433769,0.111036
severe_shock,106,communications,1.019617,0.888244,0.433372,0.111756
severe_shock,106,emergency_response,1.04226,0.888244,0.433372,0.111756
severe_shock,106,finance,0.984585,0.888244,0.433372,0.111756
severe_shock,106,food_distribution,0.722391,0.888244,0.433372,0.111756
severe_shock,106,household_resilience,0.433372,0.888244,0.433372,0.111756
severe_shock,106,manufacturing,1.093153,0.888244,0.433372,0.111756
severe_shock,106,power,1.009669,0.888244,0.433372,0.111756
severe_shock,106,public_health,0.903646,0.888244,0.433372,0.111756
severe_shock,106,retail_access,0.732697,0.888244,0.433372,0.111756
severe_shock,106,suppliers,1.007046,0.888244,0.433372,0.111756
severe_shock,106,transport,0.864915,0.888244,0.433372,0.111756
severe_shock,106,water,1.03936,0.888244,0.433372,0.111756
severe_shock,106,workforce,0.694462,0.888244,0.433372,0.111756
severe_shock,107,communications,1.016873,0.886393,0.431329,0.113607
severe_shock,107,emergency_response,1.030978,0.886393,0.431329,0.113607
severe_shock,107,finance,0.989682,0.886393,0.431329,0.113607
severe_shock,107,food_distribution,0.717644,0.886393,0.431329,0.113607
severe_shock,107,household_resilience,0.431329,0.886393,0.431329,0.113607
severe_shock,107,manufacturing,1.090706,0.886393,0.431329,0.113607
severe_shock,107,power,1.01049,0.886393,0.431329,0.113607
severe_shock,107,public_health,0.906445,0.886393,0.431329,0.113607
severe_shock,107,retail_access,0.715822,0.886393,0.431329,0.113607
severe_shock,107,suppliers,1.003304,0.886393,0.431329,0.113607
severe_shock,107,transport,0.870223,0.886393,0.431329,0.113607
severe_shock,107,water,1.039809,0.886393,0.431329,0.113607
severe_shock,107,workforce,0.6998,0.886393,0.431329,0.113607
severe_shock,108,communications,1.016941,0.889867,0.432936,0.110133
severe_shock,108,emergency_response,1.035044,0.889867,0.432936,0.110133
severe_shock,108,finance,0.990501,0.889867,0.432936,0.110133
severe_shock,108,food_distribution,0.719155,0.889867,0.432936,0.110133
severe_shock,108,household_resilience,0.432936,0.889867,0.432936,0.110133
severe_shock,108,manufacturing,1.090831,0.889867,0.432936,0.110133
severe_shock,108,power,1.013112,0.889867,0.432936,0.110133
severe_shock,108,public_health,0.919006,0.889867,0.432936,0.110133
severe_shock,108,retail_access,0.722937,0.889867,0.432936,0.110133
severe_shock,108,suppliers,1.005104,0.889867,0.432936,0.110133
severe_shock,108,transport,0.877545,0.889867,0.432936,0.110133
severe_shock,108,water,1.040897,0.889867,0.432936,0.110133
severe_shock,108,workforce,0.704267,0.889867,0.432936,0.110133
severe_shock,109,communications,1.023994,0.889626,0.431426,0.110374
severe_shock,109,emergency_response,1.035174,0.889626,0.431426,0.110374
severe_shock,109,finance,1.000149,0.889626,0.431426,0.110374
severe_shock,109,food_distribution,0.721954,0.889626,0.431426,0.110374
severe_shock,109,household_resilience,0.431426,0.889626,0.431426,0.110374
severe_shock,109,manufacturing,1.075586,0.889626,0.431426,0.110374
severe_shock,109,power,1.016521,0.889626,0.431426,0.110374
severe_shock,109,public_health,0.915416,0.889626,0.431426,0.110374
severe_shock,109,retail_access,0.728452,0.889626,0.431426,0.110374
severe_shock,109,suppliers,1.004106,0.889626,0.431426,0.110374
severe_shock,109,transport,0.867785,0.889626,0.431426,0.110374
severe_shock,109,water,1.040235,0.889626,0.431426,0.110374
severe_shock,109,workforce,0.704345,0.889626,0.431426,0.110374
severe_shock,110,communications,1.020614,0.891399,0.433773,0.108601
severe_shock,110,emergency_response,1.039714,0.891399,0.433773,0.108601
severe_shock,110,finance,1.011302,0.891399,0.433773,0.108601
severe_shock,110,food_distribution,0.731912,0.891399,0.433773,0.108601
severe_shock,110,household_resilience,0.433773,0.891399,0.433773,0.108601
severe_shock,110,manufacturing,1.073896,0.891399,0.433773,0.108601
severe_shock,110,power,1.021954,0.891399,0.433773,0.108601
severe_shock,110,public_health,0.926815,0.891399,0.433773,0.108601
severe_shock,110,retail_access,0.711416,0.891399,0.433773,0.108601
severe_shock,110,suppliers,1.002755,0.891399,0.433773,0.108601
severe_shock,110,transport,0.865152,0.891399,0.433773,0.108601
severe_shock,110,water,1.035013,0.891399,0.433773,0.108601
severe_shock,110,workforce,0.713871,0.891399,0.433773,0.108601
severe_shock,111,communications,1.024735,0.88906,0.417632,0.11094
severe_shock,111,emergency_response,1.037844,0.88906,0.417632,0.11094
severe_shock,111,finance,0.999965,0.88906,0.417632,0.11094
severe_shock,111,food_distribution,0.723469,0.88906,0.417632,0.11094
severe_shock,111,household_resilience,0.417632,0.88906,0.417632,0.11094
severe_shock,111,manufacturing,1.061797,0.88906,0.417632,0.11094
severe_shock,111,power,1.034149,0.88906,0.417632,0.11094
severe_shock,111,public_health,0.926682,0.88906,0.417632,0.11094
severe_shock,111,retail_access,0.707028,0.88906,0.417632,0.11094
severe_shock,111,suppliers,0.998376,0.88906,0.417632,0.11094
severe_shock,111,transport,0.862918,0.88906,0.417632,0.11094
severe_shock,111,water,1.03985,0.88906,0.417632,0.11094
severe_shock,111,workforce,0.723331,0.88906,0.417632,0.11094
severe_shock,112,communications,1.026909,0.886846,0.410241,0.113154
severe_shock,112,emergency_response,1.026596,0.886846,0.410241,0.113154
severe_shock,112,finance,1.009543,0.886846,0.410241,0.113154
severe_shock,112,food_distribution,0.722513,0.886846,0.410241,0.113154
severe_shock,112,household_resilience,0.410241,0.886846,0.410241,0.113154
severe_shock,112,manufacturing,1.047067,0.886846,0.410241,0.113154
severe_shock,112,power,1.032073,0.886846,0.410241,0.113154
severe_shock,112,public_health,0.910161,0.886846,0.410241,0.113154
severe_shock,112,retail_access,0.704012,0.886846,0.410241,0.113154
severe_shock,112,suppliers,1.001554,0.886846,0.410241,0.113154
severe_shock,112,transport,0.855969,0.886846,0.410241,0.113154
severe_shock,112,water,1.044739,0.886846,0.410241,0.113154
severe_shock,112,workforce,0.737617,0.886846,0.410241,0.113154
severe_shock,113,communications,1.033774,0.885053,0.401689,0.114947
severe_shock,113,emergency_response,1.031326,0.885053,0.401689,0.114947
severe_shock,113,finance,0.992252,0.885053,0.401689,0.114947
severe_shock,113,food_distribution,0.724356,0.885053,0.401689,0.114947
severe_shock,113,household_resilience,0.401689,0.885053,0.401689,0.114947
severe_shock,113,manufacturing,1.035982,0.885053,0.401689,0.114947
severe_shock,113,power,1.03252,0.885053,0.401689,0.114947
severe_shock,113,public_health,0.916026,0.885053,0.401689,0.114947
severe_shock,113,retail_access,0.706143,0.885053,0.401689,0.114947
severe_shock,113,suppliers,0.993652,0.885053,0.401689,0.114947
severe_shock,113,transport,0.847611,0.885053,0.401689,0.114947
severe_shock,113,water,1.052523,0.885053,0.401689,0.114947
severe_shock,113,workforce,0.737831,0.885053,0.401689,0.114947
severe_shock,114,communications,1.035907,0.885051,0.386749,0.114949
severe_shock,114,emergency_response,1.042881,0.885051,0.386749,0.114949
severe_shock,114,finance,0.994117,0.885051,0.386749,0.114949
severe_shock,114,food_distribution,0.707147,0.885051,0.386749,0.114949
severe_shock,114,household_resilience,0.386749,0.885051,0.386749,0.114949
severe_shock,114,manufacturing,1.042442,0.885051,0.386749,0.114949
severe_shock,114,power,1.031344,0.885051,0.386749,0.114949
severe_shock,114,public_health,0.917607,0.885051,0.386749,0.114949
severe_shock,114,retail_access,0.699863,0.885051,0.386749,0.114949
severe_shock,114,suppliers,0.992312,0.885051,0.386749,0.114949
severe_shock,114,transport,0.845114,0.885051,0.386749,0.114949
severe_shock,114,water,1.059448,0.885051,0.386749,0.114949
severe_shock,114,workforce,0.750738,0.885051,0.386749,0.114949
severe_shock,115,communications,1.040473,0.888774,0.393184,0.111226
severe_shock,115,emergency_response,1.048009,0.888774,0.393184,0.111226
severe_shock,115,finance,0.995602,0.888774,0.393184,0.111226
severe_shock,115,food_distribution,0.710226,0.888774,0.393184,0.111226
severe_shock,115,household_resilience,0.393184,0.888774,0.393184,0.111226
severe_shock,115,manufacturing,1.037172,0.888774,0.393184,0.111226
severe_shock,115,power,1.026032,0.888774,0.393184,0.111226
severe_shock,115,public_health,0.912977,0.888774,0.393184,0.111226
severe_shock,115,retail_access,0.696202,0.888774,0.393184,0.111226
severe_shock,115,suppliers,0.990244,0.888774,0.393184,0.111226
severe_shock,115,transport,0.867977,0.888774,0.393184,0.111226
severe_shock,115,water,1.068397,0.888774,0.393184,0.111226
severe_shock,115,workforce,0.767572,0.888774,0.393184,0.111226
severe_shock,116,communications,1.053613,0.891711,0.388485,0.108289
severe_shock,116,emergency_response,1.044267,0.891711,0.388485,0.108289
severe_shock,116,finance,0.991876,0.891711,0.388485,0.108289
severe_shock,116,food_distribution,0.712816,0.891711,0.388485,0.108289
severe_shock,116,household_resilience,0.388485,0.891711,0.388485,0.108289
severe_shock,116,manufacturing,1.04296,0.891711,0.388485,0.108289
severe_shock,116,power,1.033409,0.891711,0.388485,0.108289
severe_shock,116,public_health,0.919574,0.891711,0.388485,0.108289
severe_shock,116,retail_access,0.697585,0.891711,0.388485,0.108289
severe_shock,116,suppliers,0.991235,0.891711,0.388485,0.108289
severe_shock,116,transport,0.877669,0.891711,0.388485,0.108289
severe_shock,116,water,1.065698,0.891711,0.388485,0.108289
severe_shock,116,workforce,0.773051,0.891711,0.388485,0.108289
severe_shock,117,communications,1.044442,0.892812,0.39082,0.107188
severe_shock,117,emergency_response,1.042317,0.892812,0.39082,0.107188
severe_shock,117,finance,0.979028,0.892812,0.39082,0.107188
severe_shock,117,food_distribution,0.719158,0.892812,0.39082,0.107188
severe_shock,117,household_resilience,0.39082,0.892812,0.39082,0.107188
severe_shock,117,manufacturing,1.038411,0.892812,0.39082,0.107188
severe_shock,117,power,1.041369,0.892812,0.39082,0.107188
severe_shock,117,public_health,0.918871,0.892812,0.39082,0.107188
severe_shock,117,retail_access,0.704516,0.892812,0.39082,0.107188
severe_shock,117,suppliers,0.987571,0.892812,0.39082,0.107188
severe_shock,117,transport,0.886542,0.892812,0.39082,0.107188
severe_shock,117,water,1.067775,0.892812,0.39082,0.107188
severe_shock,117,workforce,0.785733,0.892812,0.39082,0.107188
severe_shock,118,communications,1.054218,0.895062,0.391348,0.104938
severe_shock,118,emergency_response,1.043645,0.895062,0.391348,0.104938
severe_shock,118,finance,0.982025,0.895062,0.391348,0.104938
severe_shock,118,food_distribution,0.726911,0.895062,0.391348,0.104938
severe_shock,118,household_resilience,0.391348,0.895062,0.391348,0.104938
severe_shock,118,manufacturing,1.032962,0.895062,0.391348,0.104938
severe_shock,118,power,1.040476,0.895062,0.391348,0.104938
severe_shock,118,public_health,0.925848,0.895062,0.391348,0.104938
severe_shock,118,retail_access,0.70803,0.895062,0.391348,0.104938
severe_shock,118,suppliers,0.986744,0.895062,0.391348,0.104938
severe_shock,118,transport,0.893729,0.895062,0.391348,0.104938
severe_shock,118,water,1.069984,0.895062,0.391348,0.104938
severe_shock,118,workforce,0.779882,0.895062,0.391348,0.104938
severe_shock,119,communications,1.052226,0.896928,0.386556,0.103072
severe_shock,119,emergency_response,1.045438,0.896928,0.386556,0.103072
severe_shock,119,finance,0.982976,0.896928,0.386556,0.103072
severe_shock,119,food_distribution,0.732199,0.896928,0.386556,0.103072
severe_shock,119,household_resilience,0.386556,0.896928,0.386556,0.103072
severe_shock,119,manufacturing,1.034717,0.896928,0.386556,0.103072
severe_shock,119,power,1.035685,0.896928,0.386556,0.103072
severe_shock,119,public_health,0.93411,0.896928,0.386556,0.103072
severe_shock,119,retail_access,0.722494,0.896928,0.386556,0.103072
severe_shock,119,suppliers,0.98986,0.896928,0.386556,0.103072
severe_shock,119,transport,0.894253,0.896928,0.386556,0.103072
severe_shock,119,water,1.068312,0.896928,0.386556,0.103072
severe_shock,119,workforce,0.781233,0.896928,0.386556,0.103072
severe_shock,120,communications,1.037269,0.897326,0.381168,0.102674
severe_shock,120,emergency_response,1.053773,0.897326,0.381168,0.102674
severe_shock,120,finance,0.985348,0.897326,0.381168,0.102674
severe_shock,120,food_distribution,0.739184,0.897326,0.381168,0.102674
severe_shock,120,household_resilience,0.381168,0.897326,0.381168,0.102674
severe_shock,120,manufacturing,1.039642,0.897326,0.381168,0.102674
severe_shock,120,power,1.03752,0.897326,0.381168,0.102674
severe_shock,120,public_health,0.942032,0.897326,0.381168,0.102674
severe_shock,120,retail_access,0.720242,0.897326,0.381168,0.102674
severe_shock,120,suppliers,0.991042,0.897326,0.381168,0.102674
severe_shock,120,transport,0.894113,0.897326,0.381168,0.102674
severe_shock,120,water,1.070007,0.897326,0.381168,0.102674
severe_shock,120,workforce,0.773898,0.897326,0.381168,0.102674
severe_shock,121,communications,1.041535,0.898034,0.375075,0.101966
severe_shock,121,emergency_response,1.064065,0.898034,0.375075,0.101966
severe_shock,121,finance,0.991184,0.898034,0.375075,0.101966
severe_shock,121,food_distribution,0.743036,0.898034,0.375075,0.101966
severe_shock,121,household_resilience,0.375075,0.898034,0.375075,0.101966
severe_shock,121,manufacturing,1.04179,0.898034,0.375075,0.101966
severe_shock,121,power,1.029369,0.898034,0.375075,0.101966
severe_shock,121,public_health,0.943229,0.898034,0.375075,0.101966
severe_shock,121,retail_access,0.712994,0.898034,0.375075,0.101966
severe_shock,121,suppliers,0.986603,0.898034,0.375075,0.101966
severe_shock,121,transport,0.892187,0.898034,0.375075,0.101966
severe_shock,121,water,1.074678,0.898034,0.375075,0.101966
severe_shock,121,workforce,0.778692,0.898034,0.375075,0.101966
severe_shock,122,communications,1.044249,0.90057,0.378142,0.09943
severe_shock,122,emergency_response,1.078093,0.90057,0.378142,0.09943
severe_shock,122,finance,0.984891,0.90057,0.378142,0.09943
severe_shock,122,food_distribution,0.747384,0.90057,0.378142,0.09943
severe_shock,122,household_resilience,0.378142,0.90057,0.378142,0.09943
severe_shock,122,manufacturing,1.040298,0.90057,0.378142,0.09943
severe_shock,122,power,1.032162,0.90057,0.378142,0.09943
severe_shock,122,public_health,0.950537,0.90057,0.378142,0.09943
severe_shock,122,retail_access,0.720657,0.90057,0.378142,0.09943
severe_shock,122,suppliers,0.985688,0.90057,0.378142,0.09943
severe_shock,122,transport,0.890342,0.90057,0.378142,0.09943
severe_shock,122,water,1.070933,0.90057,0.378142,0.09943
severe_shock,122,workforce,0.784034,0.90057,0.378142,0.09943
severe_shock,123,communications,1.039603,0.900391,0.375836,0.099609
severe_shock,123,emergency_response,1.070391,0.900391,0.375836,0.099609
severe_shock,123,finance,0.992069,0.900391,0.375836,0.099609
