scenario,time,stock,delayed_stock,inflow,outflow,threshold_penalty,shock,next_stock
strong_threshold_correction,24,68.123757,53.083116,1.954376,0.0,0.0,0.0,70.078134
strong_threshold_correction,25,70.078134,55.324561,1.887182,0.0,0.0,0.0,71.965315
strong_threshold_correction,26,71.965315,57.549045,1.815772,0.0,0.0,0.0,73.781088
strong_threshold_correction,27,73.781088,59.747756,1.741014,0.0,0.0,0.0,75.522102
strong_threshold_correction,28,75.522102,61.912239,1.66376,0.0,0.0,0.0,77.185862
strong_threshold_correction,29,77.185862,64.034528,1.584836,0.111899,0.0,0.0,78.658799
strong_threshold_correction,30,78.658799,66.107257,1.510806,0.225899,0.0,0.0,79.943706
strong_threshold_correction,31,79.943706,68.123757,1.443037,0.336807,0.0,0.0,81.049936
strong_threshold_correction,32,81.049936,70.078134,1.382311,0.444297,0.0,0.0,81.98795
strong_threshold_correction,33,81.98795,71.965315,1.329094,0.548092,0.0,0.0,82.768952
strong_threshold_correction,34,82.768952,73.781088,1.283576,0.64796,0.069206,0.0,83.335362
strong_threshold_correction,35,83.335362,75.522102,1.249878,0.743716,0.120183,0.0,83.721342
strong_threshold_correction,36,83.721342,77.185862,1.226584,0.835222,0.154921,0.0,83.957783
strong_threshold_correction,37,83.957783,78.658799,1.212182,0.916234,0.1762,0.0,84.077531
strong_threshold_correction,38,84.077531,79.943706,1.20485,0.986904,0.186978,0.0,84.108499
strong_threshold_correction,39,84.108499,81.049936,1.202949,1.047746,0.189765,0.0,84.073937
strong_threshold_correction,40,84.073937,81.98795,1.20507,1.099337,0.186654,0.0,83.993015
strong_threshold_correction,41,83.993015,82.768952,1.210027,1.142292,0.179371,0.0,83.881379
strong_threshold_correction,42,83.881379,83.335362,1.216847,1.173445,0.169324,0.0,83.755457
strong_threshold_correction,43,83.755457,83.721342,1.224512,1.194674,0.157991,0.0,83.627304
strong_threshold_correction,44,83.627304,83.957783,1.232284,1.207678,0.146457,0.0,83.505453
strong_threshold_correction,45,83.505453,84.077531,1.239646,1.214264,0.135491,0.0,83.395344
strong_threshold_correction,46,83.395344,84.108499,1.246276,1.215967,0.125581,0.0,83.300071
strong_threshold_correction,47,83.300071,84.073937,1.251995,1.214067,0.117006,0.0,83.220993
strong_threshold_correction,48,83.220993,83.993015,1.256729,1.209616,0.109889,0.0,83.158217
strong_threshold_correction,49,83.158217,83.881379,1.260479,1.203476,0.10424,0.0,83.110981
strong_threshold_correction,50,83.110981,83.755457,1.263297,1.19655,0.099988,0.0,83.077739
strong_threshold_correction,51,83.077739,83.627304,1.265277,1.189502,0.096997,0.0,83.056518
strong_threshold_correction,52,83.056518,83.505453,1.26654,1.1828,0.095087,0.0,83.045171
strong_threshold_correction,53,83.045171,83.395344,1.267215,1.176744,0.094065,0.0,83.041577
strong_threshold_correction,54,83.041577,83.300071,1.267429,1.171504,0.093742,0.0,83.04376
strong_threshold_correction,55,83.04376,83.220993,1.267299,1.167155,0.093938,0.0,83.049966
strong_threshold_correction,56,83.049966,83.158217,1.26693,1.163702,0.094497,0.0,83.058697
strong_threshold_correction,57,83.058697,83.110981,1.26641,1.161104,0.095283,0.0,83.06872
strong_threshold_correction,58,83.06872,83.077739,1.265814,1.159276,0.096185,0.0,83.079074
strong_threshold_correction,59,83.079074,83.056518,1.265197,1.158108,0.097117,0.0,83.089046
strong_threshold_correction,60,83.089046,83.045171,1.264604,1.157484,0.098014,0.0,83.098151
strong_threshold_correction,61,83.098151,83.041577,1.264061,1.157287,0.098834,0.0,83.106092
strong_threshold_correction,62,83.106092,83.04376,1.263588,1.157407,0.099548,0.0,83.112725
strong_threshold_correction,63,83.112725,83.049966,1.263193,1.157748,0.100145,0.0,83.118024
strong_threshold_correction,64,83.118024,83.058697,1.262877,1.158228,0.100622,0.0,83.12205
strong_threshold_correction,65,83.12205,83.06872,1.262637,1.15878,0.100985,0.0,83.124923
strong_threshold_correction,66,83.124923,83.079074,1.262466,1.159349,0.101243,0.0,83.126796
strong_threshold_correction,67,83.126796,83.089046,1.262354,1.159898,0.101412,0.0,83.127841
strong_threshold_correction,68,83.127841,83.098151,1.262292,1.160398,0.101506,0.0,83.128229
strong_threshold_correction,69,83.128229,83.106092,1.262268,1.160835,0.101541,0.0,83.128121
strong_threshold_correction,70,83.128121,83.112725,1.262275,1.1612,0.101531,0.0,83.127665
strong_threshold_correction,71,83.127665,83.118024,1.262302,1.161491,0.10149,0.0,83.126986
strong_threshold_correction,72,83.126986,83.12205,1.262343,1.161713,0.101429,0.0,83.126187
strong_threshold_correction,73,83.126187,83.124923,1.26239,1.161871,0.101357,0.0,83.12535
strong_threshold_correction,74,83.12535,83.126796,1.26244,1.161974,0.101281,0.0,83.124535
strong_threshold_correction,75,83.124535,83.127841,1.262489,1.162031,0.101208,0.0,83.123784
strong_threshold_correction,76,83.123784,83.128229,1.262533,1.162053,0.101141,0.0,83.123124
strong_threshold_correction,77,83.123124,83.128121,1.262573,1.162047,0.101081,0.0,83.122569
strong_threshold_correction,78,83.122569,83.127665,1.262606,1.162022,0.101031,0.0,83.122122
strong_threshold_correction,79,83.122122,83.126986,1.262633,1.161984,0.100991,0.0,83.121779
strong_threshold_correction,80,83.121779,83.126187,1.262653,1.16194,0.10096,0.0,83.121532
strong_threshold_correction,81,83.121532,83.12535,1.262668,1.161894,0.100938,0.0,83.121368
strong_threshold_correction,82,83.121368,83.124535,1.262678,1.161849,0.100923,0.0,83.121273
strong_threshold_correction,83,83.121273,83.123784,1.262683,1.161808,0.100915,0.0,83.121233
strong_threshold_correction,84,83.121233,83.123124,1.262686,1.161772,0.100911,0.0,83.121236
strong_threshold_correction,85,83.121236,83.122569,1.262685,1.161741,0.100911,0.0,83.121269
strong_threshold_correction,86,83.121269,83.122122,1.262683,1.161717,0.100914,0.0,83.121321
strong_threshold_correction,87,83.121321,83.121779,1.26268,1.161698,0.100919,0.0,83.121385
strong_threshold_correction,88,83.121385,83.121532,1.262676,1.161684,0.100925,0.0,83.121452
strong_threshold_correction,89,83.121452,83.121368,1.262672,1.161675,0.100931,0.0,83.121519
strong_threshold_correction,90,83.121519,83.121273,1.262668,1.16167,0.100937,0.0,83.121581
strong_threshold_correction,91,83.121581,83.121233,1.262665,1.161668,0.100942,0.0,83.121635
strong_threshold_correction,92,83.121635,83.121236,1.262662,1.161668,0.100947,0.0,83.121682
strong_threshold_correction,93,83.121682,83.121269,1.262659,1.16167,0.100951,0.0,83.121719
strong_threshold_correction,94,83.121719,83.121321,1.262657,1.161673,0.100955,0.0,83.121749
strong_threshold_correction,95,83.121749,83.121385,1.262655,1.161676,0.100957,-10.0,73.12177
strong_threshold_correction,96,73.12177,83.121452,1.768845,1.16168,0.0,0.0,73.728935
strong_threshold_correction,97,73.728935,83.121519,1.743244,1.161684,0.0,0.0,74.310496
strong_threshold_correction,98,74.310496,83.121581,1.7181,1.161687,0.0,0.0,74.866909
strong_threshold_correction,99,74.866909,83.121635,1.693473,1.16169,0.0,0.0,75.398692
strong_threshold_correction,100,75.398692,83.121682,1.669416,1.161692,0.0,0.0,75.906415
strong_threshold_correction,101,75.906415,83.121719,1.645972,1.161695,0.0,0.0,76.390692
strong_threshold_correction,102,76.390692,83.121749,1.623178,1.161696,0.0,0.0,76.852174
strong_threshold_correction,103,76.852174,73.12177,1.601065,0.611697,0.0,0.0,77.841542
strong_threshold_correction,104,77.841542,73.728935,1.552364,0.645091,0.0,0.0,78.748814
strong_threshold_correction,105,78.748814,74.310496,1.506155,0.677077,0.0,0.0,79.577892
strong_threshold_correction,106,79.577892,74.866909,1.462633,0.70768,0.0,0.0,80.332845
strong_threshold_correction,107,80.332845,75.398692,1.421927,0.736928,0.0,0.0,81.017844
strong_threshold_correction,108,81.017844,75.906415,1.384104,0.764853,0.0,0.0,81.637095
strong_threshold_correction,109,81.637095,76.390692,1.349185,0.791488,0.0,0.0,82.194792
strong_threshold_correction,110,82.194792,76.852174,1.317146,0.81687,0.017531,0.0,82.677537
strong_threshold_correction,111,82.677537,77.841542,1.288961,0.871285,0.060978,0.0,83.034234
strong_threshold_correction,112,83.034234,78.748814,1.267865,0.921185,0.093081,0.0,83.287834
strong_threshold_correction,113,83.287834,79.577892,1.252728,0.966784,0.115905,0.0,83.457873
strong_threshold_correction,114,83.457873,80.332845,1.242514,1.008306,0.131209,0.0,83.560872
strong_threshold_correction,115,83.560872,81.017844,1.236301,1.045981,0.140478,0.0,83.610713
strong_threshold_correction,116,83.610713,81.637095,1.233288,1.08004,0.144964,0.0,83.618996
strong_threshold_correction,117,83.618996,82.194792,1.232787,1.110714,0.14571,0.0,83.59536
strong_threshold_correction,118,83.59536,82.677537,1.234217,1.137265,0.143582,0.0,83.54873
strong_threshold_correction,119,83.54873,83.034234,1.237034,1.156883,0.139386,0.0,83.489496
strong_threshold_correction,120,83.489496,83.287834,1.240608,1.170831,0.134055,0.0,83.425218
strong_threshold_correction,121,83.425218,83.457873,1.244479,1.180183,0.12827,0.0,83.361245
strong_threshold_correction,122,83.361245,83.560872,1.248325,1.185848,0.122512,0.0,83.30121
strong_threshold_correction,123,83.30121,83.610713,1.251926,1.188589,0.117109,0.0,83.247438
strong_threshold_correction,124,83.247438,83.618996,1.255147,1.189045,0.112269,0.0,83.201271
strong_threshold_correction,125,83.201271,83.59536,1.257908,1.187745,0.108114,0.0,83.16332
strong_threshold_correction,126,83.16332,83.54873,1.260175,1.18518,0.104699,0.0,83.133616
strong_threshold_correction,127,83.133616,83.489496,1.261947,1.181922,0.102025,0.0,83.111615
strong_threshold_correction,128,83.111615,83.425218,1.263259,1.178387,0.100045,0.0,83.096442
strong_threshold_correction,129,83.096442,83.361245,1.264163,1.174868,0.09868,0.0,83.087056
strong_threshold_correction,130,83.087056,83.30121,1.264722,1.171567,0.097835,0.0,83.082377
strong_threshold_correction,131,83.082377,83.247438,1.265001,1.168609,0.097414,0.0,83.081355
strong_threshold_correction,132,83.081355,83.201271,1.265062,1.16607,0.097322,0.0,83.083024
strong_threshold_correction,133,83.083024,83.16332,1.264962,1.163983,0.097472,0.0,83.086532
strong_threshold_correction,134,83.086532,83.133616,1.264753,1.162349,0.097788,0.0,83.091148
strong_threshold_correction,135,83.091148,83.111615,1.264478,1.161139,0.098203,0.0,83.096284
strong_threshold_correction,136,83.096284,83.096442,1.264172,1.160304,0.098666,0.0,83.101487
strong_threshold_correction,137,83.101487,83.087056,1.263862,1.159788,0.099134,0.0,83.106427
strong_threshold_correction,138,83.106427,83.082377,1.263568,1.159531,0.099578,0.0,83.110886
strong_threshold_correction,139,83.110886,83.081355,1.263302,1.159474,0.09998,0.0,83.114734
strong_threshold_correction,140,83.114734,83.083024,1.263073,1.159566,0.100326,0.0,83.117915
strong_threshold_correction,141,83.117915,83.086532,1.262883,1.159759,0.100612,0.0,83.120427
strong_threshold_correction,142,83.120427,83.091148,1.262734,1.160013,0.100838,0.0,83.122309
strong_threshold_correction,143,83.122309,83.096284,1.262621,1.160296,0.101008,0.0,83.123627
strong_threshold_correction,144,83.123627,83.101487,1.262543,1.160582,0.101126,0.0,83.124461
strong_threshold_correction,145,83.124461,83.106427,1.262493,1.160854,0.101202,0.0,83.124899
strong_threshold_correction,146,83.124899,83.110886,1.262467,1.161099,0.101241,0.0,83.125027
strong_threshold_correction,147,83.125027,83.114734,1.262459,1.16131,0.101252,0.0,83.124923
strong_threshold_correction,148,83.124923,83.117915,1.262466,1.161485,0.101243,0.0,83.12466
strong_threshold_correction,149,83.12466,83.120427,1.262481,1.161623,0.101219,0.0,83.124299
strong_threshold_correction,150,83.124299,83.122309,1.262503,1.161727,0.101187,0.0,83.123887
strong_threshold_correction,151,83.123887,83.123627,1.262527,1.161799,0.10115,0.0,83.123465
strong_threshold_correction,152,83.123465,83.124461,1.262552,1.161845,0.101112,0.0,83.123061
strong_threshold_correction,153,83.123061,83.124899,1.262577,1.161869,0.101075,0.0,83.122692
strong_threshold_correction,154,83.122692,83.125027,1.262599,1.161876,0.101042,0.0,83.122372
strong_threshold_correction,155,83.122372,83.124923,1.262618,1.161871,0.101013,0.0,83.122105
strong_threshold_correction,156,83.122105,83.12466,1.262634,1.161856,0.100989,0.0,83.121893
strong_threshold_correction,157,83.121893,83.124299,1.262646,1.161836,0.10097,0.0,83.121732
strong_threshold_correction,158,83.121732,83.123887,1.262656,1.161814,0.100956,0.0,83.121619
strong_threshold_correction,159,83.121619,83.123465,1.262663,1.161791,0.100946,0.0,83.121545
strong_threshold_correction,160,83.121545,83.123061,1.262667,1.161768,0.100939,0.0,83.121504
high_growth,0,20.0,20.0,1.92,0.0,0.0,0.0,21.92
high_growth,1,21.92,20.0,2.053816,0.0,0.0,0.0,23.973816
high_growth,2,23.973816,20.0,2.187165,0.0,0.0,0.0,26.160982
high_growth,3,26.160982,20.0,2.318041,0.0,0.0,0.0,28.479023
high_growth,4,28.479023,20.0,2.444217,0.0,0.0,0.0,30.92324
high_growth,5,30.92324,20.0,2.563293,0.0,0.0,0.0,33.486533
high_growth,6,33.486533,20.0,2.672766,0.0,0.0,0.0,36.159299
high_growth,7,36.159299,20.0,2.770122,0.0,0.0,0.0,38.929421
high_growth,8,38.929421,21.92,2.852931,0.0,0.0,0.0,41.782352
high_growth,9,41.782352,23.973816,2.918964,0.0,0.0,0.0,44.701316
high_growth,10,44.701316,26.160982,2.966309,0.0,0.0,0.0,47.667625
high_growth,11,47.667625,28.479023,2.993472,0.0,0.0,0.0,50.661097
high_growth,12,50.661097,30.92324,2.999476,0.0,0.0,0.0,53.660573
high_growth,13,53.660573,33.486533,2.98392,0.0,0.0,0.0,56.644493
high_growth,14,56.644493,36.159299,2.947021,0.0,0.0,0.0,59.591514
high_growth,15,59.591514,38.929421,2.889603,0.0,0.0,0.0,62.481117
high_growth,16,62.481117,41.782352,2.813066,0.0,0.0,0.0,65.294183
high_growth,17,65.294183,44.701316,2.719306,0.0,0.0,0.0,68.013489
high_growth,18,68.013489,47.667625,2.610617,0.0,0.0,0.0,70.624106
high_growth,19,70.624106,50.661097,2.489576,0.0,0.0,0.0,73.113681
high_growth,20,73.113681,53.660573,2.358909,0.0,0.0,0.0,75.472591
high_growth,21,75.472591,56.644493,2.221377,0.0,0.0,0.0,77.693967
high_growth,22,77.693967,59.591514,2.079653,0.0,0.0,0.0,79.77362
high_growth,23,79.77362,62.481117,1.936238,0.026461,0.0,0.0,81.683397
high_growth,24,81.683397,65.294183,1.795395,0.18118,0.0,0.0,83.297611
high_growth,25,83.297611,68.013489,1.669523,0.330742,0.051904,0.0,84.584488
high_growth,26,84.584488,70.624106,1.564696,0.474326,0.10338,0.0,85.571478
high_growth,27,85.571478,73.113681,1.481604,0.611252,0.142859,0.0,86.298971
high_growth,28,86.298971,75.472591,1.418862,0.740992,0.171959,0.0,86.804881
high_growth,29,86.804881,77.693967,1.374481,0.863168,0.192195,0.0,87.123999
high_growth,30,87.123999,79.77362,1.34617,0.977549,0.20496,0.0,87.28766
high_growth,31,87.28766,81.683397,1.331556,1.082587,0.211506,0.0,87.325123
high_growth,32,87.325123,83.297611,1.328202,1.171369,0.213005,0.0,87.268952
high_growth,33,87.268952,84.584488,1.33323,1.242147,0.210758,0.0,87.149277
high_growth,34,87.149277,85.571478,1.343917,1.296431,0.205971,0.0,86.990792
high_growth,35,86.990792,86.298971,1.358018,1.336443,0.199632,0.0,86.812735
high_growth,36,86.812735,86.804881,1.373787,1.364268,0.192509,0.0,86.629744
high_growth,37,86.629744,87.123999,1.389914,1.38182,0.18519,0.0,86.452649
high_growth,38,86.452649,87.28766,1.405445,1.390821,0.178106,0.0,86.289167
high_growth,39,86.289167,87.325123,1.419716,1.392882,0.171567,0.0,86.144434
high_growth,40,86.144434,87.268952,1.432296,1.389792,0.165777,0.0,86.02116
high_growth,41,86.02116,87.149277,1.442971,1.38321,0.160846,0.0,85.920075
high_growth,42,85.920075,86.990792,1.451698,1.374494,0.156803,0.0,85.840476
high_growth,43,85.840476,86.812735,1.458552,1.3647,0.153619,0.0,85.780709
high_growth,44,85.780709,86.629744,1.463689,1.354636,0.151228,0.0,85.738534
high_growth,45,85.738534,86.452649,1.467309,1.344896,0.149541,0.0,85.711405
high_growth,46,85.711405,86.289167,1.469635,1.335904,0.148456,0.0,85.69668
high_growth,47,85.69668,86.144434,1.470896,1.327944,0.147867,0.0,85.691765
high_growth,48,85.691765,86.02116,1.471317,1.321164,0.147671,0.0,85.694248
high_growth,49,85.694248,85.920075,1.471105,1.315604,0.14777,0.0,85.701979
high_growth,50,85.701979,85.840476,1.470442,1.311226,0.148079,0.0,85.713116
high_growth,51,85.713116,85.780709,1.469488,1.307939,0.148525,0.0,85.72614
high_growth,52,85.72614,85.738534,1.468371,1.305619,0.149046,0.0,85.739847
high_growth,53,85.739847,85.711405,1.467196,1.304127,0.149594,0.0,85.753322
high_growth,54,85.753322,85.69668,1.46604,1.303317,0.150133,0.0,85.765911
high_growth,55,85.765911,85.691765,1.464959,1.303047,0.150636,0.0,85.777187
high_growth,56,85.777187,85.694248,1.463991,1.303184,0.151087,0.0,85.786908
high_growth,57,85.786908,85.701979,1.463157,1.303609,0.151476,0.0,85.794979
high_growth,58,85.794979,85.713116,1.462463,1.304221,0.151799,0.0,85.801422
high_growth,59,85.801422,85.72614,1.46191,1.304938,0.152057,0.0,85.806337
high_growth,60,85.806337,85.739847,1.461487,1.305692,0.152253,0.0,85.80988
high_growth,61,85.80988,85.753322,1.461183,1.306433,0.152395,0.0,85.812235
high_growth,62,85.812235,85.765911,1.460981,1.307125,0.152489,0.0,85.813601
high_growth,63,85.813601,85.777187,1.460863,1.307745,0.152544,0.0,85.814175
high_growth,64,85.814175,85.786908,1.460814,1.30828,0.152567,0.0,85.814142
high_growth,65,85.814142,85.794979,1.460817,1.308724,0.152566,0.0,85.813669
high_growth,66,85.813669,85.801422,1.460857,1.309078,0.152547,0.0,85.812901
high_growth,67,85.812901,85.806337,1.460923,1.309349,0.152516,0.0,85.81196
high_growth,68,85.81196,85.80988,1.461004,1.309543,0.152478,0.0,85.810942
high_growth,69,85.810942,85.812235,1.461092,1.309673,0.152438,0.0,85.809923
high_growth,70,85.809923,85.813601,1.461179,1.309748,0.152397,0.0,85.808958
high_growth,71,85.808958,85.814175,1.461262,1.30978,0.152358,0.0,85.808082
high_growth,72,85.808082,85.814142,1.461338,1.309778,0.152323,0.0,85.807319
high_growth,73,85.807319,85.813669,1.461403,1.309752,0.152293,0.0,85.806677
high_growth,74,85.806677,85.812901,1.461458,1.30971,0.152267,0.0,85.806159
high_growth,75,85.806159,85.81196,1.461503,1.309658,0.152246,0.0,85.805757
high_growth,76,85.805757,85.810942,1.461537,1.309602,0.15223,0.0,85.805463
high_growth,77,85.805463,85.809923,1.461563,1.309546,0.152219,0.0,85.805261
high_growth,78,85.805261,85.808958,1.46158,1.309493,0.15221,0.0,85.805138
high_growth,79,85.805138,85.808082,1.461591,1.309445,0.152206,0.0,85.805078
high_growth,80,85.805078,85.807319,1.461596,1.309403,0.152203,0.0,85.805068
high_growth,81,85.805068,85.806677,1.461597,1.309367,0.152203,0.0,85.805095
high_growth,82,85.805095,85.806159,1.461594,1.309339,0.152204,0.0,85.805146
high_growth,83,85.805146,85.805757,1.46159,1.309317,0.152206,0.0,85.805214
high_growth,84,85.805214,85.805463,1.461584,1.3093,0.152209,0.0,85.805289
high_growth,85,85.805289,85.805261,1.461578,1.309289,0.152212,0.0,85.805365
high_growth,86,85.805365,85.805138,1.461571,1.309283,0.152215,0.0,85.805439
high_growth,87,85.805439,85.805078,1.461565,1.309279,0.152218,0.0,85.805507
high_growth,88,85.805507,85.805068,1.461559,1.309279,0.15222,0.0,85.805567
high_growth,89,85.805567,85.805095,1.461554,1.30928,0.152223,0.0,85.805618
high_growth,90,85.805618,85.805146,1.461549,1.309283,0.152225,0.0,85.805659
high_growth,91,85.805659,85.805214,1.461546,1.309287,0.152226,0.0,85.805692
high_growth,92,85.805692,85.805289,1.461543,1.309291,0.152228,0.0,85.805716
high_growth,93,85.805716,85.805365,1.461541,1.309295,0.152229,0.0,85.805733
high_growth,94,85.805733,85.805439,1.461539,1.309299,0.152229,0.0,85.805744
high_growth,95,85.805744,85.805507,1.461538,1.309303,0.15223,-10.0,75.80575
high_growth,96,75.80575,85.805567,2.200876,1.309306,0.0,0.0,76.69732
high_growth,97,76.69732,85.805618,2.144704,1.309309,0.0,0.0,77.532714
high_growth,98,77.532714,85.805659,2.09034,1.309311,0.0,0.0,78.313743
high_growth,99,78.313743,85.805692,2.037998,1.309313,0.0,0.0,79.042428
high_growth,100,79.042428,85.805716,1.987845,1.309314,0.0,0.0,79.720958
high_growth,101,79.720958,85.805733,1.939998,1.309315,0.0,0.0,80.351641
high_growth,102,80.351641,85.805744,1.894533,1.309316,0.0,0.0,80.936858
high_growth,103,80.936858,75.80575,1.851493,0.759316,0.0,0.0,82.029035
high_growth,104,82.029035,76.69732,1.768969,0.808353,0.001161,0.0,82.98849
high_growth,105,82.98849,77.532714,1.694111,0.854299,0.03954,0.0,83.788763
high_growth,106,83.788763,78.313743,1.629983,0.897256,0.071551,0.0,84.44994
high_growth,107,84.44994,79.042428,1.575842,0.937334,0.097998,0.0,84.990451
high_growth,108,84.990451,79.720958,1.530802,0.974653,0.119618,0.0,85.426982
high_growth,109,85.426982,80.351641,1.493915,1.00934,0.137079,0.0,85.774477
high_growth,110,85.774477,80.936858,1.464224,1.041527,0.150979,0.0,86.046195
high_growth,111,86.046195,82.029035,1.440806,1.101597,0.161848,0.0,86.223556
high_growth,112,86.223556,82.98849,1.425425,1.154367,0.168942,0.0,86.325672
high_growth,113,86.325672,83.788763,1.416535,1.198382,0.173027,0.0,86.370798
high_growth,114,86.370798,84.44994,1.412598,1.234747,0.174832,0.0,86.373817
high_growth,115,86.373817,84.990451,1.412334,1.264475,0.174953,0.0,86.346724
high_growth,116,86.346724,85.426982,1.414699,1.288484,0.173869,0.0,86.29907
high_growth,117,86.29907,85.774477,1.418853,1.307596,0.171963,0.0,86.238364
high_growth,118,86.238364,86.046195,1.424137,1.322541,0.169535,0.0,86.170426
high_growth,119,86.170426,86.223556,1.43004,1.332296,0.166817,0.0,86.101354
high_growth,120,86.101354,86.325672,1.436031,1.337912,0.164054,0.0,86.035418
high_growth,121,86.035418,86.370798,1.441738,1.340394,0.161417,0.0,85.975346
high_growth,122,85.975346,86.373817,1.446929,1.34056,0.159014,0.0,85.922702
high_growth,123,85.922702,86.346724,1.451471,1.33907,0.156908,0.0,85.878195
high_growth,124,85.878195,86.29907,1.455306,1.336449,0.155128,0.0,85.841925
high_growth,125,85.841925,86.238364,1.458428,1.33311,0.153677,0.0,85.813565
high_growth,126,85.813565,86.170426,1.460866,1.329373,0.152543,0.0,85.792516
high_growth,127,85.792516,86.101354,1.462675,1.325574,0.151701,0.0,85.777915
high_growth,128,85.777915,86.035418,1.463929,1.321948,0.151117,0.0,85.76878
high_growth,129,85.76878,85.975346,1.464713,1.318644,0.150751,0.0,85.764098
high_growth,130,85.764098,85.922702,1.465115,1.315749,0.150564,0.0,85.7629
high_growth,131,85.7629,85.878195,1.465218,1.313301,0.150516,0.0,85.764302
high_growth,132,85.764302,85.841925,1.465098,1.311306,0.150572,0.0,85.767521
high_growth,133,85.767521,85.813565,1.464821,1.309746,0.150701,0.0,85.771896
high_growth,134,85.771896,85.792516,1.464446,1.308588,0.150876,0.0,85.776877
high_growth,135,85.776877,85.777915,1.464018,1.307785,0.151075,0.0,85.782035
high_growth,136,85.782035,85.76878,1.463575,1.307283,0.151281,0.0,85.787046
high_growth,137,85.787046,85.764098,1.463145,1.307025,0.151482,0.0,85.791683
high_growth,138,85.791683,85.7629,1.462746,1.30696,0.151667,0.0,85.795803
high_growth,139,85.795803,85.764302,1.462393,1.307037,0.151832,0.0,85.799327
high_growth,140,85.799327,85.767521,1.46209,1.307214,0.151973,0.0,85.80223
high_growth,141,85.80223,85.771896,1.46184,1.307454,0.152089,0.0,85.804527
high_growth,142,85.804527,85.776877,1.461643,1.307728,0.152181,0.0,85.806261
high_growth,143,85.806261,85.782035,1.461494,1.308012,0.15225,0.0,85.807492
high_growth,144,85.807492,85.787046,1.461388,1.308288,0.1523,0.0,85.808293
high_growth,145,85.808293,85.791683,1.461319,1.308543,0.152332,0.0,85.808738
high_growth,146,85.808738,85.795803,1.461281,1.308769,0.15235,0.0,85.808901
high_growth,147,85.808901,85.799327,1.461267,1.308963,0.152356,0.0,85.808849
high_growth,148,85.808849,85.80223,1.461272,1.309123,0.152354,0.0,85.808644
high_growth,149,85.808644,85.804527,1.461289,1.309249,0.152346,0.0,85.808338
high_growth,150,85.808338,85.806261,1.461315,1.309344,0.152334,0.0,85.807976
high_growth,151,85.807976,85.807492,1.461347,1.309412,0.152319,0.0,85.807592
high_growth,152,85.807592,85.808293,1.46138,1.309456,0.152304,0.0,85.807211
high_growth,153,85.807211,85.808738,1.461412,1.309481,0.152288,0.0,85.806855
high_growth,154,85.806855,85.808901,1.461443,1.30949,0.152274,0.0,85.806534
high_growth,155,85.806534,85.808849,1.461471,1.309487,0.152261,0.0,85.806256
high_growth,156,85.806256,85.808644,1.461494,1.309475,0.15225,0.0,85.806025
high_growth,157,85.806025,85.808338,1.461514,1.309459,0.152241,0.0,85.80584
high_growth,158,85.80584,85.807976,1.46153,1.309439,0.152234,0.0,85.805698
high_growth,159,85.805698,85.807592,1.461542,1.309418,0.152228,0.0,85.805595
high_growth,160,85.805595,85.807211,1.461551,1.309397,0.152224,0.0,85.805526
