"scenario","time","demand","effective_capacity","backlog","pressure","burnout","attrition","served","unmet_need","access_gap"
"higher_access_barrier",63,228.826404396493,0.5,1433.62073552131,228.826404396493,20.3377051756448,0.595544243240199,0,228.826404396493,302.05085380337
"higher_access_barrier",64,246.129658841705,0,1662.4471399178,246.129658841705,39.7029495493466,0,0.5,245.629658841705,324.39114967105
"higher_access_barrier",65,264.770771193424,0.5,1908.07679875951,264.770771193424,60.5389705508915,1.24439229153499,0,264.770771193424,349.49741797532
"higher_access_barrier",66,266.756143900761,0,2172.84756995293,266.756143900761,82.9594861023326,0,0.5,266.256143900761,351.618109949004
"higher_access_barrier",67,288.272805596234,0.5,2439.10371385369,288.272805596234,105.548758333897,1.94950420214366,0,288.272805596234,380.52010338703
"higher_access_barrier",68,309.908297108295,0,2727.37651944993,309.908297108295,129.966946809577,0,0.5,309.408297108295,408.57895218295
"higher_access_barrier",69,333.305121555994,0.5,3036.78481655822,333.305121555994,156.224152063782,2.76705131094063,0,333.305121555994,439.962760453912
"higher_access_barrier",70,358.392785324658,0,3370.08993811421,358.392785324658,184.470087396042,0,0.5,357.892785324658,472.578476628548
"higher_access_barrier",71,385.392195049137,0.5,3727.98272343887,385.392195049137,214.848474148638,3.71282716091721,0,385.392195049137,508.717697464861
"higher_access_barrier",72,414.35861787511,0,4113.37491848801,414.35861787511,247.521810727814,0,0.5,413.85861787511,546.453375595145
"higher_access_barrier",73,445.524993479041,0.5,4527.23353636312,445.524993479041,282.657293247199,4.80662876539376,0,445.524993479041,588.092991392334
"higher_access_barrier",74,478.96868290905,0,4972.75852984216,478.96868290905,320.441917692917,0,0.5,478.46868290905,631.738661439946
"higher_access_barrier",75,514.945682387373,0.5,5451.22721275121,514.945682387373,361.069255740186,6.0713195811467,0,514.945682387373,679.728300751332
"higher_access_barrier",76,553.558177020097,0,5966.17289513858,553.558177020097,404.754638743113,0,0.5,553.058177020097,730.196793666528
"higher_access_barrier",77,595.088831611087,0.5,6519.23107215868,595.088831611087,451.722083789821,7.53329451715146,0,595.088831611087,785.517257726634
"higher_access_barrier",78,639.668485772694,0,7114.31990376977,639.668485772694,502.219634476764,0,0.5,639.168485772694,843.862401219957
"higher_access_barrier",79,687.610592301581,0.5,7753.48838954246,687.610592301581,556.506455767443,9.22302534169616,0,687.610592301581,907.645981838087
"higher_access_barrier",80,739.079071163397,0,8441.09898184404,739.079071163397,614.868356113077,0,0.5,738.579071163397,975.084373935684
"higher_access_barrier",81,794.422918547523,0.5,9179.67805300744,794.422918547523,677.605077161966,11.1756903785776,0,794.422918547523,1048.63825248273
"higher_access_barrier",82,853.844244240595,0,9974.10097155496,853.844244240595,745.046025238505,0,0.5,853.344244240595,1126.57440239759
"higher_access_barrier",83,917.733077724397,0.5,10827.4452157956,917.733077724397,817.537785998956,13.4319014640829,0,917.733077724397,1211.4076625962
"higher_access_barrier",84,986.335617263645,0,11745.17829352,986.335617263645,895.46009760553,0,0.5,985.835617263645,1301.46301478801
"higher_access_barrier",85,1060.0892634816,0.5,12731.0139107836,1060.0892634816,979.21362507294,16.0385431870331,0,1060.0892634816,1399.31782779571
"higher_access_barrier",86,1139.29111286269,0,13791.1031742652,1139.29111286269,1069.23621246888,0,0.5,1138.79111286269,1503.36426897875
"higher_access_barrier",87,1224.43325394122,0.5,14929.8942871279,1224.43325394122,1165.9909570622,19.0497417547081,0,1224.43325394122,1616.2518952024
"higher_access_barrier",88,1315.87154297023,0,16154.3275410691,1315.87154297023,1269.98278364721,0,0.5,1315.37154297023,1736.4504367207
"higher_access_barrier",89,1414.16120328553,0.5,17469.6990840393,1414.16120328553,1381.74686479968,22.5279835061842,0,1414.16120328553,1866.6927883369
"higher_access_barrier",90,1519.72592672315,0,18883.8602873249,1519.72592672315,1501.86556707895,0,0.5,1519.22592672315,2005.53822327455
"higher_access_barrier",91,1633.19382298599,0.5,20403.086214048,1633.19382298599,1630.95727085041,26.5454061870633,0,1633.19382298599,2155.8158463415
"higher_access_barrier",92,1755.06689712384,0,22036.280037034,1755.06689712384,1769.69374580422,0,0.5,1754.56689712384,2316.18830420347
"higher_access_barrier",93,1886.05740296272,0.5,23790.8469341578,1886.05740296272,1918.78943205975,31.1852896696737,0,1886.05740296272,2489.59577191079
"higher_access_barrier",94,2026.75775473263,0,25676.9043371206,2026.75775473263,2079.01931131158,0,0.5,2026.25775473263,2674.82023624707
"higher_access_barrier",95,2177.97734696964,0.5,27703.1620918532,2177.97734696964,2251.20872046385,36.5437769243441,0,2177.97734696964,2874.93009799993
"higher_access_barrier",96,2340.41296734825,0,29881.1394388228,2340.41296734825,2436.25179495627,0,0.5,2339.91296734825,3088.8451168997
"higher_access_barrier",97,2514.98615510583,0.5,32221.0524061711,2514.98615510583,2635.10189718087,42.731860805473,0,2514.98615510583,3319.78172473969
"higher_access_barrier",98,2702.51419249369,0,34736.0385612769,2702.51419249369,2848.79072036487,0,0.5,2702.01419249369,3566.81873409167
"higher_access_barrier",99,2904.04808490215,0.5,37438.0527537706,2904.04808490215,3078.41942672683,49.8776777091527,0,2904.04808490215,3833.34347207084
"higher_access_barrier",100,3120.54422030165,0,40342.1008386727,3120.54422030165,3325.17851394352,0,0.5,3120.04422030165,4118.61837079817
"higher_access_barrier",101,3353.20306709382,0.5,43462.1450589744,3353.20306709382,3590.33977266916,58.129155500582,0,3353.20306709382,4426.22804856384
"higher_access_barrier",102,3603.14160471795,0,46815.3481260682,3603.14160471795,3875.27703337213,0,0.5,3602.64160471795,4755.6469182277
"higher_access_barrier",103,3871.73285008546,0.5,50417.9897307862,3871.73285008546,4181.45906977316,67.6570704304563,0,3871.73285008546,5110.6873621128
"higher_access_barrier",104,4160.27917846289,0,54289.7225808716,4160.27917846289,4510.47136203042,0,0.5,4159.77917846289,5491.06851557102
"higher_access_barrier",105,4470.35280646973,0.5,58449.5017593345,4470.35280646973,4864.01009219977,78.6585762112454,0,4470.35280646973,5900.86570454004
"higher_access_barrier",106,4803.47014074676,0,62919.8545658042,4803.47014074676,5243.90508074969,0,0.5,4802.97014074676,6340.08058578572
"higher_access_barrier",107,5161.43336526434,0.5,67722.824706551,5161.43336526434,5652.11504271317,91.3612781814095,0,5161.43336526434,6813.09204214893
"higher_access_barrier",108,5546.00597652408,0,72884.2580718153,5546.00597652408,6090.75187876064,0,0.5,5545.50597652408,7320.22788901179
"higher_access_barrier",109,5959.25564574523,0.5,78429.7640483394,5959.25564574523,6562.07738676518,106.027936749803,0,5959.25564574523,7866.2174523837
"higher_access_barrier",110,6403.23112386716,0,84389.0196940847,6403.23112386716,7068.52911665353,0,0.5,6402.73112386716,8451.76508350464
"higher_access_barrier",111,6880.30657552677,0.5,90791.7508179518,6880.30657552677,7612.71876218224,122.96189731653,0,6880.30657552677,9082.00467969534
"higher_access_barrier",112,7392.86006543615,0,97672.0573934786,7392.86006543615,8197.45982110201,0,0.5,7392.36006543615,9758.07528637571
"higher_access_barrier",113,7943.61959147829,0.5,105064.417458915,7943.61959147829,8825.76792666408,142.513358879096,0,7943.61959147829,10485.5778607513
"higher_access_barrier",114,8535.34339671318,0,113008.037050393,8535.34339671318,9500.89059193974,0,0.5,8534.84339671318,11266.1532836614
"higher_access_barrier",115,9171.16796403144,0.5,121542.880447106,9171.16796403144,10226.3097806604,165.086610864045,0,9171.16796403144,12105.9417125215
"higher_access_barrier",116,9854.2904357685,0,130714.048411138,9854.2904357685,11005.774057603,0,0.5,9853.7904357685,13007.1633752144
"higher_access_barrier",117,10588.318872891,0.5,140567.838846906,10588.318872891,11843.3037446434,191.148387732586,0,10588.318872891,13976.5809122161
"higher_access_barrier",118,11376.9571077525,0,151156.157719797,11376.9571077525,12743.2258488391,0,0.5,11376.4571077525,15017.0833822333
"higher_access_barrier",119,12224.3576175838,0.5,162532.61482755,12224.3576175838,13710.182202998,221.23751400739,0,12224.3576175838,16136.1520552106
"higher_access_barrier",120,13134.809186204,0,174756.972445133,13134.809186204,14749.1676004927,0,0,13134.809186204,17337.9481257892
"resilient_prepared_system",1,88,108,0,0.814814814814815,0.12,0.2352,88,0,10.56
"resilient_prepared_system",2,88.45,108.7148,0,0.813596676809413,0.108888888888889,0.212438915555556,88.45,0,10.614
"resilient_prepared_system",3,88.675,109.452361084444,0,0.810169822938636,0.0977046894974537,0.188947345789043,88.675,0,10.641
"resilient_prepared_system",4,88.9,110.213413738655,0,0.806616880689359,0.0863148788737718,0.164685052655952,88.9,0,10.668
"resilient_prepared_system",5,89.125,110.998728685999,0,0.802937124191059,0.0747118917151334,0.139610025538918,89.125,0,10.695
"resilient_prepared_system",6,89.35,111.809118660461,0,0.799129812223421,0.0628881191665969,0.113678361172072,89.35,0,10.722
"resilient_prepared_system",7,89.575,112.645440299288,0,0.795194193053954,0.0508359079000022,0.0868441362090502,89.575,0,10.749
"resilient_prepared_system",8,89.8,113.508596163079,0,0.791129509442466,0.0385475594832394,0.0590592718534107,89.8,0,10.776
"resilient_prepared_system",9,90.025,114.399536891226,0,0.786935003815602,0.0260153300497873,0.0302733899258901,90.025,0,10.803
"resilient_prepared_system",10,90.25,115.3192635013,0,0.782609923614215,0.0132314302787234,0.000433659694663594,90.25,0,10.83
"resilient_prepared_system",11,90.475,116.268829841605,0,0.778153526815874,0.00018802569557631,0,90.475,0,10.857
"resilient_prepared_system",12,90.7,117.218829841605,0,0.773766468429692,0,0,90.7,0,10.884
"resilient_prepared_system",13,90.925,118.168829841605,0,0.769449948195955,0,0,90.925,0,10.911
"resilient_prepared_system",14,91.15,119.118829841605,0,0.765202278440813,0,0,91.15,0,10.938
"resilient_prepared_system",15,91.375,120.068829841605,0,0.76102182490278,0,0,91.375,0,10.965
"resilient_prepared_system",16,91.6,121.018829841605,0,0.756907004636303,0,0,91.6,0,10.992
"resilient_prepared_system",17,91.825,121.968829841605,0,0.752856284013287,0,0,91.825,0,11.019
"resilient_prepared_system",18,92.05,122.918829841605,0,0.748868176817308,0,0,92.05,0,11.046
"resilient_prepared_system",19,92.275,123.868829841605,0,0.744941242425513,0,0,92.275,0,11.073
"resilient_prepared_system",20,92.5,124.818829841605,0,0.74107408407355,0,0,92.5,0,11.1
"resilient_prepared_system",21,92.725,125.768829841605,0,0.737265347199133,0,0,92.725,0,11.127
"resilient_prepared_system",22,92.95,126.718829841605,0,0.73351371786012,0,0,92.95,0,11.154
"resilient_prepared_system",23,93.175,127.668829841605,0,0.729817921223208,0,0,93.175,0,11.181
"resilient_prepared_system",24,93.4,128.618829841605,0,0.726176720119616,0,0,93.4,0,11.208
"resilient_prepared_system",25,93.625,129.568829841605,0,0.722588913664298,0,0,93.625,0,11.235
"resilient_prepared_system",26,93.85,130.518829841605,0,0.719053335935467,0,0,93.85,0,11.262
"resilient_prepared_system",27,94.075,131.468829841605,0,0.715568854711358,0,0,94.075,0,11.289
"resilient_prepared_system",28,94.3,132.418829841605,0,0.712134370261376,0,0,94.3,0,11.316
"resilient_prepared_system",29,94.525,133.368829841605,0,0.708748814188907,0,0,94.525,0,11.343
"resilient_prepared_system",30,94.75,134.318829841605,0,0.705411148323234,0,0,94.75,0,11.37
"resilient_prepared_system",31,94.975,135.268829841605,0,0.702120363658147,0,0,94.975,0,11.397
"resilient_prepared_system",32,95.2,136.218829841605,0,0.698875479334965,0,0,95.2,0,11.424
"resilient_prepared_system",33,95.425,137.168829841605,0,0.695675541667821,0,0,95.425,0,11.451
"resilient_prepared_system",34,95.65,138.118829841605,0,0.69251962320917,0,0,95.65,0,11.478
"resilient_prepared_system",35,95.875,139.068829841605,0,0.689406821853598,0,0,95.875,0,11.505
"resilient_prepared_system",36,96.1,140.018829841605,0,0.686336259978119,0,0,96.1,0,11.532
"resilient_prepared_system",37,96.325,140.968829841605,0,0.683307083617224,0,0,96.325,0,11.559
"resilient_prepared_system",38,96.55,141.918829841605,0,0.680318461671075,0,0,96.55,0,11.586
"resilient_prepared_system",39,96.775,142.868829841605,0,0.677369585145282,0,0,96.775,0,11.613
"resilient_prepared_system",40,97,143.818829841605,0,0.674459666420808,0,0,97,0,11.64
"resilient_prepared_system",41,97.225,144.768829841605,0,0.671587938552629,0,0,97.225,0,11.667
"resilient_prepared_system",42,97.45,145.718829841605,0,0.66875365459582,0,0,97.45,0,11.694
"resilient_prepared_system",43,97.675,146.668829841605,0,0.665956086957835,0,0,97.675,0,11.721
"resilient_prepared_system",44,97.9,147.618829841605,0,0.663194526775795,0,0,97.9,0,11.748
"resilient_prepared_system",45,112.125,148.568829841605,0,0.754700700810127,0,0,112.125,0,13.455
"resilient_prepared_system",46,112.35,149.518829841605,0,0.75141037499437,0,0,112.35,0,13.482
"resilient_prepared_system",47,112.575,150.468829841605,0,0.748161596780575,0,0,112.575,0,13.509
"resilient_prepared_system",48,112.8,151.418829841605,0,0.744953584161209,0,0,112.8,0,13.536
"resilient_prepared_system",49,113.025,152.368829841605,0,0.741785574631603,0,0,113.025,0,13.563
"resilient_prepared_system",50,113.25,153.318829841605,0,0.73865682458573,0,0,113.25,0,13.59
"resilient_prepared_system",51,113.475,154.268829841605,0,0.735566608734311,0,0,113.475,0,13.617
"resilient_prepared_system",52,113.7,155.218829841605,0,0.732514219544281,0,0,113.7,0,13.644
"resilient_prepared_system",53,113.925,156.168829841605,0,0.729498966698725,0,0,113.925,0,13.671
"resilient_prepared_system",54,114.15,157.118829841605,0,0.726520176576398,0,0,114.15,0,13.698
"resilient_prepared_system",55,114.375,158.068829841605,0,0.723577191750018,0,0,114.375,0,13.725
"resilient_prepared_system",56,114.6,159.018829841605,0,0.72066937050254,0,0,114.6,0,13.752
"resilient_prepared_system",57,114.825,159.968829841605,0,0.717796086360669,0,0,114.825,0,13.779
"resilient_prepared_system",58,115.05,160.918829841605,0,0.714956727644897,0,0,115.05,0,13.806
"resilient_prepared_system",59,115.275,161.868829841605,0,0.712150697035378,0,0,115.275,0,13.833
"resilient_prepared_system",60,115.5,162.818829841605,0,0.709377411153008,0,0,115.5,0,13.86
"resilient_prepared_system",61,115.725,163.768829841605,0,0.706636300155088,0,0,115.725,0,13.887
"resilient_prepared_system",62,115.95,164.718829841605,0,0.703926807344967,0,0,115.95,0,13.914
"resilient_prepared_system",63,116.175,165.668829841605,0,0.70124838879513,0,0,116.175,0,13.941
"resilient_prepared_system",64,116.4,166.618829841605,0,0.698600512983165,0,0,116.4,0,13.968
"resilient_prepared_system",65,116.625,167.568829841605,0,0.695982660440132,0,0,116.625,0,13.995
"resilient_prepared_system",66,102.85,168.518829841605,0,0.610317553810878,0,0,102.85,0,12.342
"resilient_prepared_system",67,103.075,169.468829841605,0,0.608223943579121,0,0,103.075,0,12.369
"resilient_prepared_system",68,103.3,170.418829841605,0,0.606153675013564,0,0,103.3,0,12.396
"resilient_prepared_system",69,103.525,171.368829841605,0,0.604106359923724,0,0,103.525,0,12.423
"resilient_prepared_system",70,103.75,172.318829841605,0,0.602081618679553,0,0,103.75,0,12.45
"resilient_prepared_system",71,103.975,173.268829841605,0,0.60007907997676,0,0,103.975,0,12.477
"resilient_prepared_system",72,104.2,174.218829841605,0,0.59809838060981,0,0,104.2,0,12.504
"resilient_prepared_system",73,104.425,175.168829841605,0,0.59613916525232,0,0,104.425,0,12.531
"resilient_prepared_system",74,104.65,176.118829841605,0,0.594201086244546,0,0,104.65,0,12.558
"resilient_prepared_system",75,104.875,177.068829841605,0,0.592283803387727,0,0,104.875,0,12.585
"resilient_prepared_system",76,105.1,178.018829841605,0,0.590386983745003,0,0,105.1,0,12.612
"resilient_prepared_system",77,105.325,178.968829841605,0,0.588510301448678,0,0,105.325,0,12.639
"resilient_prepared_system",78,105.55,179.918829841605,0,0.586653437513589,0,0,105.55,0,12.666
"resilient_prepared_system",79,105.775,180.868829841605,0,0.584816079656357,0,0,105.775,0,12.693
"resilient_prepared_system",80,106,181.818829841605,0,0.5829979221203,0,0,106,0,12.72
"resilient_prepared_system",81,106.225,182.768829841605,0,0.581198665505814,0,0,106.225,0,12.747
"resilient_prepared_system",82,106.45,183.718829841605,0,0.579418016606012,0,0,106.45,0,12.774
"resilient_prepared_system",83,106.675,184.668829841605,0,0.577655688247431,0,0,106.675,0,12.801
"resilient_prepared_system",84,106.9,185.618829841605,0,0.575911399135646,0,0,106.9,0,12.828
"resilient_prepared_system",85,107.125,186.568829841605,0,0.574184873705582,0,0,107.125,0,12.855
"resilient_prepared_system",86,107.35,187.518829841605,0,0.57247584197639,0,0,107.35,0,12.882
"resilient_prepared_system",87,107.575,188.468829841605,0,0.570784039410705,0,0,107.575,0,12.909
"resilient_prepared_system",88,107.8,189.418829841605,0,0.569109206778144,0,0,107.8,0,12.936
"resilient_prepared_system",89,108.025,190.368829841605,0,0.567451090022887,0,0,108.025,0,12.963
"resilient_prepared_system",90,108.25,191.318829841605,0,0.5658094401352,0,0,108.25,0,12.99
"resilient_prepared_system",91,108.475,192.268829841605,0,0.564184013026782,0,0,108.475,0,13.017
"resilient_prepared_system",92,108.7,193.218829841605,0,0.562574569409768,0,0,108.7,0,13.044
"resilient_prepared_system",93,108.925,194.168829841605,0,0.560980874679302,0,0,108.925,0,13.071
"resilient_prepared_system",94,109.15,195.118829841605,0,0.55940269879953,0,0,109.15,0,13.098
"resilient_prepared_system",95,109.375,196.068829841605,0,0.557839816192912,0,0,109.375,0,13.125
"resilient_prepared_system",96,109.6,197.018829841605,0,0.556292005632731,0,0,109.6,0,13.152
"resilient_prepared_system",97,109.825,197.968829841605,0,0.554759050138708,0,0,109.825,0,13.179
"resilient_prepared_system",98,110.05,198.918829841605,0,0.553240736875593,0,0,110.05,0,13.206
"resilient_prepared_system",99,110.275,199.868829841605,0,0.551736857054662,0,0,110.275,0,13.233
"resilient_prepared_system",100,110.5,200.818829841605,0,0.550247205838001,0,0,110.5,0,13.26
"resilient_prepared_system",101,110.725,201.768829841605,0,0.548771582245498,0,0,110.725,0,13.287
"resilient_prepared_system",102,110.95,202.718829841605,0,0.547309789064446,0,0,110.95,0,13.314
"resilient_prepared_system",103,111.175,203.668829841605,0,0.545861632761685,0,0,111.175,0,13.341
"resilient_prepared_system",104,111.4,204.618829841605,0,0.544426923398178,0,0,111.4,0,13.368
"resilient_prepared_system",105,111.625,205.568829841605,0,0.543005474545969,0,0,111.625,0,13.395
"resilient_prepared_system",106,111.85,206.518829841605,0,0.541597103207424,0,0,111.85,0,13.422
"resilient_prepared_system",107,112.075,207.468829841605,0,0.540201629736696,0,0,112.075,0,13.449
"resilient_prepared_system",108,112.3,208.418829841605,0,0.538818877763331,0,0,112.3,0,13.476
"resilient_prepared_system",109,112.525,209.368829841605,0,0.537448674117964,0,0,112.525,0,13.503
"resilient_prepared_system",110,112.75,210.318829841604,0,0.53609084876002,0,0,112.75,0,13.53
"resilient_prepared_system",111,112.975,211.268829841604,0,0.534745234707369,0,0,112.975,0,13.557
"resilient_prepared_system",112,113.2,212.218829841604,0,0.533411667967871,0,0,113.2,0,13.584
"resilient_prepared_system",113,113.425,213.168829841604,0,0.53208998747275,0,0,113.425,0,13.611
"resilient_prepared_system",114,113.65,214.118829841604,0,0.530780035011742,0,0,113.65,0,13.638
"resilient_prepared_system",115,113.875,215.068829841604,0,0.529481655169964,0,0,113.875,0,13.665
"resilient_prepared_system",116,114.1,216.018829841604,0,0.528194695266444,0,0,114.1,0,13.692
"resilient_prepared_system",117,114.325,216.968829841604,0,0.52691900529427,0,0,114.325,0,13.719
"resilient_prepared_system",118,114.55,217.918829841604,0,0.525654437862306,0,0,114.55,0,13.746
"resilient_prepared_system",119,114.775,218.868829841604,0,0.524400848138416,0,0,114.775,0,13.773
"resilient_prepared_system",120,115,219.818829841604,0,0.523158093794176,0,0,115,0,13.8
