scenario,time,demand,capacity,effective_capacity,pressure,slack,burnout,attrition,served,unmet_need,backlog,access_gap,trust,surge_active
faster_hiring,118,131.57732,236.155046,237.355046,0.557165,0.442835,0.0,0.0,131.57732,0.0,0.0,23.683918,0.970702,0
faster_hiring,119,131.914187,237.355046,238.555046,0.555767,0.444233,0.0,0.0,131.914187,0.0,0.0,23.744554,0.974788,0
higher_access_barrier,0,92.0,100.0,100.1484,0.92,0.08,0.1172,0.3516,92.0,0.0,0.0,29.44,0.537147,0
higher_access_barrier,1,92.54769,100.1484,100.304259,0.924106,0.075894,0.114544,0.344141,92.54769,0.0,0.0,29.615261,0.533262,0
higher_access_barrier,2,92.735822,100.304259,100.467529,0.924545,0.075455,0.111903,0.33673,92.735822,0.0,0.0,29.675463,0.528907,0
higher_access_barrier,3,92.985506,100.467529,100.638107,0.925528,0.074472,0.109296,0.329422,92.985506,0.0,0.0,29.755362,0.532549,0
higher_access_barrier,4,93.406182,100.638107,100.81572,0.928139,0.071861,0.106781,0.322388,93.406182,0.0,0.0,29.889978,0.533971,0
higher_access_barrier,5,93.692217,100.81572,101.000243,0.929341,0.070659,0.104308,0.315477,93.692217,0.0,0.0,29.981509,0.532639,0
higher_access_barrier,6,94.656493,101.000243,101.19085,0.937191,0.062809,0.10211,0.309393,94.656493,0.0,0.0,30.290078,0.527115,0
higher_access_barrier,7,94.381369,101.19085,101.388023,0.932707,0.067293,0.099754,0.302827,94.381369,0.0,0.0,30.202038,0.534076,0
higher_access_barrier,8,94.414634,101.388023,101.591927,0.931221,0.068779,0.097347,0.296095,94.414634,0.0,0.0,30.212683,0.530986,0
higher_access_barrier,9,94.940539,101.591927,101.802221,0.934528,0.065472,0.095056,0.289707,94.940539,0.0,0.0,30.380973,0.526758,0
higher_access_barrier,10,95.315645,101.802221,102.018725,0.936283,0.063717,0.092826,0.283496,95.315645,0.0,0.0,30.501007,0.527247,0
higher_access_barrier,11,95.667945,102.018725,102.241295,0.937749,0.062251,0.090647,0.27743,95.667945,0.0,0.0,30.613742,0.522422,0
higher_access_barrier,12,96.291069,102.241295,102.469507,0.941802,0.058198,0.08861,0.271788,96.291069,0.0,0.0,30.813142,0.517725,0
higher_access_barrier,13,96.165699,102.469507,102.703732,0.938481,0.061519,0.086457,0.265775,96.165699,0.0,0.0,30.773024,0.517404,0
higher_access_barrier,14,96.505914,102.703732,102.943857,0.939653,0.060347,0.084345,0.259875,96.505914,0.0,0.0,30.881893,0.521636,0
higher_access_barrier,15,96.557533,102.943857,103.19008,0.937963,0.062037,0.082173,0.253777,96.557533,0.0,0.0,30.898411,0.524618,0
higher_access_barrier,16,97.40955,103.19008,103.441765,0.943982,0.056018,0.080213,0.248315,97.40955,0.0,0.0,31.171056,0.521449,0
higher_access_barrier,17,97.881661,103.441765,103.698683,0.946249,0.053751,0.078331,0.243082,97.881661,0.0,0.0,31.322132,0.517856,0
higher_access_barrier,18,97.982382,103.698683,103.961,0.944876,0.055124,0.076402,0.237684,97.982382,0.0,0.0,31.354362,0.512336,0
higher_access_barrier,19,97.949876,103.961,104.229026,0.942179,0.057821,0.074378,0.231973,97.949876,0.0,0.0,31.34396,0.518683,0
higher_access_barrier,20,98.486067,104.229026,104.502485,0.944901,0.055099,0.07245,0.226541,98.486067,0.0,0.0,31.515542,0.51936,0
higher_access_barrier,21,99.439776,104.502485,104.780665,0.951554,0.048446,0.070754,0.22182,99.439776,0.0,0.0,31.820728,0.519449,0
higher_access_barrier,22,99.032986,104.780665,105.06429,0.945146,0.054854,0.068834,0.216375,99.032986,0.0,0.0,31.690556,0.517333,0
higher_access_barrier,23,99.522125,105.06429,105.353149,0.94725,0.05275,0.066988,0.211142,99.522125,0.0,0.0,31.84708,0.517111,0
higher_access_barrier,24,99.857152,105.353149,105.647198,0.947833,0.052167,0.065162,0.205951,99.857152,0.0,0.0,31.954289,0.513528,0
higher_access_barrier,25,100.308743,105.647198,105.946277,0.949469,0.050531,0.063394,0.200921,100.308743,0.0,0.0,32.098798,0.511733,0
higher_access_barrier,26,100.695413,105.946277,106.250301,0.950438,0.049562,0.061659,0.195976,100.695413,0.0,0.0,32.222532,0.508398,0
higher_access_barrier,27,101.447035,106.250301,106.558806,0.954793,0.045207,0.060077,0.191495,101.447035,0.0,0.0,32.463051,0.507244,0
higher_access_barrier,28,101.78384,106.558806,106.871768,0.955189,0.044811,0.058508,0.187037,101.78384,0.0,0.0,32.570829,0.508177,0
higher_access_barrier,29,101.390081,106.871768,107.189938,0.948708,0.051292,0.056713,0.181831,101.390081,0.0,0.0,32.444826,0.505615,0
higher_access_barrier,30,101.927766,107.189938,107.513091,0.950908,0.049092,0.054995,0.176847,101.927766,0.0,0.0,32.616885,0.494723,0
higher_access_barrier,31,102.443655,107.513091,107.841033,0.952848,0.047152,0.053345,0.172057,102.443655,0.0,0.0,32.781969,0.499099,0
higher_access_barrier,32,102.690667,107.841033,108.173859,0.952241,0.047759,0.051673,0.167174,102.690667,0.0,0.0,32.861013,0.487814,0
higher_access_barrier,33,103.298257,108.173859,108.511289,0.954928,0.045072,0.050095,0.162571,103.298257,0.0,0.0,33.055442,0.480162,0
higher_access_barrier,34,103.258596,108.511289,108.853726,0.951593,0.048407,0.048401,0.157562,103.258596,0.0,0.0,33.042751,0.482192,0
higher_access_barrier,35,103.822655,108.853726,109.200949,0.953781,0.046219,0.046784,0.152777,103.822655,0.0,0.0,33.223249,0.483397,0
higher_access_barrier,36,103.769506,109.200949,109.553388,0.950262,0.049738,0.045043,0.147561,103.769506,0.0,0.0,33.206242,0.483577,0
higher_access_barrier,37,104.133102,109.553388,109.911041,0.950524,0.049476,0.043311,0.142346,104.133102,0.0,0.0,33.322593,0.483796,0
higher_access_barrier,38,104.69817,109.911041,110.273704,0.952572,0.047428,0.041651,0.137338,104.69817,0.0,0.0,33.503414,0.482544,0
higher_access_barrier,39,105.422854,110.273704,110.641007,0.956011,0.043989,0.040111,0.132697,105.422854,0.0,0.0,33.735313,0.475836,0
higher_access_barrier,40,105.360167,110.641007,111.013412,0.952271,0.047729,0.038441,0.127594,105.360167,0.0,0.0,33.715253,0.468949,0
higher_access_barrier,41,105.804135,111.013412,111.390858,0.953075,0.046925,0.036799,0.122554,105.804135,0.0,0.0,33.857323,0.469275,0
higher_access_barrier,42,105.862545,111.390858,111.773692,0.95037,0.04963,0.035062,0.117166,105.862545,0.0,0.0,33.876014,0.471547,0
higher_access_barrier,43,106.430976,111.773692,112.161733,0.952201,0.047799,0.033389,0.111959,106.430976,0.0,0.0,34.057912,0.463608,0
higher_access_barrier,44,107.396525,112.161733,112.554389,0.957515,0.042485,0.031902,0.107344,107.396525,0.0,0.0,34.366888,0.468764,0
higher_access_barrier,45,106.975296,112.554389,112.952527,0.950432,0.049568,0.030167,0.101862,106.975296,0.0,0.0,34.232095,0.472085,1
higher_access_barrier,46,125.914512,112.952527,112.021053,1.114756,0.0,0.039921,0.135275,112.021053,13.893459,13.893459,54.186103,0.467853,1
higher_access_barrier,47,126.954027,112.021053,110.855517,1.133305,0.0,0.051252,0.172239,110.855517,16.09851,29.991969,56.723798,0.462204,1
higher_access_barrier,48,128.255333,110.855517,109.400719,1.156959,0.0,0.064593,0.214816,109.400719,18.854614,48.846583,59.89632,0.452384,1
higher_access_barrier,49,130.446025,109.400719,107.530526,1.192369,0.0,0.080945,0.265663,107.530526,22.915499,71.762081,64.658227,0.445712,1
higher_access_barrier,50,132.491329,107.530526,105.209675,1.232128,0.0,0.100676,0.324771,105.209675,27.281655,99.043736,69.67888,0.436231,1
higher_access_barrier,51,135.029454,105.209675,102.333895,1.283432,0.0,0.124767,0.393802,102.333895,32.695559,131.739295,75.904984,0.426505,1
higher_access_barrier,52,138.000092,102.333895,98.793288,1.348528,0.0,0.154392,0.473987,98.793288,39.206804,170.946099,83.366833,0.407254,1
higher_access_barrier,53,141.409426,98.793288,94.465416,1.431367,0.0,0.191058,0.566259,94.465416,46.94401,217.890109,92.195026,0.391057,1
higher_access_barrier,54,145.074198,94.465416,89.234033,1.535739,0.0,0.236596,0.670505,89.234033,55.840165,273.730274,102.263908,0.364416,1
higher_access_barrier,55,150.266526,89.234033,82.841778,1.68396,0.0,0.294733,0.789006,82.841778,67.424748,341.155022,115.510037,0.338967,1
higher_access_barrier,56,156.058543,82.841778,75.100913,1.883815,0.0,0.369857,0.919188,75.100913,80.95763,422.112652,130.896363,0.309313,1
higher_access_barrier,57,162.379531,75.100913,65.817193,2.162151,0.0,0.46864,1.055858,65.817193,96.562338,518.67499,148.523788,0.260744,1
higher_access_barrier,58,171.350847,65.817193,54.56938,2.603436,0.0,0.604932,1.194448,54.56938,116.781467,635.456457,171.613738,0.202718,1
higher_access_barrier,59,180.47436,54.56938,41.167501,3.307246,0.0,0.801048,1.31138,41.167501,139.306859,774.763316,197.058655,0.119498,1
higher_access_barrier,60,192.129171,41.167501,25.197068,4.667011,0.0,1.112744,1.374266,25.197068,166.932103,941.695419,228.413437,0.0,1
higher_access_barrier,61,205.814598,25.197068,6.333604,8.168196,0.0,1.72204,1.301711,6.333604,199.480994,1141.176413,265.341666,0.0,1
higher_access_barrier,62,222.009373,6.333604,0.0,35.052616,0.0,4.616513,0.877175,0.0,222.009373,1363.185786,293.052372,0.0,1
higher_access_barrier,63,239.972556,0.0,0.5,239.972556,0.0,24.92918,0.0,0.5,239.472556,1602.658342,316.263773,0.0,1
higher_access_barrier,64,259.521868,0.5,0.0,259.521868,0.0,46.903539,0.703553,0.0,259.521868,1862.18021,342.568866,0.0,1
higher_access_barrier,65,280.235537,0.0,0.5,280.235537,0.0,70.638559,0.0,0.5,279.735537,2141.915747,369.410909,0.0,1
higher_access_barrier,66,303.604404,0.5,0.0,303.604404,0.0,96.359934,1.445399,0.0,303.604404,2445.520151,400.757813,0.0,0
higher_access_barrier,67,309.871467,0.0,0.5,309.871467,0.0,122.614008,0.0,0.5,309.371467,2754.891618,408.530336,0.0,0
higher_access_barrier,68,335.29216,0.5,0.0,335.29216,0.0,151.028842,2.265433,0.0,335.29216,3090.183778,442.585651,0.0,0
higher_access_barrier,69,362.785553,0.0,0.5,362.785553,0.0,181.780614,0.0,0.5,362.285553,3452.46933,478.376929,0.0,0
higher_access_barrier,70,391.656797,0.5,0.0,391.656797,0.0,214.986442,3.224797,0.0,391.656797,3844.126127,516.986972,0.0,0
higher_access_barrier,71,423.292354,0.0,0.5,423.292354,0.0,250.881292,0.0,0.5,422.792354,4266.918481,558.245907,0.0,0
higher_access_barrier,72,457.579409,0.5,0.0,457.579409,0.0,289.690542,4.345358,0.0,457.579409,4724.49789,604.00482,0.0,0
higher_access_barrier,73,494.175949,0.0,0.5,494.175949,0.0,331.610497,0.0,0.5,493.675949,5218.173839,651.812253,0.0,0
higher_access_barrier,74,534.07795,0.5,0.0,534.07795,0.0,376.922123,5.653832,0.0,534.07795,5752.25179,704.982894,0.0,0
higher_access_barrier,75,577.483374,0.0,0.5,577.483374,0.0,425.92321,0.0,0.5,576.983374,6329.235164,761.778054,0.0,0
higher_access_barrier,76,623.515109,0.5,0.0,623.515109,0.0,478.836994,7.182555,0.0,623.515109,6952.750273,823.039944,0.0,0
higher_access_barrier,77,674.138234,0.0,0.5,674.138234,0.0,536.053744,0.0,0.5,673.638234,7626.388507,889.362469,0.0,0
higher_access_barrier,78,728.096327,0.5,0.0,728.096327,0.0,597.856932,8.967854,0.0,728.096327,8354.484834,961.087151,0.0,0
higher_access_barrier,79,786.839868,0.0,0.5,786.839868,0.0,664.653321,0.0,0.5,786.339868,9140.824702,1038.128626,0.0,0
higher_access_barrier,80,850.135945,0.5,0.0,850.135945,0.0,736.829876,11.052448,0.0,850.135945,9990.960647,1122.179448,0.0,0
higher_access_barrier,81,918.721123,0.0,0.5,918.721123,0.0,814.836171,0.0,0.5,918.221123,10909.18177,1212.211883,0.0,0
higher_access_barrier,82,991.677211,0.5,0.0,991.677211,0.0,899.043734,13.485656,0.0,991.677211,11900.858982,1309.013919,0.0,0
higher_access_barrier,83,1071.836461,0.0,0.5,1071.836461,0.0,990.064834,0.0,0.5,1071.336461,12972.195442,1414.324128,0.0,0
higher_access_barrier,84,1157.850351,0.5,0.0,1157.850351,0.0,1088.397113,16.325957,0.0,1157.850351,14130.045793,1528.362463,0.0,0
higher_access_barrier,85,1251.1647,0.0,0.5,1251.1647,0.0,1194.661113,0.0,0.5,1250.6647,15380.710493,1651.037404,0.0,0
higher_access_barrier,86,1351.449919,0.5,0.0,1351.449919,0.0,1309.449356,19.64174,0.0,1351.449919,16732.160412,1783.913893,0.0,0
higher_access_barrier,87,1459.447469,0.0,0.5,1459.447469,0.0,1433.417391,0.0,0.5,1458.947469,18191.107881,1925.970659,0.0,0
higher_access_barrier,88,1576.587944,0.5,0.0,1576.587944,0.0,1567.342366,23.510135,0.0,1576.587944,19767.695825,2081.096086,0.0,0
higher_access_barrier,89,1702.912793,0.0,0.5,1702.912793,0.0,1712.004953,0.0,0.5,1702.412793,21470.108618,2247.344887,0.0,0
higher_access_barrier,90,1839.95746,0.5,0.0,1839.95746,0.0,1868.316338,28.024745,0.0,1839.95746,23310.066078,2428.743847,0.0,0
higher_access_barrier,91,1987.048208,0.0,0.5,1987.048208,0.0,2037.130435,0.0,0.5,1986.548208,25296.614286,2622.403635,0.0,0
higher_access_barrier,92,2146.870679,0.5,0.0,2146.870679,0.0,2219.529443,33.292942,0.0,2146.870679,27443.484965,2833.869296,0.0,0
higher_access_barrier,93,2318.61721,0.0,0.5,2318.61721,0.0,2416.526906,0.0,0.5,2318.11721,29761.602175,3060.074717,0.0,0
higher_access_barrier,94,2504.328164,0.5,0.0,2504.328164,0.0,2629.3098,39.439647,0.0,2504.328164,32265.930339,3305.713176,0.0,0
higher_access_barrier,95,2705.191824,0.0,0.5,2705.191824,0.0,2859.166105,0.0,0.5,2704.691824,34970.622162,3570.353208,0.0,0
higher_access_barrier,96,2921.609409,0.5,0.0,2921.609409,0.0,3107.417905,46.611269,0.0,2921.609409,37892.231572,3856.52442,0.0,0
higher_access_barrier,97,3155.637286,0.0,0.5,3155.637286,0.0,3375.562074,0.0,0.5,3155.137286,41047.368857,4164.941217,0.0,0
higher_access_barrier,98,3409.024781,0.5,0.0,3409.024781,0.0,3665.24418,54.978663,0.0,3409.024781,44456.393639,4499.912711,0.0,0
higher_access_barrier,99,3681.517,0.0,0.5,3681.517,0.0,3978.088125,0.0,0.5,3681.017,48137.410639,4859.10244,0.0,0
higher_access_barrier,100,3976.663699,0.5,0.0,3976.663699,0.0,4316.01954,64.740293,0.0,3976.663699,52114.074338,5249.196083,0.0,0
higher_access_barrier,101,4295.432877,0.0,0.5,4295.432877,0.0,4681.046334,0.0,0.5,4294.932877,56409.007214,5669.471397,0.0,0
higher_access_barrier,102,4638.324724,0.5,0.0,4638.324724,0.0,5075.218936,76.128284,0.0,4638.324724,61047.331938,6122.588635,0.0,0
higher_access_barrier,103,5010.437351,0.0,0.5,5010.437351,0.0,5501.021111,0.0,0.5,5009.937351,66057.269289,6613.277303,0.0,0
higher_access_barrier,104,5411.762967,0.5,0.0,5411.762967,0.0,5960.935963,89.414039,0.0,5411.762967,71469.032256,7143.527116,0.0,0
higher_access_barrier,105,5844.93422,0.0,0.5,5844.93422,0.0,6457.670371,0.0,0.5,5844.43422,77313.466476,7714.813171,0.0,0
higher_access_barrier,106,6312.673597,0.5,0.0,6312.673597,0.0,6994.162627,104.912439,0.0,6312.673597,83626.140072,8332.729147,0.0,0
higher_access_barrier,107,6817.892488,0.0,0.5,6817.892488,0.0,7573.598489,0.0,0.5,6817.392488,90443.53256,8999.118084,0.0,0
higher_access_barrier,108,7363.501789,0.5,0.0,7363.501789,0.0,8199.411141,122.991167,0.0,7363.501789,97807.034349,9719.822361,0.0,0
higher_access_barrier,109,7953.627606,0.0,0.5,7953.627606,0.0,8875.384487,0.0,0.5,7953.127606,105760.161955,10498.28844,0.0,0
higher_access_barrier,110,8589.799244,0.5,0.0,8589.799244,0.0,9605.432423,144.081486,0.0,8589.799244,114349.961199,11338.535002,0.0,0
higher_access_barrier,111,9277.100111,0.0,0.5,9277.100111,0.0,10393.900932,0.0,0.5,9276.600111,123626.561309,12245.272146,0.0,0
higher_access_barrier,112,10019.626911,0.5,0.0,10019.626911,0.0,11245.48422,168.682263,0.0,10019.626911,133646.188221,13225.907523,0.0,0
higher_access_barrier,113,10821.599533,0.0,0.5,10821.599533,0.0,12165.23518,0.0,0.5,10821.099533,144467.287754,14284.011384,0.0,0
higher_access_barrier,114,11687.221617,0.5,0.0,11687.221617,0.0,13158.564017,197.37846,0.0,11687.221617,156154.509371,15427.132534,0.0,0
higher_access_barrier,115,12622.714272,0.0,0.5,12622.714272,0.0,14231.409731,0.0,0.5,12622.214272,168776.723642,16661.482838,0.0,0
higher_access_barrier,116,13632.801633,0.5,0.0,13632.801633,0.0,15390.112869,230.851693,0.0,13632.801633,182409.525275,17995.298155,0.0,0
higher_access_barrier,117,14724.032946,0.0,0.5,14724.032946,0.0,16641.57067,0.0,0.5,14723.532946,197133.058221,19435.223489,0.0,0
higher_access_barrier,118,15901.952971,0.5,0.0,15901.952971,0.0,17993.151672,269.897275,0.0,15901.952971,213035.011192,20990.577922,0.0,0
higher_access_barrier,119,17174.757411,0.0,0.5,17174.757411,0.0,19452.921052,0.0,0.5,17174.257411,230209.268603,22670.179782,0.0,0
burnout_sensitive,0,92.0,100.0,99.9672,0.92,0.08,0.1184,0.5328,92.0,0.0,0.0,20.24,0.597889,0
burnout_sensitive,1,92.395378,99.9672,99.941389,0.924257,0.075743,0.116885,0.525811,92.395378,0.0,0.0,20.326983,0.596955,0
burnout_sensitive,2,92.66406,99.941389,99.922264,0.927184,0.072816,0.115429,0.519125,92.66406,0.0,0.0,20.386093,0.599226,0
burnout_sensitive,3,93.243183,99.922264,99.909249,0.933157,0.066843,0.114092,0.513015,93.243183,0.0,0.0,20.5135,0.599196,0
burnout_sensitive,4,93.589972,99.909249,99.901989,0.93675,0.06325,0.112827,0.507261,93.589972,0.0,0.0,20.589794,0.6069,0
burnout_sensitive,5,94.067472,99.901989,99.900016,0.941598,0.058402,0.111659,0.501973,94.067472,0.0,0.0,20.694844,0.611123,0
burnout_sensitive,6,94.836321,99.900016,99.902611,0.949312,0.050688,0.110645,0.497405,94.836321,0.0,0.0,20.863991,0.611704,0
burnout_sensitive,7,95.338285,99.902611,99.9093,0.954312,0.045688,0.109731,0.49331,95.338285,0.0,0.0,20.974423,0.612649,0
burnout_sensitive,8,95.362818,99.9093,99.920049,0.954494,0.045506,0.108821,0.489252,95.362818,0.0,0.0,20.97982,0.612544,0
burnout_sensitive,9,96.010485,99.920049,99.934263,0.960873,0.039127,0.108039,0.485786,96.010485,0.0,0.0,21.122307,0.616388,0
burnout_sensitive,10,96.464175,99.934263,99.951531,0.965276,0.034724,0.107344,0.482732,96.464175,0.0,0.0,21.222119,0.616947,0
burnout_sensitive,11,96.897186,99.951531,99.971465,0.969442,0.030558,0.106733,0.480066,96.897186,0.0,0.0,21.317381,0.615309,0
burnout_sensitive,12,97.02327,99.971465,99.993957,0.97051,0.02949,0.106143,0.477509,97.02327,0.0,0.0,21.34512,0.612796,0
burnout_sensitive,13,97.847329,99.993957,100.018273,0.978532,0.021468,0.105714,0.475684,97.847329,0.0,0.0,21.526412,0.613866,0
burnout_sensitive,14,97.922935,100.018273,100.044359,0.97905,0.02095,0.105295,0.473914,97.922935,0.0,0.0,21.543046,0.607594,0
burnout_sensitive,15,98.055307,100.044359,100.072112,0.980118,0.019882,0.104897,0.472247,98.055307,0.0,0.0,21.572168,0.603971,0
burnout_sensitive,16,98.871871,100.072112,100.100813,0.988006,0.011994,0.104657,0.471298,98.871871,0.0,0.0,21.751812,0.60697,0
burnout_sensitive,17,99.672521,100.100813,100.129766,0.995721,0.004279,0.104572,0.471048,99.672521,0.0,0.0,21.927955,0.60796,0
burnout_sensitive,18,100.056237,100.129766,100.158648,0.999266,0.000734,0.104557,0.471118,100.056237,0.0,0.0,22.012372,0.609869,0
burnout_sensitive,19,99.864415,100.158648,100.187659,0.997062,0.002938,0.104498,0.470989,99.864415,0.0,0.0,21.970171,0.608368,0
burnout_sensitive,20,100.935321,100.187659,100.137225,1.007463,0.0,0.105506,0.475667,100.137225,0.798096,0.798096,23.003866,0.606426,0
burnout_sensitive,21,101.400138,100.137225,100.027834,1.012612,0.0,0.107208,0.4831,100.027834,1.372304,2.1704,23.680334,0.603124,0
burnout_sensitive,22,101.746014,100.027834,99.863005,1.017177,0.0,0.109527,0.49301,99.863005,1.883009,4.053409,24.267132,0.603345,0
burnout_sensitive,23,102.422537,99.863005,99.599305,1.02563,0.0,0.112987,0.507747,99.599305,2.823232,6.87664,25.35619,0.599202,0
burnout_sensitive,24,103.261265,99.599305,99.204456,1.036767,0.0,0.117951,0.528653,99.204456,4.056809,10.933449,26.774287,0.595273,0
burnout_sensitive,25,103.990183,99.204456,98.670253,1.048241,0.0,0.124464,0.55563,98.670253,5.31993,16.253379,28.197771,0.59378,0
burnout_sensitive,26,104.179056,98.670253,98.033268,1.05583,0.0,0.132001,0.586104,98.033268,6.145788,22.399167,29.06518,0.583621,0
burnout_sensitive,27,105.781508,98.033268,97.129053,1.079037,0.0,0.142671,0.629391,97.129053,8.652454,31.051622,31.924386,0.585328,0
burnout_sensitive,28,106.665694,97.129053,95.993868,1.098185,0.0,0.155926,0.681521,95.993868,10.671826,41.723448,34.138278,0.579451,0
burnout_sensitive,29,107.719745,95.993868,94.57649,1.122152,0.0,0.172416,0.744791,94.57649,13.143255,54.866703,36.841599,0.571636,0
burnout_sensitive,30,109.524084,94.57649,92.757131,1.158048,0.0,0.193753,0.8246,92.757131,16.766954,71.633657,40.862253,0.565667,0
burnout_sensitive,31,111.052927,92.757131,90.507667,1.197244,0.0,0.220381,0.919884,90.507667,20.54526,92.178917,44.976904,0.552298,0
burnout_sensitive,32,113.138573,90.507667,87.709517,1.250044,0.0,0.254137,1.035059,87.709517,25.429056,117.607973,50.319542,0.547379,0
burnout_sensitive,33,115.259064,87.709517,84.28414,1.3141,0.0,0.29654,1.170422,84.28414,30.974924,148.582897,56.331918,0.537189,0
burnout_sensitive,34,118.801369,84.28414,79.998012,1.409534,0.0,0.351827,1.334405,79.998012,38.803357,187.386254,64.939658,0.521448,0
burnout_sensitive,35,122.677234,79.998012,74.704267,1.533504,0.0,0.42385,1.525823,74.704267,47.972966,235.35922,74.961958,0.497319,0
burnout_sensitive,36,126.29103,74.704267,68.307348,1.690546,0.0,0.517074,1.738243,68.307348,57.983683,293.342902,85.767709,0.469392,0
burnout_sensitive,37,131.684473,68.307348,60.495222,1.927823,0.0,0.64233,1.974414,60.495222,71.189251,364.532153,100.159835,0.44247,0
burnout_sensitive,38,137.66005,60.495222,51.061357,2.275552,0.0,0.81453,2.217382,51.061357,86.598692,451.130846,116.883903,0.39553,0
burnout_sensitive,39,145.211847,51.061357,39.70275,2.84387,0.0,1.063452,2.443559,39.70275,105.509097,556.639942,137.455703,0.342101,0
burnout_sensitive,40,153.523272,39.70275,26.22925,3.866817,0.0,1.450472,2.591448,26.22925,127.294023,683.933965,161.069142,0.250757,0
burnout_sensitive,41,164.536327,26.22925,10.34631,6.273009,0.0,2.162329,2.552231,10.34631,154.190016,838.123981,190.388008,0.088723,0
burnout_sensitive,42,177.353076,10.34631,0.0,17.141674,0.0,4.341454,2.021312,0.0,177.353076,1015.477058,216.370753,0.0,0
burnout_sensitive,43,191.949705,0.0,0.5,191.949705,0.0,30.119665,0.0,0.5,191.449705,1206.926763,233.67864,0.0,0
burnout_sensitive,44,207.774812,0.5,0.0,207.774812,0.0,58.034264,1.305771,0.0,207.774812,1414.701574,253.48527,0.0,0
burnout_sensitive,45,224.434201,0.0,0.5,224.434201,0.0,88.197881,0.0,0.5,223.934201,1638.635776,273.309726,0.0,1
burnout_sensitive,46,265.070362,0.5,0.0,265.070362,0.0,123.84738,2.786566,0.0,265.070362,1903.706138,323.385841,0.0,1
burnout_sensitive,47,286.897479,0.0,0.5,286.897479,0.0,162.44354,0.0,0.5,286.397479,2190.103616,349.514924,0.0,1
burnout_sensitive,48,309.942741,0.5,0.0,309.942741,0.0,204.15081,4.593393,0.0,309.942741,2500.046357,378.130144,0.0,1
burnout_sensitive,49,335.742855,0.0,0.5,335.742855,0.0,249.341095,0.0,0.5,335.242855,2835.289213,409.106284,0.0,1
burnout_sensitive,50,361.937694,0.5,0.0,361.937694,0.0,298.067684,6.706523,0.0,361.937694,3197.226906,441.563986,0.0,1
burnout_sensitive,51,391.862647,0.0,0.5,391.862647,0.0,350.834141,0.0,0.5,391.362647,3588.589553,477.572429,0.0,1
burnout_sensitive,52,423.770799,0.5,0.0,423.770799,0.0,407.908199,9.177934,0.0,423.770799,4012.360352,517.000374,0.0,1
burnout_sensitive,53,458.018635,0.0,0.5,458.018635,0.0,469.605715,0.0,0.5,457.518635,4469.878987,558.282735,0.0,1
burnout_sensitive,54,495.130034,0.5,0.0,495.130034,0.0,536.31327,12.067049,0.0,495.130034,4965.009021,604.058642,0.0,1
burnout_sensitive,55,535.744887,0.0,0.5,535.744887,0.0,608.503829,0.0,0.5,535.244887,5500.253908,653.108762,0.0,1
burnout_sensitive,56,578.288624,0.5,0.0,578.288624,0.0,686.437794,15.44485,0.0,578.288624,6078.542532,705.512121,0.0,1
burnout_sensitive,57,625.665531,0.0,0.5,625.665531,0.0,770.76764,0.0,0.5,625.165531,6703.708063,762.811947,0.0,1
burnout_sensitive,58,675.915507,0.5,0.0,675.915507,0.0,861.881234,19.392328,0.0,675.915507,7379.62357,824.616919,0.0,1
burnout_sensitive,59,729.957332,0.0,0.5,729.957332,0.0,960.290473,0.0,0.5,729.457332,8109.080902,890.047945,0.0,1
burnout_sensitive,60,788.483002,0.5,0.0,788.483002,0.0,1066.600679,23.998515,0.0,788.483002,8897.563904,961.949262,0.0,1
burnout_sensitive,61,852.288474,0.0,0.5,852.288474,0.0,1181.524623,0.0,0.5,851.788474,9749.352378,1039.291939,0.0,1
burnout_sensitive,62,921.137855,0.5,0.0,921.137855,0.0,1305.743233,29.379223,0.0,921.137855,10670.490233,1123.788183,0.0,1
burnout_sensitive,63,994.752283,0.0,0.5,994.752283,0.0,1439.899791,0.0,0.5,994.252283,11664.742516,1213.097785,0.0,1
burnout_sensitive,64,1074.931387,0.5,0.0,1074.931387,0.0,1584.880529,35.659812,0.0,1074.931387,12739.673903,1311.416292,0.0,1
burnout_sensitive,65,1161.596194,0.0,0.5,1161.596194,0.0,1741.561015,0.0,0.5,1161.096194,13900.770096,1416.647357,0.0,1
burnout_sensitive,66,1255.012463,0.5,0.0,1255.012463,0.0,1910.852697,42.994186,0.0,1255.012463,15155.78256,1531.115205,0.0,0
burnout_sensitive,67,1333.621554,0.0,0.5,1333.621554,0.0,2090.756607,0.0,0.5,1333.121554,16488.904113,1626.518295,0.0,0
burnout_sensitive,68,1440.377031,0.5,0.0,1440.377031,0.0,2285.072506,51.414131,0.0,1440.377031,17929.281144,1757.259977,0.0,0
burnout_sensitive,69,1556.682711,0.0,0.5,1556.682711,0.0,2495.089672,0.0,0.5,1556.182711,19485.463855,1898.652907,0.0,0
burnout_sensitive,70,1681.425597,0.5,0.0,1681.425597,0.0,2721.947128,61.24381,0.0,1681.425597,21166.889452,2051.339228,0.0,0
burnout_sensitive,71,1815.963406,0.0,0.5,1815.963406,0.0,2966.967187,0.0,0.5,1815.463406,22982.352858,2214.975355,0.0,0
burnout_sensitive,72,1961.656141,0.5,0.0,1961.656141,0.0,3231.655766,72.712255,0.0,1961.656141,24944.008998,2393.220492,0.0,0
