scenario,time,active_load,concentration,decay_loss,flow_loss,exposure_weight,exposure,cumulative_exposure,intervention_active
low_flow_persistence,101,3.15,0.803975,0.02837,0.009727,1.0,0.803975,310.123647,1
low_flow_persistence,102,3.15,0.797689,0.028139,0.009648,1.0,0.797689,310.921336,1
low_flow_persistence,103,3.15,0.791697,0.027919,0.009572,1.0,0.791697,311.713033,1
low_flow_persistence,104,3.15,0.785987,0.027709,0.0095,1.0,0.785987,312.49902,1
low_flow_persistence,105,3.15,0.780546,0.02751,0.009432,1.0,0.780546,313.279566,1
low_flow_persistence,106,3.15,0.77536,0.027319,0.009367,1.0,0.77536,314.054927,1
low_flow_persistence,107,3.15,0.770418,0.027138,0.009304,1.0,0.770418,314.825345,1
low_flow_persistence,108,3.15,0.765709,0.026965,0.009245,1.0,0.765709,315.591054,1
low_flow_persistence,109,3.15,0.76122,0.0268,0.009189,1.0,0.76122,316.352274,1
low_flow_persistence,110,3.15,0.756943,0.026643,0.009135,1.0,0.756943,317.109218,1
low_flow_persistence,111,3.15,0.752867,0.026493,0.009083,1.0,0.752867,317.862084,1
low_flow_persistence,112,3.15,0.748982,0.02635,0.009034,1.0,0.748982,318.611066,1
low_flow_persistence,113,3.15,0.74528,0.026214,0.008988,1.0,0.74528,319.356346,1
low_flow_persistence,114,3.15,0.741752,0.026085,0.008943,1.0,0.741752,320.098098,1
low_flow_persistence,115,3.15,0.738389,0.025961,0.008901,1.0,0.738389,320.836487,1
low_flow_persistence,116,3.15,0.735185,0.025844,0.008861,1.0,0.735185,321.571672,1
low_flow_persistence,117,3.15,0.732131,0.025731,0.008822,1.0,0.732131,322.303804,1
low_flow_persistence,118,3.15,0.729221,0.025625,0.008786,1.0,0.729221,323.033025,1
low_flow_persistence,119,3.15,0.726448,0.025523,0.008751,1.0,0.726448,323.759473,1
low_flow_persistence,120,3.15,0.723805,0.025426,0.008717,1.0,0.723805,324.483278,1
