scenario,time,state,perceived_state,target,intervention,counterresponse,target_gap,delay,correction_strength,counterresponse_strength,perception_smoothing,natural_pressure_base,natural_pressure_slope
fast_overreaction,94,59.206764,59.206887,50.0,3.86698,0.386698,9.206764,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,95,59.206686,59.206776,50.0,3.866942,0.386694,9.206686,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,96,59.206649,59.206695,50.0,3.866892,0.386689,9.206649,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,97,59.206654,59.206654,50.0,3.866846,0.386685,9.206654,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,98,59.20669,59.206654,50.0,3.866812,0.386681,9.20669,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,99,59.206742,59.206687,50.0,3.866795,0.386679,9.206742,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,100,59.206795,59.206737,50.0,3.866795,0.386679,9.206795,2,0.42,0.1,0.9,2.0,0.025
adaptive_moderated_response,1,80.0,80.0,50.0,0.0,0.0,30.0,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,2,77.76,80.0,50.0,6.0,0.72,27.76,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,3,75.47968,78.432,50.0,6.0,0.72,25.47968,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,4,73.158314,76.365376,50.0,6.0,0.72,23.158314,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,5,70.795164,74.120433,50.0,6.0,0.72,20.795164,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,6,68.665445,71.792745,50.0,5.6864,0.682368,18.665445,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,7,66.861117,69.603635,50.0,5.273075,0.632769,16.861117,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,8,65.419421,67.683872,50.0,4.824087,0.57889,15.419421,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,9,64.361447,66.098756,50.0,4.358549,0.523026,14.361447,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,10,63.669713,64.88264,50.0,3.920727,0.470487,13.669713,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,11,63.303407,64.033591,50.0,3.536774,0.424413,13.303407,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,12,63.209487,63.522462,50.0,3.219751,0.38637,13.209487,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,13,63.327913,63.30338,50.0,2.976528,0.357183,13.327913,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,14,63.597904,63.320553,50.0,2.806718,0.336806,13.597904,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,15,63.962713,63.514698,50.0,2.704492,0.324539,13.962713,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,16,64.372647,63.828308,50.0,2.660676,0.319281,14.372647,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,17,64.786937,64.209345,50.0,2.664111,0.319693,14.786937,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,18,65.174515,64.613659,50.0,2.70294,0.324353,15.174515,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,19,65.513874,65.006258,50.0,2.765662,0.331879,15.513874,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,20,65.792279,65.361589,50.0,2.841869,0.341024,15.792279,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,21,66.004536,65.663072,50.0,2.922732,0.350728,16.004536,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,22,66.151516,65.902097,50.0,3.001252,0.36015,16.151516,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,23,66.238604,66.07669,50.0,3.072318,0.368678,16.238604,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,24,66.274198,66.19003,50.0,3.132614,0.375914,16.274198,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,25,66.268364,66.248947,50.0,3.180419,0.38165,16.268364,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,26,66.231697,66.262539,50.0,3.215338,0.385841,16.231697,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,27,66.174423,66.24095,50.0,3.238006,0.388561,16.174423,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,28,66.105748,66.194381,50.0,3.249789,0.389975,16.105748,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,29,66.033444,66.132338,50.0,3.252508,0.390301,16.033444,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,30,65.963639,66.063112,50.0,3.24819,0.389783,15.963639,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,31,65.900773,65.993481,50.0,3.238876,0.388665,15.900773,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,32,65.847696,65.928586,50.0,3.226468,0.387176,15.847696,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,33,65.805847,65.871963,50.0,3.212622,0.385515,15.805847,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,34,65.775499,65.825682,50.0,3.198696,0.383844,15.775499,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,35,65.756027,65.790554,50.0,3.185717,0.382286,15.756027,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,36,65.74617,65.766385,50.0,3.174393,0.380927,15.74617,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,37,65.744281,65.752235,50.0,3.165136,0.379816,15.744281,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,38,65.748541,65.746667,50.0,3.158111,0.378973,15.748541,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,39,65.757131,65.747979,50.0,3.153277,0.378393,15.757131,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,40,65.768366,65.754385,50.0,3.150447,0.378054,15.768366,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,41,65.780783,65.764172,50.0,3.149333,0.37792,15.780783,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,42,65.793193,65.7758,50.0,3.149596,0.377951,15.793193,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,43,65.804698,65.787975,50.0,3.150877,0.378105,15.804698,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,44,65.814689,65.799681,50.0,3.152834,0.37834,15.814689,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,45,65.822813,65.810187,50.0,3.15516,0.378619,15.822813,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,46,65.82894,65.819025,50.0,3.157595,0.378911,15.82894,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,47,65.833117,65.825965,50.0,3.159936,0.379192,15.833117,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,48,65.83552,65.830971,50.0,3.162037,0.379444,15.83552,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,49,65.836411,65.834155,50.0,3.163805,0.379657,15.836411,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,50,65.836096,65.835734,50.0,3.165193,0.379823,15.836096,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,51,65.834895,65.835988,50.0,3.166194,0.379943,15.834895,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,52,65.833112,65.835223,50.0,3.166831,0.38002,15.833112,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,53,65.831019,65.833745,50.0,3.167147,0.380058,15.831019,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,54,65.828843,65.831837,50.0,3.167198,0.380064,15.828843,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,55,65.826763,65.829741,50.0,3.167045,0.380045,15.826763,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,56,65.824906,65.827657,50.0,3.166749,0.38001,15.824906,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,57,65.823351,65.825731,50.0,3.166367,0.379964,15.823351,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,58,65.822137,65.824065,50.0,3.165948,0.379914,15.822137,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,59,65.821268,65.822715,50.0,3.165531,0.379864,15.821268,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,60,65.820722,65.821702,50.0,3.165146,0.379818,15.820722,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,61,65.820459,65.821016,50.0,3.164813,0.379778,15.820459,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,62,65.82043,65.820626,50.0,3.164543,0.379745,15.82043,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,63,65.820578,65.820489,50.0,3.16434,0.379721,15.820578,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,64,65.82085,65.820551,50.0,3.164203,0.379704,15.82085,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,65,65.821195,65.82076,50.0,3.164125,0.379695,15.821195,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,66,65.82157,65.821064,50.0,3.164098,0.379692,15.82157,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,67,65.821941,65.821418,50.0,3.16411,0.379693,15.821941,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,68,65.822283,65.821784,50.0,3.164152,0.379698,15.822283,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,69,65.822576,65.822133,50.0,3.164213,0.379706,15.822576,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,70,65.822813,65.822443,50.0,3.164284,0.379714,15.822813,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,71,65.82299,65.822702,50.0,3.164357,0.379723,15.82299,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,72,65.823108,65.822903,50.0,3.164427,0.379731,15.823108,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,73,65.823174,65.823047,50.0,3.164489,0.379739,15.823174,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,74,65.823195,65.823136,50.0,3.16454,0.379745,15.823195,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,75,65.823182,65.823178,50.0,3.164581,0.37975,15.823182,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,76,65.823143,65.823181,50.0,3.164609,0.379753,15.823143,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,77,65.823088,65.823154,50.0,3.164627,0.379755,15.823088,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,78,65.823024,65.823108,50.0,3.164636,0.379756,15.823024,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,79,65.822959,65.823049,50.0,3.164636,0.379756,15.822959,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,80,65.822897,65.822986,50.0,3.164631,0.379756,15.822897,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,81,65.822842,65.822924,50.0,3.164622,0.379755,15.822842,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,82,65.822796,65.822866,50.0,3.16461,0.379753,15.822796,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,83,65.822761,65.822817,50.0,3.164597,0.379752,15.822761,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,84,65.822736,65.822778,50.0,3.164585,0.37975,15.822736,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,85,65.822721,65.822749,50.0,3.164573,0.379749,15.822721,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,86,65.822714,65.82273,50.0,3.164563,0.379748,15.822714,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,87,65.822714,65.822719,50.0,3.164556,0.379747,15.822714,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,88,65.822719,65.822716,50.0,3.16455,0.379746,15.822719,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,89,65.822728,65.822718,50.0,3.164546,0.379746,15.822728,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,90,65.822738,65.822725,50.0,3.164544,0.379745,15.822738,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,91,65.82275,65.822734,50.0,3.164543,0.379745,15.82275,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,92,65.822761,65.822745,50.0,3.164544,0.379745,15.822761,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,93,65.822771,65.822756,50.0,3.164545,0.379745,15.822771,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,94,65.82278,65.822766,50.0,3.164547,0.379746,15.82278,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,95,65.822786,65.822776,50.0,3.164549,0.379746,15.822786,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,96,65.822792,65.822783,50.0,3.164551,0.379746,15.822792,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,97,65.822795,65.822789,50.0,3.164553,0.379746,15.822795,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,98,65.822797,65.822793,50.0,3.164555,0.379747,15.822797,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,99,65.822797,65.822796,50.0,3.164557,0.379747,15.822797,3,0.2,0.12,0.7,1.6,0.018
adaptive_moderated_response,100,65.822797,65.822797,50.0,3.164558,0.379747,15.822797,3,0.2,0.12,0.7,1.6,0.018
