scenario,row,col,agent_type
larger_grid,7,6,0
larger_grid,7,7,0
larger_grid,7,8,0
larger_grid,7,9,0
larger_grid,7,10,-1
larger_grid,7,11,0
larger_grid,7,12,0
larger_grid,7,13,0
larger_grid,7,14,0
larger_grid,7,15,0
larger_grid,7,16,-1
larger_grid,7,17,1
larger_grid,7,18,1
larger_grid,7,19,1
larger_grid,7,20,-1
larger_grid,7,21,0
larger_grid,7,22,0
larger_grid,7,23,-1
larger_grid,7,24,-1
larger_grid,7,25,1
larger_grid,7,26,-1
larger_grid,7,27,1
larger_grid,7,28,1
larger_grid,7,29,1
larger_grid,7,30,1
larger_grid,7,31,-1
larger_grid,8,0,1
larger_grid,8,1,1
larger_grid,8,2,1
larger_grid,8,3,-1
larger_grid,8,4,1
larger_grid,8,5,1
larger_grid,8,6,0
larger_grid,8,7,0
larger_grid,8,8,0
larger_grid,8,9,-1
larger_grid,8,10,0
larger_grid,8,11,0
larger_grid,8,12,0
larger_grid,8,13,0
larger_grid,8,14,0
larger_grid,8,15,0
larger_grid,8,16,1
larger_grid,8,17,1
larger_grid,8,18,-1
larger_grid,8,19,1
larger_grid,8,20,0
larger_grid,8,21,-1
larger_grid,8,22,0
larger_grid,8,23,0
larger_grid,8,24,1
larger_grid,8,25,1
larger_grid,8,26,1
larger_grid,8,27,1
larger_grid,8,28,1
larger_grid,8,29,1
larger_grid,8,30,1
larger_grid,8,31,1
larger_grid,9,0,1
larger_grid,9,1,1
larger_grid,9,2,1
larger_grid,9,3,1
larger_grid,9,4,1
larger_grid,9,5,1
larger_grid,9,6,0
larger_grid,9,7,0
larger_grid,9,8,0
larger_grid,9,9,0
larger_grid,9,10,0
larger_grid,9,11,0
larger_grid,9,12,0
larger_grid,9,13,0
larger_grid,9,14,0
larger_grid,9,15,0
larger_grid,9,16,-1
larger_grid,9,17,1
larger_grid,9,18,1
larger_grid,9,19,-1
larger_grid,9,20,-1
larger_grid,9,21,0
larger_grid,9,22,0
larger_grid,9,23,0
larger_grid,9,24,1
larger_grid,9,25,1
larger_grid,9,26,1
larger_grid,9,27,1
larger_grid,9,28,1
larger_grid,9,29,1
larger_grid,9,30,1
larger_grid,9,31,-1
larger_grid,10,0,1
larger_grid,10,1,1
larger_grid,10,2,1
larger_grid,10,3,-1
larger_grid,10,4,1
larger_grid,10,5,0
larger_grid,10,6,0
larger_grid,10,7,0
larger_grid,10,8,0
larger_grid,10,9,0
larger_grid,10,10,0
larger_grid,10,11,0
larger_grid,10,12,0
larger_grid,10,13,0
larger_grid,10,14,0
larger_grid,10,15,0
larger_grid,10,16,1
larger_grid,10,17,1
larger_grid,10,18,1
larger_grid,10,19,-1
larger_grid,10,20,0
larger_grid,10,21,0
larger_grid,10,22,0
larger_grid,10,23,0
larger_grid,10,24,0
larger_grid,10,25,1
larger_grid,10,26,1
larger_grid,10,27,1
larger_grid,10,28,1
larger_grid,10,29,1
larger_grid,10,30,-1
larger_grid,10,31,0
larger_grid,11,0,-1
larger_grid,11,1,1
larger_grid,11,2,1
larger_grid,11,3,-1
larger_grid,11,4,0
larger_grid,11,5,0
larger_grid,11,6,0
larger_grid,11,7,0
larger_grid,11,8,0
larger_grid,11,9,0
larger_grid,11,10,0
larger_grid,11,11,0
larger_grid,11,12,0
larger_grid,11,13,0
larger_grid,11,14,-1
larger_grid,11,15,-1
larger_grid,11,16,-1
larger_grid,11,17,1
larger_grid,11,18,1
larger_grid,11,19,1
larger_grid,11,20,0
larger_grid,11,21,0
larger_grid,11,22,0
larger_grid,11,23,0
larger_grid,11,24,0
larger_grid,11,25,1
larger_grid,11,26,1
larger_grid,11,27,1
larger_grid,11,28,1
larger_grid,11,29,1
larger_grid,11,30,-1
larger_grid,11,31,0
larger_grid,12,0,1
larger_grid,12,1,1
larger_grid,12,2,1
larger_grid,12,3,1
larger_grid,12,4,0
larger_grid,12,5,0
larger_grid,12,6,0
larger_grid,12,7,0
larger_grid,12,8,0
larger_grid,12,9,-1
larger_grid,12,10,0
larger_grid,12,11,1
larger_grid,12,12,1
larger_grid,12,13,1
larger_grid,12,14,1
larger_grid,12,15,1
larger_grid,12,16,-1
larger_grid,12,17,1
larger_grid,12,18,1
larger_grid,12,19,1
larger_grid,12,20,-1
larger_grid,12,21,0
larger_grid,12,22,0
larger_grid,12,23,0
larger_grid,12,24,-1
larger_grid,12,25,1
larger_grid,12,26,1
larger_grid,12,27,1
larger_grid,12,28,1
larger_grid,12,29,1
larger_grid,12,30,-1
larger_grid,12,31,-1
larger_grid,13,0,1
larger_grid,13,1,1
larger_grid,13,2,1
larger_grid,13,3,1
larger_grid,13,4,-1
larger_grid,13,5,-1
larger_grid,13,6,0
larger_grid,13,7,0
larger_grid,13,8,-1
larger_grid,13,9,-1
larger_grid,13,10,1
larger_grid,13,11,1
larger_grid,13,12,1
larger_grid,13,13,1
larger_grid,13,14,1
larger_grid,13,15,-1
larger_grid,13,16,-1
larger_grid,13,17,1
larger_grid,13,18,1
larger_grid,13,19,1
larger_grid,13,20,1
larger_grid,13,21,0
larger_grid,13,22,0
larger_grid,13,23,0
larger_grid,13,24,-1
larger_grid,13,25,-1
larger_grid,13,26,-1
larger_grid,13,27,1
larger_grid,13,28,-1
larger_grid,13,29,1
larger_grid,13,30,-1
larger_grid,13,31,1
larger_grid,14,0,1
larger_grid,14,1,1
larger_grid,14,2,1
larger_grid,14,3,1
larger_grid,14,4,1
larger_grid,14,5,1
larger_grid,14,6,1
larger_grid,14,7,1
larger_grid,14,8,1
larger_grid,14,9,1
larger_grid,14,10,1
larger_grid,14,11,1
larger_grid,14,12,1
larger_grid,14,13,1
larger_grid,14,14,1
larger_grid,14,15,1
larger_grid,14,16,1
larger_grid,14,17,1
larger_grid,14,18,1
larger_grid,14,19,1
larger_grid,14,20,1
larger_grid,14,21,0
larger_grid,14,22,0
larger_grid,14,23,0
larger_grid,14,24,1
larger_grid,14,25,1
larger_grid,14,26,-1
larger_grid,14,27,0
larger_grid,14,28,-1
larger_grid,14,29,1
larger_grid,14,30,1
larger_grid,14,31,1
larger_grid,15,0,1
larger_grid,15,1,1
larger_grid,15,2,1
larger_grid,15,3,1
larger_grid,15,4,1
larger_grid,15,5,1
larger_grid,15,6,-1
larger_grid,15,7,1
larger_grid,15,8,1
larger_grid,15,9,1
larger_grid,15,10,-1
larger_grid,15,11,1
larger_grid,15,12,1
larger_grid,15,13,1
larger_grid,15,14,1
larger_grid,15,15,1
larger_grid,15,16,-1
larger_grid,15,17,1
larger_grid,15,18,1
larger_grid,15,19,1
larger_grid,15,20,-1
larger_grid,15,21,0
larger_grid,15,22,0
larger_grid,15,23,1
larger_grid,15,24,1
larger_grid,15,25,1
larger_grid,15,26,0
larger_grid,15,27,0
larger_grid,15,28,0
larger_grid,15,29,0
larger_grid,15,30,1
larger_grid,15,31,1
larger_grid,16,0,1
larger_grid,16,1,-1
larger_grid,16,2,1
larger_grid,16,3,1
larger_grid,16,4,1
larger_grid,16,5,1
larger_grid,16,6,1
larger_grid,16,7,1
larger_grid,16,8,1
larger_grid,16,9,1
larger_grid,16,10,1
larger_grid,16,11,1
larger_grid,16,12,1
larger_grid,16,13,1
larger_grid,16,14,-1
larger_grid,16,15,1
larger_grid,16,16,1
larger_grid,16,17,1
larger_grid,16,18,1
larger_grid,16,19,1
larger_grid,16,20,-1
larger_grid,16,21,0
larger_grid,16,22,0
larger_grid,16,23,1
larger_grid,16,24,1
larger_grid,16,25,-1
larger_grid,16,26,0
larger_grid,16,27,-1
larger_grid,16,28,0
larger_grid,16,29,0
larger_grid,16,30,0
larger_grid,16,31,0
larger_grid,17,0,0
larger_grid,17,1,-1
larger_grid,17,2,0
larger_grid,17,3,-1
larger_grid,17,4,0
larger_grid,17,5,0
larger_grid,17,6,1
larger_grid,17,7,1
larger_grid,17,8,1
larger_grid,17,9,1
larger_grid,17,10,1
larger_grid,17,11,1
larger_grid,17,12,1
larger_grid,17,13,1
larger_grid,17,14,1
larger_grid,17,15,1
larger_grid,17,16,-1
larger_grid,17,17,0
larger_grid,17,18,0
larger_grid,17,19,0
larger_grid,17,20,-1
larger_grid,17,21,0
larger_grid,17,22,-1
larger_grid,17,23,-1
larger_grid,17,24,-1
larger_grid,17,25,0
larger_grid,17,26,0
larger_grid,17,27,0
larger_grid,17,28,0
larger_grid,17,29,0
larger_grid,17,30,0
larger_grid,17,31,0
larger_grid,18,0,0
larger_grid,18,1,0
larger_grid,18,2,0
larger_grid,18,3,0
larger_grid,18,4,0
larger_grid,18,5,0
larger_grid,18,6,0
larger_grid,18,7,1
larger_grid,18,8,1
larger_grid,18,9,1
larger_grid,18,10,1
larger_grid,18,11,-1
larger_grid,18,12,1
larger_grid,18,13,1
larger_grid,18,14,1
larger_grid,18,15,-1
larger_grid,18,16,0
larger_grid,18,17,0
larger_grid,18,18,-1
larger_grid,18,19,0
larger_grid,18,20,0
larger_grid,18,21,-1
larger_grid,18,22,1
larger_grid,18,23,1
larger_grid,18,24,1
larger_grid,18,25,0
larger_grid,18,26,0
larger_grid,18,27,0
larger_grid,18,28,0
larger_grid,18,29,-1
larger_grid,18,30,0
larger_grid,18,31,0
larger_grid,19,0,-1
larger_grid,19,1,-1
larger_grid,19,2,-1
larger_grid,19,3,0
larger_grid,19,4,0
larger_grid,19,5,0
larger_grid,19,6,0
larger_grid,19,7,0
larger_grid,19,8,-1
larger_grid,19,9,0
larger_grid,19,10,0
larger_grid,19,11,1
larger_grid,19,12,1
larger_grid,19,13,1
larger_grid,19,14,1
larger_grid,19,15,-1
larger_grid,19,16,0
larger_grid,19,17,0
larger_grid,19,18,0
larger_grid,19,19,0
larger_grid,19,20,0
larger_grid,19,21,0
larger_grid,19,22,1
larger_grid,19,23,1
larger_grid,19,24,1
larger_grid,19,25,-1
larger_grid,19,26,-1
larger_grid,19,27,0
larger_grid,19,28,0
larger_grid,19,29,-1
larger_grid,19,30,0
larger_grid,19,31,0
larger_grid,20,0,0
larger_grid,20,1,0
larger_grid,20,2,-1
larger_grid,20,3,1
larger_grid,20,4,-1
larger_grid,20,5,-1
larger_grid,20,6,0
larger_grid,20,7,0
larger_grid,20,8,0
larger_grid,20,9,-1
larger_grid,20,10,0
larger_grid,20,11,0
larger_grid,20,12,1
larger_grid,20,13,1
larger_grid,20,14,-1
larger_grid,20,15,0
larger_grid,20,16,0
larger_grid,20,17,0
larger_grid,20,18,0
larger_grid,20,19,0
larger_grid,20,20,0
larger_grid,20,21,0
larger_grid,20,22,0
larger_grid,20,23,-1
larger_grid,20,24,-1
larger_grid,20,25,0
larger_grid,20,26,0
larger_grid,20,27,0
larger_grid,20,28,0
larger_grid,20,29,0
larger_grid,20,30,0
larger_grid,20,31,-1
larger_grid,21,0,0
larger_grid,21,1,0
larger_grid,21,2,1
larger_grid,21,3,-1
larger_grid,21,4,1
larger_grid,21,5,1
larger_grid,21,6,0
larger_grid,21,7,0
larger_grid,21,8,0
larger_grid,21,9,0
larger_grid,21,10,0
larger_grid,21,11,0
larger_grid,21,12,0
larger_grid,21,13,1
larger_grid,21,14,1
larger_grid,21,15,-1
larger_grid,21,16,-1
larger_grid,21,17,0
larger_grid,21,18,0
larger_grid,21,19,0
larger_grid,21,20,0
larger_grid,21,21,0
larger_grid,21,22,0
larger_grid,21,23,0
larger_grid,21,24,0
larger_grid,21,25,0
larger_grid,21,26,0
larger_grid,21,27,0
larger_grid,21,28,0
larger_grid,21,29,0
larger_grid,21,30,0
larger_grid,21,31,0
larger_grid,22,0,0
larger_grid,22,1,0
larger_grid,22,2,1
larger_grid,22,3,1
larger_grid,22,4,-1
larger_grid,22,5,1
larger_grid,22,6,1
larger_grid,22,7,0
larger_grid,22,8,0
larger_grid,22,9,0
larger_grid,22,10,0
larger_grid,22,11,0
larger_grid,22,12,0
larger_grid,22,13,0
larger_grid,22,14,1
larger_grid,22,15,1
larger_grid,22,16,-1
larger_grid,22,17,0
larger_grid,22,18,0
larger_grid,22,19,0
larger_grid,22,20,0
larger_grid,22,21,0
larger_grid,22,22,0
larger_grid,22,23,0
larger_grid,22,24,0
larger_grid,22,25,0
larger_grid,22,26,0
larger_grid,22,27,0
larger_grid,22,28,0
larger_grid,22,29,0
larger_grid,22,30,-1
larger_grid,22,31,0
larger_grid,23,0,-1
larger_grid,23,1,0
larger_grid,23,2,1
larger_grid,23,3,1
larger_grid,23,4,1
larger_grid,23,5,-1
larger_grid,23,6,1
larger_grid,23,7,-1
larger_grid,23,8,0
larger_grid,23,9,0
larger_grid,23,10,0
larger_grid,23,11,0
larger_grid,23,12,0
larger_grid,23,13,0
larger_grid,23,14,1
larger_grid,23,15,1
larger_grid,23,16,1
larger_grid,23,17,0
larger_grid,23,18,0
larger_grid,23,19,0
larger_grid,23,20,-1
larger_grid,23,21,-1
larger_grid,23,22,0
larger_grid,23,23,-1
larger_grid,23,24,0
larger_grid,23,25,0
larger_grid,23,26,0
larger_grid,23,27,0
larger_grid,23,28,0
larger_grid,23,29,0
larger_grid,23,30,0
larger_grid,23,31,0
larger_grid,24,0,0
larger_grid,24,1,0
larger_grid,24,2,0
larger_grid,24,3,1
larger_grid,24,4,1
larger_grid,24,5,1
larger_grid,24,6,1
larger_grid,24,7,1
larger_grid,24,8,-1
larger_grid,24,9,0
larger_grid,24,10,0
larger_grid,24,11,0
larger_grid,24,12,0
larger_grid,24,13,0
larger_grid,24,14,1
larger_grid,24,15,1
larger_grid,24,16,1
larger_grid,24,17,0
larger_grid,24,18,0
larger_grid,24,19,0
larger_grid,24,20,0
larger_grid,24,21,0
larger_grid,24,22,0
larger_grid,24,23,0
larger_grid,24,24,0
larger_grid,24,25,0
larger_grid,24,26,0
larger_grid,24,27,0
larger_grid,24,28,0
larger_grid,24,29,0
larger_grid,24,30,0
larger_grid,24,31,0
larger_grid,25,0,0
larger_grid,25,1,0
larger_grid,25,2,0
larger_grid,25,3,-1
larger_grid,25,4,1
larger_grid,25,5,1
larger_grid,25,6,1
larger_grid,25,7,1
larger_grid,25,8,1
larger_grid,25,9,0
larger_grid,25,10,0
larger_grid,25,11,0
larger_grid,25,12,0
larger_grid,25,13,0
larger_grid,25,14,1
larger_grid,25,15,1
larger_grid,25,16,1
larger_grid,25,17,0
larger_grid,25,18,0
larger_grid,25,19,0
larger_grid,25,20,0
larger_grid,25,21,0
larger_grid,25,22,0
larger_grid,25,23,0
larger_grid,25,24,0
larger_grid,25,25,-1
larger_grid,25,26,1
larger_grid,25,27,1
larger_grid,25,28,-1
larger_grid,25,29,0
larger_grid,25,30,0
larger_grid,25,31,-1
larger_grid,26,0,0
larger_grid,26,1,0
larger_grid,26,2,0
larger_grid,26,3,1
larger_grid,26,4,1
larger_grid,26,5,1
larger_grid,26,6,1
larger_grid,26,7,1
larger_grid,26,8,1
larger_grid,26,9,1
larger_grid,26,10,-1
larger_grid,26,11,-1
larger_grid,26,12,0
larger_grid,26,13,-1
larger_grid,26,14,1
larger_grid,26,15,1
larger_grid,26,16,1
larger_grid,26,17,-1
larger_grid,26,18,0
larger_grid,26,19,-1
larger_grid,26,20,1
larger_grid,26,21,1
larger_grid,26,22,-1
larger_grid,26,23,-1
larger_grid,26,24,1
larger_grid,26,25,1
larger_grid,26,26,1
larger_grid,26,27,1
larger_grid,26,28,-1
larger_grid,26,29,0
larger_grid,26,30,0
larger_grid,26,31,0
larger_grid,27,0,0
larger_grid,27,1,0
larger_grid,27,2,0
larger_grid,27,3,1
larger_grid,27,4,1
larger_grid,27,5,-1
larger_grid,27,6,1
larger_grid,27,7,1
larger_grid,27,8,1
larger_grid,27,9,1
larger_grid,27,10,1
larger_grid,27,11,1
larger_grid,27,12,1
larger_grid,27,13,1
larger_grid,27,14,-1
larger_grid,27,15,1
larger_grid,27,16,-1
larger_grid,27,17,1
larger_grid,27,18,1
larger_grid,27,19,1
larger_grid,27,20,1
larger_grid,27,21,1
larger_grid,27,22,1
larger_grid,27,23,-1
larger_grid,27,24,1
larger_grid,27,25,1
larger_grid,27,26,1
larger_grid,27,27,1
larger_grid,27,28,1
larger_grid,27,29,1
larger_grid,27,30,-1
larger_grid,27,31,-1
larger_grid,28,0,0
larger_grid,28,1,0
larger_grid,28,2,0
larger_grid,28,3,0
larger_grid,28,4,1
larger_grid,28,5,1
larger_grid,28,6,1
larger_grid,28,7,1
larger_grid,28,8,1
larger_grid,28,9,1
larger_grid,28,10,1
larger_grid,28,11,1
larger_grid,28,12,1
larger_grid,28,13,1
larger_grid,28,14,1
larger_grid,28,15,1
larger_grid,28,16,1
larger_grid,28,17,1
larger_grid,28,18,-1
larger_grid,28,19,1
larger_grid,28,20,-1
larger_grid,28,21,-1
larger_grid,28,22,1
larger_grid,28,23,-1
larger_grid,28,24,1
larger_grid,28,25,-1
larger_grid,28,26,1
larger_grid,28,27,1
larger_grid,28,28,1
larger_grid,28,29,-1
larger_grid,28,30,-1
larger_grid,28,31,1
larger_grid,29,0,0
larger_grid,29,1,0
larger_grid,29,2,-1
larger_grid,29,3,0
larger_grid,29,4,0
larger_grid,29,5,1
larger_grid,29,6,1
larger_grid,29,7,1
larger_grid,29,8,1
larger_grid,29,9,-1
larger_grid,29,10,1
larger_grid,29,11,1
larger_grid,29,12,1
larger_grid,29,13,1
larger_grid,29,14,-1
larger_grid,29,15,1
larger_grid,29,16,1
larger_grid,29,17,1
larger_grid,29,18,1
larger_grid,29,19,1
larger_grid,29,20,1
larger_grid,29,21,-1
larger_grid,29,22,1
larger_grid,29,23,1
larger_grid,29,24,1
larger_grid,29,25,-1
larger_grid,29,26,-1
larger_grid,29,27,-1
larger_grid,29,28,1
larger_grid,29,29,1
larger_grid,29,30,1
larger_grid,29,31,1
larger_grid,30,0,0
larger_grid,30,1,0
larger_grid,30,2,0
larger_grid,30,3,0
larger_grid,30,4,-1
larger_grid,30,5,0
larger_grid,30,6,-1
larger_grid,30,7,0
larger_grid,30,8,0
larger_grid,30,9,-1
larger_grid,30,10,-1
larger_grid,30,11,-1
larger_grid,30,12,-1
larger_grid,30,13,1
larger_grid,30,14,-1
larger_grid,30,15,1
larger_grid,30,16,1
larger_grid,30,17,1
larger_grid,30,18,1
larger_grid,30,19,1
larger_grid,30,20,-1
larger_grid,30,21,1
larger_grid,30,22,1
larger_grid,30,23,1
larger_grid,30,24,-1
larger_grid,30,25,0
larger_grid,30,26,0
larger_grid,30,27,1
larger_grid,30,28,1
larger_grid,30,29,1
larger_grid,30,30,1
larger_grid,30,31,1
larger_grid,31,0,0
larger_grid,31,1,0
larger_grid,31,2,0
larger_grid,31,3,0
larger_grid,31,4,0
larger_grid,31,5,-1
larger_grid,31,6,0
larger_grid,31,7,0
larger_grid,31,8,0
larger_grid,31,9,0
larger_grid,31,10,0
larger_grid,31,11,0
larger_grid,31,12,1
larger_grid,31,13,1
larger_grid,31,14,-1
larger_grid,31,15,1
larger_grid,31,16,1
larger_grid,31,17,1
larger_grid,31,18,1
larger_grid,31,19,1
larger_grid,31,20,1
larger_grid,31,21,1
larger_grid,31,22,1
larger_grid,31,23,1
larger_grid,31,24,0
larger_grid,31,25,0
larger_grid,31,26,0
larger_grid,31,27,-1
larger_grid,31,28,1
larger_grid,31,29,1
larger_grid,31,30,1
larger_grid,31,31,1
