scenario_id,uncertainty_class,policy,growth,shock_intensity,shock_timing,policy_strength,adaptive_capacity,final_state,maximum_state,minimum_state,cumulative_stress,resilience_score,regret
406,stressful_future,Policy_A_low_control,0.089582,1.763777,22,0.025,0.01,604.838046,604.838046,20.0,8675.512689,0.0,0.0
406,stressful_future,Policy_B_balanced,0.089582,1.763777,22,0.045,0.02,166.649823,166.649823,20.0,2334.453129,0.0,0.0
406,stressful_future,Policy_C_high_adaptation,0.089582,1.763777,22,0.035,0.045,152.634134,152.634134,20.0,2473.292792,0.0,0.0
406,stressful_future,Policy_D_precautionary,0.089582,1.763777,22,0.055,0.04,80.618175,80.618175,20.0,816.390409,0.0,0.0
407,low_pressure_future,Policy_A_low_control,0.054327,3.560012,24,0.025,0.01,90.414406,90.414406,20.0,762.881951,0.0,85.560104
407,low_pressure_future,Policy_B_balanced,0.054327,3.560012,24,0.045,0.02,29.936151,29.936151,20.0,0.0,74.554272,11.005832
407,low_pressure_future,Policy_C_high_adaptation,0.054327,3.560012,24,0.035,0.045,47.426521,47.426521,20.0,69.140333,52.773424,32.78668
407,low_pressure_future,Policy_D_precautionary,0.054327,3.560012,24,0.055,0.04,15.73316,20.0,15.73316,0.0,85.560104,0.0
408,moderate_future,Policy_A_low_control,0.051501,15.193841,37,0.025,0.01,62.382484,62.382484,20.0,265.096811,20.465207,73.221004
408,moderate_future,Policy_B_balanced,0.051501,15.193841,37,0.045,0.02,11.868294,25.254627,10.224965,0.0,86.565367,7.120844
408,moderate_future,Policy_C_high_adaptation,0.051501,15.193841,37,0.035,0.045,31.15769,36.029503,20.0,0.0,72.29801,21.388201
408,moderate_future,Policy_D_precautionary,0.051501,15.193841,37,0.055,0.04,2.189648,20.0,2.189648,0.0,93.686211,0.0
409,moderate_future,Policy_A_low_control,0.077729,9.141706,39,0.025,0.01,306.916152,306.916152,20.0,4487.350359,0.0,47.657784
409,moderate_future,Policy_B_balanced,0.077729,9.141706,39,0.045,0.02,87.373739,87.373739,20.0,844.777065,0.0,47.657784
409,moderate_future,Policy_C_high_adaptation,0.077729,9.141706,39,0.035,0.045,92.513489,92.513489,20.0,1180.692654,0.0,47.657784
409,moderate_future,Policy_D_precautionary,0.077729,9.141706,39,0.055,0.04,49.730119,49.730119,20.0,100.716148,47.657784,0.0
410,moderate_future,Policy_A_low_control,0.066833,10.88917,39,0.025,0.01,164.506801,164.506801,20.0,2182.451978,0.0,76.23962
410,moderate_future,Policy_B_balanced,0.066833,10.88917,39,0.045,0.02,50.522977,50.522977,20.0,90.175794,48.03789,28.20173
410,moderate_future,Policy_C_high_adaptation,0.066833,10.88917,39,0.035,0.045,62.969425,62.969425,20.0,440.856742,2.390315,73.849305
410,moderate_future,Policy_D_precautionary,0.066833,10.88917,39,0.055,0.04,26.570125,31.273219,20.0,0.0,76.23962,0.0
411,stressful_future,Policy_A_low_control,0.060812,19.034306,23,0.025,0.01,85.814009,85.814009,20.0,527.074008,0.0,91.482025
411,stressful_future,Policy_B_balanced,0.060812,19.034306,23,0.045,0.02,17.254157,28.243796,9.65608,0.0,82.586557,8.895468
411,stressful_future,Policy_C_high_adaptation,0.060812,19.034306,23,0.035,0.045,42.100951,42.100951,16.904909,3.94103,63.820089,27.661936
411,stressful_future,Policy_D_precautionary,0.060812,19.034306,23,0.055,0.04,4.730152,22.719538,3.817277,0.0,91.482025,0.0
412,stressful_future,Policy_A_low_control,0.086168,15.622,44,0.025,0.01,480.372029,480.372029,20.0,7089.511073,0.0,7.319746
412,stressful_future,Policy_B_balanced,0.086168,15.622,44,0.045,0.02,123.973593,123.973593,20.0,1665.982591,0.0,7.319746
412,stressful_future,Policy_C_high_adaptation,0.086168,15.622,44,0.035,0.045,119.327948,119.327948,20.0,1885.909724,0.0,7.319746
412,stressful_future,Policy_D_precautionary,0.086168,15.622,44,0.055,0.04,59.684971,59.684971,20.0,419.480283,7.319746,0.0
413,stressful_future,Policy_A_low_control,0.06808,20.771816,33,0.025,0.01,147.986785,147.986785,20.0,1798.610727,0.0,83.952828
413,stressful_future,Policy_B_balanced,0.06808,20.771816,33,0.045,0.02,39.004001,41.096519,20.0,1.368995,66.18657,17.766258
413,stressful_future,Policy_C_high_adaptation,0.06808,20.771816,33,0.035,0.045,58.6429,58.6429,20.0,254.527289,24.700806,59.252022
413,stressful_future,Policy_D_precautionary,0.06808,20.771816,33,0.055,0.04,14.114801,30.313165,9.93785,0.0,83.952828,0.0
414,moderate_future,Policy_A_low_control,0.062093,5.483846,30,0.025,0.01,132.867929,132.867929,20.0,1557.546407,0.0,79.591514
414,moderate_future,Policy_B_balanced,0.062093,5.483846,30,0.045,0.02,44.564891,44.564891,20.0,20.405856,60.079257,19.512257
414,moderate_future,Policy_C_high_adaptation,0.062093,5.483846,30,0.035,0.045,58.6234,58.6234,20.0,287.386551,21.431455,58.160059
414,moderate_future,Policy_D_precautionary,0.062093,5.483846,30,0.055,0.04,23.784979,24.549996,19.240291,0.0,79.591514,0.0
415,stressful_future,Policy_A_low_control,0.084645,9.569524,43,0.025,0.01,453.127192,453.127192,20.0,6668.139433,0.0,5.207513
415,stressful_future,Policy_B_balanced,0.084645,9.569524,43,0.045,0.02,122.566967,122.566967,20.0,1589.423664,0.0,5.207513
415,stressful_future,Policy_C_high_adaptation,0.084645,9.569524,43,0.035,0.045,118.802161,118.802161,20.0,1825.972214,0.0,5.207513
415,stressful_future,Policy_D_precautionary,0.084645,9.569524,43,0.055,0.04,61.683096,61.683096,20.0,423.618559,5.207513,0.0
416,moderate_future,Policy_A_low_control,0.040705,10.242336,41,0.025,0.01,37.064238,37.266905,20.0,0.0,68.444731,26.171582
416,moderate_future,Policy_B_balanced,0.040705,10.242336,41,0.045,0.02,6.010032,20.0,6.010032,0.0,91.393981,3.222332
416,moderate_future,Policy_C_high_adaptation,0.040705,10.242336,41,0.035,0.045,16.725048,25.110593,15.011516,0.0,83.687323,10.92899
416,moderate_future,Policy_D_precautionary,0.040705,10.242336,41,0.055,0.04,0.639478,20.0,0.639478,0.0,94.616313,0.0
417,stressful_future,Policy_A_low_control,0.050293,22.88622,41,0.025,0.01,48.842818,52.719391,20.0,123.274646,45.186997,49.813003
417,stressful_future,Policy_B_balanced,0.050293,22.88622,41,0.045,0.02,2.152611,24.702621,1.947161,0.0,92.532778,2.467222
417,stressful_future,Policy_C_high_adaptation,0.050293,22.88622,41,0.035,0.045,18.975902,36.621183,14.222071,0.0,79.459163,15.540837
417,stressful_future,Policy_D_precautionary,0.050293,22.88622,41,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
418,stressful_future,Policy_A_low_control,0.090379,1.611199,22,0.025,0.01,632.527754,632.527754,20.0,9049.44821,0.0,0.0
418,stressful_future,Policy_B_balanced,0.090379,1.611199,22,0.045,0.02,173.47187,173.47187,20.0,2460.973669,0.0,0.0
418,stressful_future,Policy_C_high_adaptation,0.090379,1.611199,22,0.035,0.045,157.565154,157.565154,20.0,2577.575818,0.0,0.0
418,stressful_future,Policy_D_precautionary,0.090379,1.611199,22,0.055,0.04,82.955072,82.955072,20.0,874.206717,0.0,0.0
419,low_pressure_future,Policy_A_low_control,0.040594,2.317546,43,0.025,0.01,46.325197,46.325197,20.0,36.810996,56.942483,34.119945
419,low_pressure_future,Policy_B_balanced,0.040594,2.317546,43,0.045,0.02,13.194861,20.0,13.194861,0.0,87.083083,3.979345
419,low_pressure_future,Policy_C_high_adaptation,0.040594,2.317546,43,0.035,0.045,25.402153,25.402153,20.0,0.0,78.40817,12.654258
419,low_pressure_future,Policy_D_precautionary,0.040594,2.317546,43,0.055,0.04,6.56262,20.0,6.56262,0.0,91.062428,0.0
420,moderate_future,Policy_A_low_control,0.057359,3.122771,21,0.025,0.01,106.382644,106.382644,20.0,1059.356463,0.0,82.990641
420,moderate_future,Policy_B_balanced,0.057359,3.122771,21,0.045,0.02,36.699304,36.699304,20.0,0.0,68.805592,14.185049
420,moderate_future,Policy_C_high_adaptation,0.057359,3.122771,21,0.035,0.045,52.184126,52.184126,20.0,159.897859,39.653707,43.336934
420,moderate_future,Policy_D_precautionary,0.057359,3.122771,21,0.055,0.04,19.613528,20.96497,17.891652,0.0,82.990641,0.0
421,moderate_future,Policy_A_low_control,0.070188,13.478074,30,0.025,0.01,183.042144,183.042144,20.0,2379.36163,0.0,75.323345
421,moderate_future,Policy_B_balanced,0.070188,13.478074,30,0.045,0.02,54.879792,54.879792,20.0,124.119418,40.940235,34.38311
421,moderate_future,Policy_C_high_adaptation,0.070188,13.478074,30,0.035,0.045,69.00637,69.00637,20.0,486.763048,0.0,75.323345
421,moderate_future,Policy_D_precautionary,0.070188,13.478074,30,0.055,0.04,28.225511,30.965394,17.957619,0.0,75.323345,0.0
422,moderate_future,Policy_A_low_control,0.075201,9.859407,41,0.025,0.01,266.921312,266.921312,20.0,3885.01694,0.0,58.36738
422,moderate_future,Policy_B_balanced,0.075201,9.859407,41,0.045,0.02,76.822341,76.822341,20.0,643.427893,0.0,58.36738
422,moderate_future,Policy_C_high_adaptation,0.075201,9.859407,41,0.035,0.045,83.975225,83.975225,20.0,994.297923,0.0,58.36738
422,moderate_future,Policy_D_precautionary,0.075201,9.859407,41,0.055,0.04,45.058738,45.058738,20.0,33.326931,58.36738,0.0
423,stressful_future,Policy_A_low_control,0.091468,10.150485,43,0.025,0.01,657.854898,657.854898,20.0,9465.78482,0.0,0.0
423,stressful_future,Policy_B_balanced,0.091468,10.150485,43,0.045,0.02,171.235619,171.235619,20.0,2504.210164,0.0,0.0
423,stressful_future,Policy_C_high_adaptation,0.091468,10.150485,43,0.035,0.045,154.458135,154.458135,20.0,2592.235001,0.0,0.0
423,stressful_future,Policy_D_precautionary,0.091468,10.150485,43,0.055,0.04,77.947581,77.947581,20.0,829.881681,0.0,0.0
424,moderate_future,Policy_A_low_control,0.038087,6.903106,29,0.025,0.01,33.304584,33.304584,20.0,0.0,71.691104,21.437624
424,moderate_future,Policy_B_balanced,0.038087,6.903106,29,0.045,0.02,7.623174,20.0,7.623174,0.0,90.426096,2.702632
424,moderate_future,Policy_C_high_adaptation,0.038087,6.903106,29,0.035,0.045,16.46728,21.802586,14.966779,0.0,84.668986,8.459742
424,moderate_future,Policy_D_precautionary,0.038087,6.903106,29,0.055,0.04,3.118787,20.0,3.118787,0.0,93.128728,0.0
425,moderate_future,Policy_A_low_control,0.056099,13.870044,26,0.025,0.01,78.207378,78.207378,20.0,455.605898,0.0,90.682142
425,moderate_future,Policy_B_balanced,0.056099,13.870044,26,0.045,0.02,18.59688,26.355397,12.777865,0.0,82.253023,8.429119
425,moderate_future,Policy_C_high_adaptation,0.056099,13.870044,26,0.035,0.045,40.734916,40.734916,20.0,0.853722,65.289949,25.392193
425,moderate_future,Policy_D_precautionary,0.056099,13.870044,26,0.055,0.04,6.964476,20.556691,6.709233,0.0,90.682142,0.0
426,moderate_future,Policy_A_low_control,0.044284,11.572546,23,0.025,0.01,39.334742,39.334742,19.460036,0.0,66.56547,26.808373
426,moderate_future,Policy_B_balanced,0.044284,11.572546,23,0.045,0.02,7.888676,20.0,7.888676,0.0,90.266794,3.107049
426,moderate_future,Policy_C_high_adaptation,0.044284,11.572546,23,0.035,0.045,18.529965,24.50884,13.16383,0.0,82.754811,10.619032
426,moderate_future,Policy_D_precautionary,0.044284,11.572546,23,0.055,0.04,2.710262,20.0,2.710262,0.0,93.373843,0.0
427,moderate_future,Policy_A_low_control,0.056007,13.350371,23,0.025,0.01,76.57865,76.57865,20.0,420.339871,0.0,90.455288
427,moderate_future,Policy_B_balanced,0.056007,13.350371,23,0.045,0.02,18.5555,25.446031,12.37574,0.0,82.505192,7.950096
427,moderate_future,Policy_C_high_adaptation,0.056007,13.350371,23,0.035,0.045,40.030746,40.030746,18.911457,0.030746,65.970792,24.484496
427,moderate_future,Policy_D_precautionary,0.056007,13.350371,23,0.055,0.04,7.387968,20.447724,7.117941,0.0,90.455288,0.0
428,stressful_future,Policy_A_low_control,0.080756,13.7784,45,0.025,0.01,359.229022,359.229022,20.0,5347.864675,0.0,37.814128
428,stressful_future,Policy_B_balanced,0.080756,13.7784,45,0.045,0.02,96.345274,96.345274,20.0,1115.919714,0.0,37.814128
428,stressful_future,Policy_C_high_adaptation,0.080756,13.7784,45,0.035,0.045,98.465013,98.465013,20.0,1411.79397,0.0,37.814128
428,stressful_future,Policy_D_precautionary,0.080756,13.7784,45,0.055,0.04,50.483161,52.125814,20.0,188.645218,37.814128,0.0
429,moderate_future,Policy_A_low_control,0.060747,13.463177,44,0.025,0.01,115.150219,115.150219,20.0,1361.77543,0.0,85.532609
429,moderate_future,Policy_B_balanced,0.060747,13.463177,44,0.045,0.02,33.355106,38.906031,20.0,0.0,70.260429,15.27218
429,moderate_future,Policy_C_high_adaptation,0.060747,13.463177,44,0.035,0.045,49.575267,50.679903,20.0,162.093844,41.37548,44.157129
429,moderate_future,Policy_D_precautionary,0.060747,13.463177,44,0.055,0.04,13.45053,25.588294,12.272166,0.0,85.532609,0.0
430,stressful_future,Policy_A_low_control,0.084106,14.725759,40,0.025,0.01,423.071607,423.071607,20.0,6225.933437,0.0,24.272834
430,stressful_future,Policy_B_balanced,0.084106,14.725759,40,0.045,0.02,111.049994,111.049994,20.0,1353.816249,0.0,24.272834
430,stressful_future,Policy_C_high_adaptation,0.084106,14.725759,40,0.035,0.045,110.670363,110.670363,20.0,1628.34301,0.0,24.272834
430,stressful_future,Policy_D_precautionary,0.084106,14.725759,40,0.055,0.04,56.668513,56.668513,20.0,275.589294,24.272834,0.0
431,moderate_future,Policy_A_low_control,0.068404,14.615878,41,0.025,0.01,174.097397,174.097397,20.0,2382.646108,0.0,76.099461
431,moderate_future,Policy_B_balanced,0.068404,14.615878,41,0.045,0.02,50.538906,50.538906,20.0,114.452929,45.596637,30.502824
431,moderate_future,Policy_C_high_adaptation,0.068404,14.615878,41,0.035,0.045,63.032287,63.032287,20.0,476.054475,0.0,76.099461
431,moderate_future,Policy_D_precautionary,0.068404,14.615878,41,0.055,0.04,25.63941,34.067571,19.908348,0.0,76.099461,0.0
432,stressful_future,Policy_A_low_control,0.084768,6.418745,25,0.025,0.01,442.911589,442.911589,20.0,6368.127256,0.0,3.26938
432,stressful_future,Policy_B_balanced,0.084768,6.418745,25,0.045,0.02,123.923405,123.923405,20.0,1476.154263,0.0,3.26938
432,stressful_future,Policy_C_high_adaptation,0.084768,6.418745,25,0.035,0.045,122.151661,122.151661,20.0,1766.296113,0.0,3.26938
432,stressful_future,Policy_D_precautionary,0.084768,6.418745,25,0.055,0.04,65.488414,65.488414,20.0,410.654677,3.26938,0.0
433,stressful_future,Policy_A_low_control,0.051396,18.297828,30,0.025,0.01,53.188489,53.188489,20.0,86.945725,46.095212,48.904788
433,stressful_future,Policy_B_balanced,0.051396,18.297828,30,0.045,0.02,7.165515,24.061957,5.918034,0.0,89.685202,5.314798
433,stressful_future,Policy_C_high_adaptation,0.051396,18.297828,30,0.035,0.045,23.260419,32.052229,14.279936,0.0,78.030691,16.969309
433,stressful_future,Policy_D_precautionary,0.051396,18.297828,30,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
434,moderate_future,Policy_A_low_control,0.056061,4.353733,24,0.025,0.01,97.27447,97.27447,20.0,878.542949,0.0,84.801796
434,moderate_future,Policy_B_balanced,0.056061,4.353733,24,0.045,0.02,32.228179,32.228179,20.0,0.0,72.606048,12.195748
434,moderate_future,Policy_C_high_adaptation,0.056061,4.353733,24,0.035,0.045,49.532352,49.532352,20.0,102.462882,47.651212,37.150584
434,moderate_future,Policy_D_precautionary,0.056061,4.353733,24,0.055,0.04,16.791179,20.493989,16.162009,0.0,84.801796,0.0
435,moderate_future,Policy_A_low_control,0.068979,9.618824,24,0.025,0.01,175.503409,175.503409,20.0,2200.111693,0.0,74.375328
435,moderate_future,Policy_B_balanced,0.068979,9.618824,24,0.045,0.02,55.142216,55.142216,20.0,135.363625,39.592754,34.782574
435,moderate_future,Policy_C_high_adaptation,0.068979,9.618824,24,0.035,0.045,69.591154,69.591154,20.0,496.388966,0.0,74.375328
435,moderate_future,Policy_D_precautionary,0.068979,9.618824,24,0.055,0.04,30.146673,30.146673,18.289116,0.0,74.375328,0.0
436,compound_stress_future,Policy_A_low_control,0.079458,23.323448,22,0.025,0.01,238.671116,238.671116,20.0,2947.082924,0.0,75.599083
436,compound_stress_future,Policy_B_balanced,0.079458,23.323448,22,0.045,0.02,61.441365,61.441365,18.501844,167.654608,31.009379,44.589704
436,compound_stress_future,Policy_C_high_adaptation,0.079458,23.323448,22,0.035,0.045,82.904073,82.904073,20.0,642.541819,0.0,75.599083
436,compound_stress_future,Policy_D_precautionary,0.079458,23.323448,22,0.055,0.04,26.826242,33.220686,10.709755,0.0,75.599083,0.0
437,moderate_future,Policy_A_low_control,0.079767,5.163189,33,0.025,0.01,349.576934,349.576934,20.0,5093.698256,0.0,29.514436
437,moderate_future,Policy_B_balanced,0.079767,5.163189,33,0.045,0.02,101.119149,101.119149,20.0,1088.306664,0.0,29.514436
437,moderate_future,Policy_C_high_adaptation,0.079767,5.163189,33,0.035,0.045,103.454176,103.454176,20.0,1402.53327,0.0,29.514436
437,moderate_future,Policy_D_precautionary,0.079767,5.163189,33,0.055,0.04,56.307763,56.307763,20.0,226.239654,29.514436,0.0
438,moderate_future,Policy_A_low_control,0.062219,3.777823,29,0.025,0.01,137.354319,137.354319,20.0,1646.492427,0.0,77.838856
438,moderate_future,Policy_B_balanced,0.062219,3.777823,29,0.045,0.02,46.77154,46.77154,20.0,43.186201,55.925571,21.913285
438,moderate_future,Policy_C_high_adaptation,0.062219,3.777823,29,0.035,0.045,59.872783,59.872783,20.0,328.874297,16.220704,61.618152
438,moderate_future,Policy_D_precautionary,0.062219,3.777823,29,0.055,0.04,26.071935,26.071935,20.0,0.0,77.838856,0.0
439,compound_stress_future,Policy_A_low_control,0.078296,18.644055,38,0.025,0.01,291.569522,291.569522,20.0,4250.711041,0.0,61.28791
439,compound_stress_future,Policy_B_balanced,0.078296,18.644055,38,0.045,0.02,76.912594,76.912594,20.0,628.845441,0.0,61.28791
439,compound_stress_future,Policy_C_high_adaptation,0.078296,18.644055,38,0.035,0.045,85.252884,85.252884,20.0,1002.320962,0.0,61.28791
439,compound_stress_future,Policy_D_precautionary,0.078296,18.644055,38,0.055,0.04,42.40778,44.397566,20.0,21.6803,61.28791,0.0
440,stressful_future,Policy_A_low_control,0.070773,21.200212,24,0.025,0.01,152.828827,152.828827,20.0,1651.803844,0.0,84.488876
440,stressful_future,Policy_B_balanced,0.070773,21.200212,24,0.045,0.02,38.901992,38.901992,15.616777,0.0,66.933307,17.555569
440,stressful_future,Policy_C_high_adaptation,0.070773,21.200212,24,0.035,0.045,62.839334,62.839334,20.0,263.02638,20.283928,64.204948
440,stressful_future,Policy_D_precautionary,0.070773,21.200212,24,0.055,0.04,13.907972,28.665365,7.917304,0.0,84.488876,0.0
441,moderate_future,Policy_A_low_control,0.044445,14.828116,41,0.025,0.01,41.17853,42.805438,20.0,8.391374,63.752385,31.247615
441,moderate_future,Policy_B_balanced,0.044445,14.828116,41,0.045,0.02,4.671897,20.0,4.671897,0.0,92.196862,2.803138
441,moderate_future,Policy_C_high_adaptation,0.044445,14.828116,41,0.035,0.045,17.426625,29.12926,14.576258,0.0,82.26171,12.73829
441,moderate_future,Policy_D_precautionary,0.044445,14.828116,41,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
442,moderate_future,Policy_A_low_control,0.039895,10.634711,33,0.025,0.01,32.709331,32.709331,20.0,0.0,72.197069,22.218793
442,moderate_future,Policy_B_balanced,0.039895,10.634711,33,0.045,0.02,5.449558,20.0,5.449558,0.0,91.730265,2.685597
442,moderate_future,Policy_C_high_adaptation,0.039895,10.634711,33,0.035,0.045,14.674828,23.382472,12.862216,0.0,85.349485,9.066377
442,moderate_future,Policy_D_precautionary,0.039895,10.634711,33,0.055,0.04,0.973564,20.0,0.973564,0.0,94.415862,0.0
443,moderate_future,Policy_A_low_control,0.06414,10.60906,28,0.025,0.01,134.69935,134.69935,20.0,1529.205195,0.0,81.410643
443,moderate_future,Policy_B_balanced,0.06414,10.60906,28,0.045,0.02,42.176811,42.176811,20.0,4.719233,63.677788,17.732855
443,moderate_future,Policy_C_high_adaptation,0.06414,10.60906,28,0.035,0.045,59.173905,59.173905,20.0,263.133378,23.388843,58.0218
443,moderate_future,Policy_D_precautionary,0.06414,10.60906,28,0.055,0.04,20.328482,25.569068,15.193701,0.0,81.410643,0.0
444,moderate_future,Policy_A_low_control,0.047934,12.296311,31,0.025,0.01,52.25122,52.25122,20.0,83.904943,47.195969,45.96884
444,moderate_future,Policy_B_balanced,0.047934,12.296311,31,0.045,0.02,10.457025,21.837475,9.605238,0.0,88.266417,4.898392
444,moderate_future,Policy_C_high_adaptation,0.047934,12.296311,31,0.035,0.045,25.392014,29.40805,17.492107,0.0,77.412779,15.75203
444,moderate_future,Policy_D_precautionary,0.047934,12.296311,31,0.055,0.04,3.058652,20.0,3.058652,0.0,93.164809,0.0
445,moderate_future,Policy_A_low_control,0.060795,6.797915,41,0.025,0.01,124.676963,124.676963,20.0,1475.449823,0.0,81.279495
445,moderate_future,Policy_B_balanced,0.060795,6.797915,41,0.045,0.02,41.196634,41.196634,20.0,2.000714,64.782789,16.496706
445,moderate_future,Policy_C_high_adaptation,0.060795,6.797915,41,0.035,0.045,54.81914,54.81914,20.0,243.128888,29.090842,52.188653
445,moderate_future,Policy_D_precautionary,0.060795,6.797915,41,0.055,0.04,20.700715,25.200302,18.548418,0.0,81.279495,0.0
446,moderate_future,Policy_A_low_control,0.070588,12.646419,29,0.025,0.01,188.372906,188.372906,20.0,2459.352309,0.0,74.190862
446,moderate_future,Policy_B_balanced,0.070588,12.646419,29,0.045,0.02,56.908108,56.908108,20.0,154.263525,36.201756,37.989106
446,moderate_future,Policy_C_high_adaptation,0.070588,12.646419,29,0.035,0.045,70.610068,70.610068,20.0,522.173803,0.0,74.190862
446,moderate_future,Policy_D_precautionary,0.070588,12.646419,29,0.055,0.04,30.164993,30.840567,18.674893,0.0,74.190862,0.0
447,moderate_future,Policy_A_low_control,0.037725,9.486322,39,0.025,0.01,30.337904,32.33768,20.0,0.0,73.712838,21.016695
447,moderate_future,Policy_B_balanced,0.037725,9.486322,39,0.045,0.02,4.767528,20.0,4.767528,0.0,92.139483,2.59005
447,moderate_future,Policy_C_high_adaptation,0.037725,9.486322,39,0.035,0.045,13.503093,22.178936,12.753053,0.0,86.35341,8.376123
447,moderate_future,Policy_D_precautionary,0.037725,9.486322,39,0.055,0.04,0.450778,20.0,0.450778,0.0,94.729533,0.0
448,low_pressure_future,Policy_A_low_control,0.038287,4.906155,26,0.025,0.01,36.453948,36.453948,20.0,0.0,69.014144,23.280397
448,low_pressure_future,Policy_B_balanced,0.038287,4.906155,26,0.045,0.02,9.449024,20.0,9.449024,0.0,89.330585,2.963956
448,low_pressure_future,Policy_C_high_adaptation,0.038287,4.906155,26,0.035,0.045,18.866993,21.709945,16.875149,0.0,83.252318,9.042223
448,low_pressure_future,Policy_D_precautionary,0.038287,4.906155,26,0.055,0.04,4.509098,20.0,4.509098,0.0,92.294541,0.0
449,compound_stress_future,Policy_A_low_control,0.081041,18.339861,29,0.025,0.01,318.039577,318.039577,20.0,4465.377105,0.0,56.289407
449,compound_stress_future,Policy_B_balanced,0.081041,18.339861,29,0.045,0.02,85.203042,85.203042,20.0,646.601244,0.0,56.289407
449,compound_stress_future,Policy_C_high_adaptation,0.081041,18.339861,29,0.035,0.045,94.589403,94.589403,20.0,1062.606579,0.0,56.289407
449,compound_stress_future,Policy_D_precautionary,0.081041,18.339861,29,0.055,0.04,47.122568,47.122568,20.0,36.564095,56.289407,0.0
450,low_pressure_future,Policy_A_low_control,0.054687,0.185518,43,0.025,0.01,99.049823,99.049823,20.0,974.772519,0.0,83.333771
450,low_pressure_future,Policy_B_balanced,0.054687,0.185518,43,0.045,0.02,35.444514,35.444514,20.0,0.0,69.872163,13.461608
450,low_pressure_future,Policy_C_high_adaptation,0.054687,0.185518,43,0.035,0.045,49.897937,49.897937,20.0,131.058986,44.480855,38.852916
450,low_pressure_future,Policy_D_precautionary,0.054687,0.185518,43,0.055,0.04,19.443715,20.0,19.443715,0.0,83.333771,0.0
451,moderate_future,Policy_A_low_control,0.060839,3.100457,37,0.025,0.01,130.441434,130.441434,20.0,1554.761619,0.0,78.904813
451,moderate_future,Policy_B_balanced,0.060839,3.100457,37,0.045,0.02,44.947791,44.947791,20.0,26.036935,59.190684,19.714129
451,moderate_future,Policy_C_high_adaptation,0.060839,3.100457,37,0.035,0.045,57.611436,57.611436,20.0,298.711758,21.159104,57.745709
451,moderate_future,Policy_D_precautionary,0.060839,3.100457,37,0.055,0.04,24.817867,24.817867,20.0,0.0,78.904813,0.0
452,moderate_future,Policy_A_low_control,0.07722,12.006296,41,0.025,0.01,293.85092,293.85092,20.0,4312.130384,0.0,54.246796
452,moderate_future,Policy_B_balanced,0.07722,12.006296,41,0.045,0.02,81.949729,81.949729,20.0,759.863915,0.0,54.246796
452,moderate_future,Policy_C_high_adaptation,0.07722,12.006296,41,0.035,0.045,88.104763,88.104763,20.0,1102.564196,0.0,54.246796
452,moderate_future,Policy_D_precautionary,0.07722,12.006296,41,0.055,0.04,46.602304,46.602304,20.0,61.412457,54.246796,0.0
453,stressful_future,Policy_A_low_control,0.083372,1.729812,43,0.025,0.01,439.951709,439.951709,20.0,6447.869934,0.0,0.0
453,stressful_future,Policy_B_balanced,0.083372,1.729812,43,0.045,0.02,125.805304,125.805304,20.0,1609.153347,0.0,0.0
453,stressful_future,Policy_C_high_adaptation,0.083372,1.729812,43,0.035,0.045,121.518052,121.518052,20.0,1846.018904,0.0,0.0
453,stressful_future,Policy_D_precautionary,0.083372,1.729812,43,0.055,0.04,65.489697,65.489697,20.0,485.708762,0.0,0.0
454,low_pressure_future,Policy_A_low_control,0.037538,0.449797,22,0.025,0.01,41.111077,41.111077,20.0,1.974793,64.858105,26.109978
454,low_pressure_future,Policy_B_balanced,0.037538,0.449797,22,0.045,0.02,12.421953,20.0,12.421953,0.0,87.546828,3.421255
454,low_pressure_future,Policy_C_high_adaptation,0.037538,0.449797,22,0.035,0.045,22.790142,22.790142,20.0,0.0,80.62838,10.339703
454,low_pressure_future,Policy_D_precautionary,0.037538,0.449797,22,0.055,0.04,6.719862,20.0,6.719862,0.0,90.968083,0.0
455,stressful_future,Policy_A_low_control,0.086727,13.81822,38,0.025,0.01,488.770214,488.770214,20.0,7127.867733,0.0,5.426605
455,stressful_future,Policy_B_balanced,0.086727,13.81822,38,0.045,0.02,127.480773,127.480773,20.0,1646.676413,0.0,5.426605
455,stressful_future,Policy_C_high_adaptation,0.086727,13.81822,38,0.035,0.045,123.405952,123.405952,20.0,1883.697594,0.0,5.426605
455,stressful_future,Policy_D_precautionary,0.086727,13.81822,38,0.055,0.04,63.088515,63.088515,20.0,409.481577,5.426605,0.0
456,moderate_future,Policy_A_low_control,0.059265,15.3634,29,0.025,0.01,93.139942,93.139942,20.0,739.808198,0.0,89.393968
456,moderate_future,Policy_B_balanced,0.059265,15.3634,29,0.045,0.02,22.953629,29.735467,14.796255,0.0,78.793956,10.600012
456,moderate_future,Policy_C_high_adaptation,0.059265,15.3634,29,0.035,0.045,46.436271,46.436271,20.0,34.583462,57.070824,32.323144
456,moderate_future,Policy_D_precautionary,0.059265,15.3634,29,0.055,0.04,8.288648,22.531374,7.264079,0.0,89.393968,0.0
457,low_pressure_future,Policy_A_low_control,0.04191,0.500557,30,0.025,0.01,51.59519,51.59519,20.0,105.184565,45.625632,44.133559
