scenario,time,state,absolute_state,adaptive_capacity,shock,performance,performance_loss,initial_adaptive_capacity,recovery_erosion,learning_gain,shock_multiplier
high_redundancy,22,0.021615,0.021615,0.269743,0.0,0.994596,0.005404,0.27,0.0008,0.0008,0.85
high_redundancy,23,-0.020554,0.020554,0.269725,0.0,0.994862,0.005138,0.27,0.0008,0.0008,0.85
high_redundancy,24,-0.022817,0.022817,0.269709,0.0,0.994296,0.005704,0.27,0.0008,0.0008,0.85
high_redundancy,25,1.270595,1.270595,0.269691,1.275,0.682351,0.317649,0.27,0.0008,0.0008,0.85
high_redundancy,26,0.950779,0.950779,0.268891,0.0,0.762305,0.237695,0.27,0.0008,0.0008,0.85
high_redundancy,27,0.689831,0.689831,0.26813,0.0,0.827542,0.172458,0.27,0.0008,0.0008,0.85
high_redundancy,28,0.514662,0.514662,0.267578,0.0,0.871334,0.128666,0.27,0.0008,0.0008,0.85
high_redundancy,29,0.383367,0.383367,0.267167,0.0,0.904158,0.095842,0.27,0.0008,0.0008,0.85
high_redundancy,30,0.30062,0.30062,0.26686,0.0,0.924845,0.075155,0.27,0.0008,0.0008,0.85
high_redundancy,31,0.192638,0.192638,0.266619,0.0,0.95184,0.04816,0.27,0.0008,0.0008,0.85
high_redundancy,32,0.155513,0.155513,0.266465,0.0,0.961122,0.038878,0.27,0.0008,0.0008,0.85
high_redundancy,33,0.076231,0.076231,0.266341,0.0,0.980942,0.019058,0.27,0.0008,0.0008,0.85
high_redundancy,34,-0.009567,0.009567,0.26628,0.0,0.997608,0.002392,0.27,0.0008,0.0008,0.85
high_redundancy,35,-0.022192,0.022192,0.266272,0.0,0.994452,0.005548,0.27,0.0008,0.0008,0.85
high_redundancy,36,-0.039178,0.039178,0.266254,0.0,0.990205,0.009795,0.27,0.0008,0.0008,0.85
high_redundancy,37,-0.006848,0.006848,0.266223,0.0,0.998288,0.001712,0.27,0.0008,0.0008,0.85
high_redundancy,38,0.011582,0.011582,0.266218,0.0,0.997105,0.002895,0.27,0.0008,0.0008,0.85
high_redundancy,39,-0.021978,0.021978,0.266208,0.0,0.994505,0.005495,0.27,0.0008,0.0008,0.85
high_redundancy,40,0.005056,0.005056,0.266191,0.0,0.998736,0.001264,0.27,0.0008,0.0008,0.85
high_redundancy,41,-0.021345,0.021345,0.266187,0.0,0.994664,0.005336,0.27,0.0008,0.0008,0.85
high_redundancy,42,-0.01782,0.01782,0.26617,0.0,0.995545,0.004455,0.27,0.0008,0.0008,0.85
high_redundancy,43,-0.020424,0.020424,0.266155,0.0,0.994894,0.005106,0.27,0.0008,0.0008,0.85
high_redundancy,44,-0.012128,0.012128,0.266139,0.0,0.996968,0.003032,0.27,0.0008,0.0008,0.85
high_redundancy,45,0.011565,0.011565,0.266129,0.0,0.997109,0.002891,0.27,0.0008,0.0008,0.85
high_redundancy,46,0.024448,0.024448,0.26612,0.0,0.993888,0.006112,0.27,0.0008,0.0008,0.85
high_redundancy,47,0.02669,0.02669,0.266101,0.0,0.993328,0.006672,0.27,0.0008,0.0008,0.85
high_redundancy,48,0.035837,0.035837,0.266079,0.0,0.991041,0.008959,0.27,0.0008,0.0008,0.85
high_redundancy,49,0.038265,0.038265,0.26605,0.0,0.990434,0.009566,0.27,0.0008,0.0008,0.85
high_redundancy,50,0.012411,0.012411,0.26602,0.0,0.996897,0.003103,0.27,0.0008,0.0008,0.85
high_redundancy,51,-0.008825,0.008825,0.26601,0.0,0.997794,0.002206,0.27,0.0008,0.0008,0.85
high_redundancy,52,-0.018227,0.018227,0.266003,0.0,0.995443,0.004557,0.27,0.0008,0.0008,0.85
high_redundancy,53,-0.000895,0.000895,0.265988,0.0,0.999776,0.000224,0.27,0.0008,0.0008,0.85
high_redundancy,54,-0.00691,0.00691,0.265988,0.0,0.998272,0.001728,0.27,0.0008,0.0008,0.85
high_redundancy,55,1.498322,1.498322,0.265982,1.445,0.62542,0.37458,0.27,0.0008,0.0008,0.85
high_redundancy,56,1.080511,1.080511,0.265182,0.0,0.729872,0.270128,0.27,0.0008,0.0008,0.85
high_redundancy,57,0.767372,0.767372,0.264382,0.0,0.808157,0.191843,0.27,0.0008,0.0008,0.85
high_redundancy,58,0.584175,0.584175,0.263768,0.0,0.853956,0.146044,0.27,0.0008,0.0008,0.85
high_redundancy,59,0.465908,0.465908,0.263301,0.0,0.883523,0.116477,0.27,0.0008,0.0008,0.85
high_redundancy,60,0.35605,0.35605,0.262928,0.0,0.910988,0.089012,0.27,0.0008,0.0008,0.85
high_redundancy,61,0.283431,0.283431,0.262643,0.0,0.929142,0.070858,0.27,0.0008,0.0008,0.85
high_redundancy,62,0.244713,0.244713,0.262417,0.0,0.938822,0.061178,0.27,0.0008,0.0008,0.85
high_redundancy,63,0.178193,0.178193,0.262221,0.0,0.955452,0.044548,0.27,0.0008,0.0008,0.85
high_redundancy,64,0.095919,0.095919,0.262078,0.0,0.97602,0.02398,0.27,0.0008,0.0008,0.85
high_redundancy,65,0.057486,0.057486,0.262001,0.0,0.985629,0.014371,0.27,0.0008,0.0008,0.85
high_redundancy,66,0.06625,0.06625,0.261955,0.0,0.983438,0.016562,0.27,0.0008,0.0008,0.85
high_redundancy,67,0.012807,0.012807,0.261902,0.0,0.996798,0.003202,0.27,0.0008,0.0008,0.85
high_redundancy,68,0.010291,0.010291,0.261892,0.0,0.997427,0.002573,0.27,0.0008,0.0008,0.85
high_redundancy,69,0.013927,0.013927,0.261884,0.0,0.996518,0.003482,0.27,0.0008,0.0008,0.85
high_redundancy,70,0.00239,0.00239,0.261873,0.0,0.999402,0.000598,0.27,0.0008,0.0008,0.85
high_redundancy,71,0.019855,0.019855,0.261871,0.0,0.995036,0.004964,0.27,0.0008,0.0008,0.85
high_redundancy,72,0.029175,0.029175,0.261855,0.0,0.992706,0.007294,0.27,0.0008,0.0008,0.85
high_redundancy,73,0.079572,0.079572,0.261832,0.0,0.980107,0.019893,0.27,0.0008,0.0008,0.85
high_redundancy,74,0.074241,0.074241,0.261768,0.0,0.98144,0.01856,0.27,0.0008,0.0008,0.85
high_redundancy,75,0.039577,0.039577,0.261709,0.0,0.990106,0.009894,0.27,0.0008,0.0008,0.85
high_redundancy,76,0.015175,0.015175,0.261677,0.0,0.996206,0.003794,0.27,0.0008,0.0008,0.85
high_redundancy,77,-0.009585,0.009585,0.261665,0.0,0.997604,0.002396,0.27,0.0008,0.0008,0.85
high_redundancy,78,0.01673,0.01673,0.261657,0.0,0.995818,0.004182,0.27,0.0008,0.0008,0.85
high_redundancy,79,-0.001818,0.001818,0.261644,0.0,0.999545,0.000455,0.27,0.0008,0.0008,0.85
high_redundancy,80,-0.003099,0.003099,0.261642,0.0,0.999225,0.000775,0.27,0.0008,0.0008,0.85
high_redundancy,81,0.016444,0.016444,0.26164,0.0,0.995889,0.004111,0.27,0.0008,0.0008,0.85
high_redundancy,82,-0.005944,0.005944,0.261627,0.0,0.998514,0.001486,0.27,0.0008,0.0008,0.85
high_redundancy,83,-0.011731,0.011731,0.261622,0.0,0.997067,0.002933,0.27,0.0008,0.0008,0.85
high_redundancy,84,-0.054694,0.054694,0.261613,0.0,0.986327,0.013673,0.27,0.0008,0.0008,0.85
high_redundancy,85,-0.06745,0.06745,0.261569,0.0,0.983138,0.016862,0.27,0.0008,0.0008,0.85
high_redundancy,86,-0.064004,0.064004,0.261515,0.0,0.983999,0.016001,0.27,0.0008,0.0008,0.85
high_redundancy,87,-0.036875,0.036875,0.261464,0.0,0.990781,0.009219,0.27,0.0008,0.0008,0.85
high_redundancy,88,0.002603,0.002603,0.261434,0.0,0.999349,0.000651,0.27,0.0008,0.0008,0.85
high_redundancy,89,0.00146,0.00146,0.261432,0.0,0.999635,0.000365,0.27,0.0008,0.0008,0.85
high_redundancy,90,1.707613,1.707613,0.261431,1.7,0.573097,0.426903,0.27,0.0008,0.0008,0.85
high_redundancy,91,1.266755,1.266755,0.260631,0.0,0.683311,0.316689,0.27,0.0008,0.0008,0.85
high_redundancy,92,0.964732,0.964732,0.259831,0.0,0.758817,0.241183,0.27,0.0008,0.0008,0.85
high_redundancy,93,0.737143,0.737143,0.259059,0.0,0.815714,0.184286,0.27,0.0008,0.0008,0.85
high_redundancy,94,0.553456,0.553456,0.258469,0.0,0.861636,0.138364,0.27,0.0008,0.0008,0.85
high_redundancy,95,0.385376,0.385376,0.258027,0.0,0.903656,0.096344,0.27,0.0008,0.0008,0.85
high_redundancy,96,0.308642,0.308642,0.257718,0.0,0.922839,0.077161,0.27,0.0008,0.0008,0.85
high_redundancy,97,0.238702,0.238702,0.257471,0.0,0.940325,0.059675,0.27,0.0008,0.0008,0.85
high_redundancy,98,0.207962,0.207962,0.25728,0.0,0.948009,0.051991,0.27,0.0008,0.0008,0.85
high_redundancy,99,0.153744,0.153744,0.257114,0.0,0.961564,0.038436,0.27,0.0008,0.0008,0.85
high_redundancy,100,0.163061,0.163061,0.256991,0.0,0.959235,0.040765,0.27,0.0008,0.0008,0.85
high_redundancy,101,0.112205,0.112205,0.256861,0.0,0.971949,0.028051,0.27,0.0008,0.0008,0.85
high_redundancy,102,0.123221,0.123221,0.256771,0.0,0.969195,0.030805,0.27,0.0008,0.0008,0.85
high_redundancy,103,0.094471,0.094471,0.256672,0.0,0.976382,0.023618,0.27,0.0008,0.0008,0.85
high_redundancy,104,0.057324,0.057324,0.256597,0.0,0.985669,0.014331,0.27,0.0008,0.0008,0.85
high_redundancy,105,0.014406,0.014406,0.256551,0.0,0.996399,0.003601,0.27,0.0008,0.0008,0.85
high_redundancy,106,0.006934,0.006934,0.256539,0.0,0.998266,0.001734,0.27,0.0008,0.0008,0.85
high_redundancy,107,0.040739,0.040739,0.256534,0.0,0.989815,0.010185,0.27,0.0008,0.0008,0.85
high_redundancy,108,0.050698,0.050698,0.256501,0.0,0.987325,0.012675,0.27,0.0008,0.0008,0.85
high_redundancy,109,0.054918,0.054918,0.256461,0.0,0.98627,0.01373,0.27,0.0008,0.0008,0.85
high_redundancy,110,-0.01856,0.01856,0.256417,0.0,0.99536,0.00464,0.27,0.0008,0.0008,0.85
high_redundancy,111,0.003973,0.003973,0.256402,0.0,0.999007,0.000993,0.27,0.0008,0.0008,0.85
high_redundancy,112,0.01685,0.01685,0.256399,0.0,0.995787,0.004213,0.27,0.0008,0.0008,0.85
high_redundancy,113,-0.001218,0.001218,0.256385,0.0,0.999696,0.000304,0.27,0.0008,0.0008,0.85
high_redundancy,114,-0.01659,0.01659,0.256384,0.0,0.995852,0.004148,0.27,0.0008,0.0008,0.85
high_redundancy,115,-0.012395,0.012395,0.256371,0.0,0.996901,0.003099,0.27,0.0008,0.0008,0.85
high_redundancy,116,0.033905,0.033905,0.256361,0.0,0.991524,0.008476,0.27,0.0008,0.0008,0.85
high_redundancy,117,-0.001164,0.001164,0.256334,0.0,0.999709,0.000291,0.27,0.0008,0.0008,0.85
high_redundancy,118,-0.011561,0.011561,0.256333,0.0,0.99711,0.00289,0.27,0.0008,0.0008,0.85
high_redundancy,119,0.025447,0.025447,0.256324,0.0,0.993638,0.006362,0.27,0.0008,0.0008,0.85
high_redundancy,120,0.007771,0.007771,0.256303,0.0,0.998057,0.001943,0.27,0.0008,0.0008,0.85
high_redundancy,121,-0.003327,0.003327,0.256297,0.0,0.999168,0.000832,0.27,0.0008,0.0008,0.85
high_redundancy,122,-3e-05,3e-05,0.256295,0.0,0.999993,7e-06,0.27,0.0008,0.0008,0.85
high_redundancy,123,-0.031054,0.031054,0.256294,0.0,0.992236,0.007764,0.27,0.0008,0.0008,0.85
high_redundancy,124,-0.017597,0.017597,0.25627,0.0,0.995601,0.004399,0.27,0.0008,0.0008,0.85
high_redundancy,125,1.826672,1.826672,0.256256,1.87,0.543332,0.456668,0.27,0.0008,0.0008,0.85
high_redundancy,126,1.382168,1.382168,0.255456,0.0,0.654458,0.345542,0.27,0.0008,0.0008,0.85
high_redundancy,127,1.030271,1.030271,0.254656,0.0,0.742432,0.257568,0.27,0.0008,0.0008,0.85
high_redundancy,128,0.825817,0.825817,0.253856,0.0,0.793546,0.206454,0.27,0.0008,0.0008,0.85
high_redundancy,129,0.623745,0.623745,0.253195,0.0,0.844064,0.155936,0.27,0.0008,0.0008,0.85
high_redundancy,130,0.500269,0.500269,0.252696,0.0,0.874933,0.125067,0.27,0.0008,0.0008,0.85
high_redundancy,131,0.341472,0.341472,0.252296,0.0,0.914632,0.085368,0.27,0.0008,0.0008,0.85
high_redundancy,132,0.25236,0.25236,0.252023,0.0,0.93691,0.06309,0.27,0.0008,0.0008,0.85
high_redundancy,133,0.196889,0.196889,0.251821,0.0,0.950778,0.049222,0.27,0.0008,0.0008,0.85
high_redundancy,134,0.190982,0.190982,0.251663,0.0,0.952254,0.047746,0.27,0.0008,0.0008,0.85
high_redundancy,135,0.100925,0.100925,0.25151,0.0,0.974769,0.025231,0.27,0.0008,0.0008,0.85
high_redundancy,136,0.100315,0.100315,0.25143,0.0,0.974921,0.025079,0.27,0.0008,0.0008,0.85
high_redundancy,137,0.089885,0.089885,0.251349,0.0,0.977529,0.022471,0.27,0.0008,0.0008,0.85
high_redundancy,138,0.105638,0.105638,0.251277,0.0,0.973591,0.026409,0.27,0.0008,0.0008,0.85
high_redundancy,139,0.096912,0.096912,0.251193,0.0,0.975772,0.024228,0.27,0.0008,0.0008,0.85
high_redundancy,140,0.073878,0.073878,0.251115,0.0,0.981531,0.018469,0.27,0.0008,0.0008,0.85
high_redundancy,141,0.042289,0.042289,0.251056,0.0,0.989428,0.010572,0.27,0.0008,0.0008,0.85
high_redundancy,142,0.000469,0.000469,0.251022,0.0,0.999883,0.000117,0.27,0.0008,0.0008,0.85
high_redundancy,143,0.005237,0.005237,0.251022,0.0,0.998691,0.001309,0.27,0.0008,0.0008,0.85
high_redundancy,144,-0.00087,0.00087,0.251018,0.0,0.999782,0.000218,0.27,0.0008,0.0008,0.85
high_redundancy,145,0.049855,0.049855,0.251017,0.0,0.987536,0.012464,0.27,0.0008,0.0008,0.85
high_redundancy,146,0.022067,0.022067,0.250977,0.0,0.994483,0.005517,0.27,0.0008,0.0008,0.85
high_redundancy,147,0.024539,0.024539,0.25096,0.0,0.993865,0.006135,0.27,0.0008,0.0008,0.85
high_redundancy,148,-0.020844,0.020844,0.25094,0.0,0.994789,0.005211,0.27,0.0008,0.0008,0.85
high_redundancy,149,-0.0255,0.0255,0.250923,0.0,0.993625,0.006375,0.27,0.0008,0.0008,0.85
high_redundancy,150,-0.012574,0.012574,0.250903,0.0,0.996857,0.003143,0.27,0.0008,0.0008,0.85
high_redundancy,151,0.01118,0.01118,0.250893,0.0,0.997205,0.002795,0.27,0.0008,0.0008,0.85
high_redundancy,152,0.044578,0.044578,0.250884,0.0,0.988856,0.011144,0.27,0.0008,0.0008,0.85
high_redundancy,153,0.032292,0.032292,0.250848,0.0,0.991927,0.008073,0.27,0.0008,0.0008,0.85
high_redundancy,154,-0.003739,0.003739,0.250822,0.0,0.999065,0.000935,0.27,0.0008,0.0008,0.85
high_redundancy,155,2.133645,2.133645,0.250819,2.125,0.466589,0.533411,0.27,0.0008,0.0008,0.85
high_redundancy,156,1.613117,1.613117,0.250019,0.0,0.596721,0.403279,0.27,0.0008,0.0008,0.85
high_redundancy,157,1.223388,1.223388,0.249219,0.0,0.694153,0.305847,0.27,0.0008,0.0008,0.85
high_redundancy,158,0.901968,0.901968,0.248419,0.0,0.774508,0.225492,0.27,0.0008,0.0008,0.85
high_redundancy,159,0.706887,0.706887,0.247698,0.0,0.823278,0.176722,0.27,0.0008,0.0008,0.85
high_redundancy,160,0.53439,0.53439,0.247132,0.0,0.866403,0.133597,0.27,0.0008,0.0008,0.85
high_redundancy,161,0.420049,0.420049,0.246705,0.0,0.894988,0.105012,0.27,0.0008,0.0008,0.85
high_redundancy,162,0.348414,0.348414,0.246369,0.0,0.912897,0.087103,0.27,0.0008,0.0008,0.85
high_redundancy,163,0.277904,0.277904,0.24609,0.0,0.930524,0.069476,0.27,0.0008,0.0008,0.85
high_redundancy,164,0.216739,0.216739,0.245868,0.0,0.945815,0.054185,0.27,0.0008,0.0008,0.85
high_redundancy,165,0.217308,0.217308,0.245694,0.0,0.945673,0.054327,0.27,0.0008,0.0008,0.85
high_redundancy,166,0.170047,0.170047,0.245521,0.0,0.957488,0.042512,0.27,0.0008,0.0008,0.85
high_redundancy,167,0.120921,0.120921,0.245385,0.0,0.96977,0.03023,0.27,0.0008,0.0008,0.85
high_redundancy,168,0.09406,0.09406,0.245288,0.0,0.976485,0.023515,0.27,0.0008,0.0008,0.85
high_redundancy,169,0.108064,0.108064,0.245213,0.0,0.972984,0.027016,0.27,0.0008,0.0008,0.85
high_redundancy,170,0.084543,0.084543,0.245126,0.0,0.978864,0.021136,0.27,0.0008,0.0008,0.85
high_redundancy,171,0.076809,0.076809,0.245058,0.0,0.980798,0.019202,0.27,0.0008,0.0008,0.85
high_redundancy,172,0.087884,0.087884,0.244997,0.0,0.978029,0.021971,0.27,0.0008,0.0008,0.85
high_redundancy,173,0.053538,0.053538,0.244927,0.0,0.986616,0.013384,0.27,0.0008,0.0008,0.85
high_redundancy,174,-0.002737,0.002737,0.244884,0.0,0.999316,0.000684,0.27,0.0008,0.0008,0.85
high_redundancy,175,0.005419,0.005419,0.244882,0.0,0.998645,0.001355,0.27,0.0008,0.0008,0.85
high_redundancy,176,0.009835,0.009835,0.244877,0.0,0.997541,0.002459,0.27,0.0008,0.0008,0.85
high_redundancy,177,-0.007773,0.007773,0.244869,0.0,0.998057,0.001943,0.27,0.0008,0.0008,0.85
high_redundancy,178,0.015907,0.015907,0.244863,0.0,0.996023,0.003977,0.27,0.0008,0.0008,0.85
high_redundancy,179,0.027201,0.027201,0.244851,0.0,0.9932,0.0068,0.27,0.0008,0.0008,0.85
high_redundancy,180,-0.004333,0.004333,0.244829,0.0,0.998917,0.001083,0.27,0.0008,0.0008,0.85
fragile_efficiency,1,0.0,0.0,0.14,0.0,1.0,0.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,2,-0.003602,0.003602,0.1384,0.0,0.999099,0.000901,0.14,0.0018,0.0002,1.2
fragile_efficiency,3,-0.007432,0.007432,0.136799,0.0,0.998142,0.001858,0.14,0.0018,0.0002,1.2
fragile_efficiency,4,-0.00921,0.00921,0.135198,0.0,0.997697,0.002303,0.14,0.0018,0.0002,1.2
fragile_efficiency,5,0.00957,0.00957,0.133596,0.0,0.997608,0.002392,0.14,0.0018,0.0002,1.2
fragile_efficiency,6,0.005117,0.005117,0.131994,0.0,0.998721,0.001279,0.14,0.0018,0.0002,1.2
fragile_efficiency,7,-0.032984,0.032984,0.130393,0.0,0.991754,0.008246,0.14,0.0018,0.0002,1.2
fragile_efficiency,8,-0.020428,0.020428,0.128786,0.0,0.994893,0.005107,0.14,0.0018,0.0002,1.2
fragile_efficiency,9,-0.024514,0.024514,0.127182,0.0,0.993872,0.006128,0.14,0.0018,0.0002,1.2
fragile_efficiency,10,-0.026859,0.026859,0.125577,0.0,0.993285,0.006715,0.14,0.0018,0.0002,1.2
fragile_efficiency,11,-0.020632,0.020632,0.123972,0.0,0.994842,0.005158,0.14,0.0018,0.0002,1.2
fragile_efficiency,12,-0.0123,0.0123,0.122368,0.0,0.996925,0.003075,0.14,0.0018,0.0002,1.2
fragile_efficiency,13,0.018274,0.018274,0.120765,0.0,0.995431,0.004569,0.14,0.0018,0.0002,1.2
fragile_efficiency,14,0.032513,0.032513,0.119162,0.0,0.991872,0.008128,0.14,0.0018,0.0002,1.2
fragile_efficiency,15,0.031453,0.031453,0.117555,0.0,0.992137,0.007863,0.14,0.0018,0.0002,1.2
fragile_efficiency,16,0.009348,0.009348,0.115949,0.0,0.997663,0.002337,0.14,0.0018,0.0002,1.2
fragile_efficiency,17,-0.017087,0.017087,0.114347,0.0,0.995728,0.004272,0.14,0.0018,0.0002,1.2
fragile_efficiency,18,-0.009002,0.009002,0.112744,0.0,0.997749,0.002251,0.14,0.0018,0.0002,1.2
fragile_efficiency,19,0.024775,0.024775,0.111142,0.0,0.993806,0.006194,0.14,0.0018,0.0002,1.2
fragile_efficiency,20,0.023103,0.023103,0.109537,0.0,0.994224,0.005776,0.14,0.0018,0.0002,1.2
fragile_efficiency,21,0.017951,0.017951,0.107932,0.0,0.995512,0.004488,0.14,0.0018,0.0002,1.2
fragile_efficiency,22,0.029337,0.029337,0.106329,0.0,0.992666,0.007334,0.14,0.0018,0.0002,1.2
fragile_efficiency,23,-0.010074,0.010074,0.104723,0.0,0.997482,0.002518,0.14,0.0018,0.0002,1.2
fragile_efficiency,24,-0.016842,0.016842,0.103121,0.0,0.995789,0.004211,0.14,0.0018,0.0002,1.2
fragile_efficiency,25,1.797127,1.797127,0.101518,1.8,0.550718,0.449282,0.14,0.0018,0.0002,1.2
fragile_efficiency,26,1.639757,1.639757,0.099718,0.0,0.590061,0.409939,0.14,0.0018,0.0002,1.2
fragile_efficiency,27,1.47318,1.47318,0.097918,0.0,0.631705,0.368295,0.14,0.0018,0.0002,1.2
fragile_efficiency,28,1.340997,1.340997,0.096118,0.0,0.664751,0.335249,0.14,0.0018,0.0002,1.2
fragile_efficiency,29,1.220723,1.220723,0.094318,0.0,0.694819,0.305181,0.14,0.0018,0.0002,1.2
fragile_efficiency,30,1.127343,1.127343,0.092518,0.0,0.718164,0.281836,0.14,0.0018,0.0002,1.2
fragile_efficiency,31,0.997242,0.997242,0.090718,0.0,0.750689,0.249311,0.14,0.0018,0.0002,1.2
fragile_efficiency,32,0.922776,0.922776,0.088918,0.0,0.769306,0.230694,0.14,0.0018,0.0002,1.2
fragile_efficiency,33,0.804508,0.804508,0.087134,0.0,0.798873,0.201127,0.14,0.0018,0.0002,1.2
fragile_efficiency,34,0.670326,0.670326,0.085373,0.0,0.832418,0.167582,0.14,0.0018,0.0002,1.2
fragile_efficiency,35,0.599089,0.599089,0.083639,0.0,0.850228,0.149772,0.14,0.0018,0.0002,1.2
fragile_efficiency,36,0.527117,0.527117,0.081919,0.0,0.868221,0.131779,0.14,0.0018,0.0002,1.2
fragile_efficiency,37,0.506736,0.506736,0.080213,0.0,0.873316,0.126684,0.14,0.0018,0.0002,1.2
fragile_efficiency,38,0.483557,0.483557,0.078512,0.0,0.879111,0.120889,0.14,0.0018,0.0002,1.2
fragile_efficiency,39,0.415936,0.415936,0.076815,0.0,0.896016,0.103984,0.14,0.0018,0.0002,1.2
fragile_efficiency,40,0.40587,0.40587,0.075132,0.0,0.898533,0.101467,0.14,0.0018,0.0002,1.2
fragile_efficiency,41,0.351003,0.351003,0.073451,0.0,0.912249,0.087751,0.14,0.0018,0.0002,1.2
fragile_efficiency,42,0.323652,0.323652,0.071781,0.0,0.919087,0.080913,0.14,0.0018,0.0002,1.2
fragile_efficiency,43,0.293611,0.293611,0.070116,0.0,0.926597,0.073403,0.14,0.0018,0.0002,1.2
fragile_efficiency,44,0.276372,0.276372,0.068457,0.0,0.930907,0.069093,0.14,0.0018,0.0002,1.2
fragile_efficiency,45,0.278376,0.278376,0.066802,0.0,0.930406,0.069594,0.14,0.0018,0.0002,1.2
fragile_efficiency,46,0.276201,0.276201,0.065146,0.0,0.93095,0.06905,0.14,0.0018,0.0002,1.2
fragile_efficiency,47,0.267412,0.267412,0.063491,0.0,0.933147,0.066853,0.14,0.0018,0.0002,1.2
fragile_efficiency,48,0.267124,0.267124,0.061838,0.0,0.933219,0.066781,0.14,0.0018,0.0002,1.2
fragile_efficiency,49,0.26301,0.26301,0.060184,0.0,0.934247,0.065753,0.14,0.0018,0.0002,1.2
fragile_efficiency,50,0.231941,0.231941,0.058532,0.0,0.942015,0.057985,0.14,0.0018,0.0002,1.2
fragile_efficiency,51,0.200813,0.200813,0.056885,0.0,0.949797,0.050203,0.14,0.0018,0.0002,1.2
fragile_efficiency,52,0.17797,0.17797,0.055245,0.0,0.955508,0.044492,0.14,0.0018,0.0002,1.2
fragile_efficiency,53,0.180912,0.180912,0.053609,0.0,0.954772,0.045228,0.14,0.0018,0.0002,1.2
fragile_efficiency,54,0.165256,0.165256,0.051973,0.0,0.958686,0.041314,0.14,0.0018,0.0002,1.2
fragile_efficiency,55,2.255331,2.255331,0.05034,2.04,0.436167,0.563833,0.14,0.0018,0.0002,1.2
fragile_efficiency,56,2.125375,2.125375,0.04854,0.0,0.468656,0.531344,0.14,0.0018,0.0002,1.2
fragile_efficiency,57,1.998563,1.998563,0.04674,0.0,0.500359,0.499641,0.14,0.0018,0.0002,1.2
fragile_efficiency,58,1.927959,1.927959,0.04494,0.0,0.51801,0.48199,0.14,0.0018,0.0002,1.2
fragile_efficiency,59,1.880333,1.880333,0.04314,0.0,0.529917,0.470083,0.14,0.0018,0.0002,1.2
fragile_efficiency,60,1.815242,1.815242,0.04134,0.0,0.54619,0.45381,0.14,0.0018,0.0002,1.2
fragile_efficiency,61,1.764362,1.764362,0.03954,0.0,0.558909,0.441091,0.14,0.0018,0.0002,1.2
fragile_efficiency,62,1.733433,1.733433,0.03774,0.0,0.566642,0.433358,0.14,0.0018,0.0002,1.2
fragile_efficiency,63,1.668783,1.668783,0.03594,0.0,0.582804,0.417196,0.14,0.0018,0.0002,1.2
fragile_efficiency,64,1.576236,1.576236,0.03414,0.0,0.605941,0.394059,0.14,0.0018,0.0002,1.2
fragile_efficiency,65,1.511959,1.511959,0.03234,0.0,0.62201,0.37799,0.14,0.0018,0.0002,1.2
fragile_efficiency,66,1.489606,1.489606,0.03054,0.0,0.627599,0.372401,0.14,0.0018,0.0002,1.2
fragile_efficiency,67,1.410702,1.410702,0.02874,0.0,0.647324,0.352676,0.14,0.0018,0.0002,1.2
fragile_efficiency,68,1.373536,1.373536,0.02694,0.0,0.656616,0.343384,0.14,0.0018,0.0002,1.2
fragile_efficiency,69,1.345336,1.345336,0.02514,0.0,0.663666,0.336334,0.14,0.0018,0.0002,1.2
fragile_efficiency,70,1.306046,1.306046,0.02334,0.0,0.673489,0.326511,0.14,0.0018,0.0002,1.2
fragile_efficiency,71,1.296004,1.296004,0.02154,0.0,0.675999,0.324001,0.14,0.0018,0.0002,1.2
fragile_efficiency,72,1.284604,1.284604,0.02,0.0,0.678849,0.321151,0.14,0.0018,0.0002,1.2
fragile_efficiency,73,1.316947,1.316947,0.02,0.0,0.670763,0.329237,0.14,0.0018,0.0002,1.2
fragile_efficiency,74,1.306107,1.306107,0.02,0.0,0.673473,0.326527,0.14,0.0018,0.0002,1.2
fragile_efficiency,75,1.26475,1.26475,0.02,0.0,0.683813,0.316187,0.14,0.0018,0.0002,1.2
fragile_efficiency,76,1.22541,1.22541,0.02,0.0,0.693648,0.306352,0.14,0.0018,0.0002,1.2
fragile_efficiency,77,1.180112,1.180112,0.02,0.0,0.704972,0.295028,0.14,0.0018,0.0002,1.2
fragile_efficiency,78,1.180317,1.180317,0.02,0.0,0.704921,0.295079,0.14,0.0018,0.0002,1.2
fragile_efficiency,79,1.14254,1.14254,0.02,0.0,0.714365,0.285635,0.14,0.0018,0.0002,1.2
fragile_efficiency,80,1.117932,1.117932,0.02,0.0,0.720517,0.279483,0.14,0.0018,0.0002,1.2
fragile_efficiency,81,1.114306,1.114306,0.02,0.0,0.721423,0.278577,0.14,0.0018,0.0002,1.2
fragile_efficiency,82,1.073934,1.073934,0.02,0.0,0.731517,0.268483,0.14,0.0018,0.0002,1.2
fragile_efficiency,83,1.045113,1.045113,0.02,0.0,0.738722,0.261278,0.14,0.0018,0.0002,1.2
fragile_efficiency,84,0.978179,0.978179,0.02,0.0,0.755455,0.244545,0.14,0.0018,0.0002,1.2
fragile_efficiency,85,0.931553,0.931553,0.02,0.0,0.767112,0.232888,0.14,0.0018,0.0002,1.2
fragile_efficiency,86,0.898729,0.898729,0.02,0.0,0.775318,0.224682,0.14,0.0018,0.0002,1.2
