scenario,path,step,control_parameter,system_state,jump_size,transition_flag,rolling_variance_20,rolling_autocorrelation_20,dt,transition_jump_threshold
high_resolution,forward_forcing,499,0.509871,-0.692463,0.003778,0,0.000413,1.0,0.025,0.08
high_resolution,forward_forcing,500,0.513305,-0.688641,0.003822,0,0.000422,1.0,0.025,0.08
high_resolution,forward_forcing,501,0.516738,-0.684774,0.003867,0,0.000431,1.0,0.025,0.08
high_resolution,forward_forcing,502,0.520172,-0.680861,0.003912,0,0.00044,1.0,0.025,0.08
high_resolution,forward_forcing,503,0.523605,-0.676902,0.003959,0,0.00045,1.0,0.025,0.08
high_resolution,forward_forcing,504,0.527039,-0.672895,0.004007,0,0.00046,1.0,0.025,0.08
high_resolution,forward_forcing,505,0.530472,-0.668838,0.004056,0,0.00047,1.0,0.025,0.08
high_resolution,forward_forcing,506,0.533906,-0.664732,0.004107,0,0.00048,1.0,0.025,0.08
high_resolution,forward_forcing,507,0.537339,-0.660573,0.004158,0,0.000491,1.0,0.025,0.08
high_resolution,forward_forcing,508,0.540773,-0.656362,0.004211,0,0.000503,1.0,0.025,0.08
high_resolution,forward_forcing,509,0.544206,-0.652097,0.004265,0,0.000514,1.0,0.025,0.08
high_resolution,forward_forcing,510,0.547639,-0.647776,0.004321,0,0.000527,1.0,0.025,0.08
high_resolution,forward_forcing,511,0.551073,-0.643398,0.004378,0,0.000539,1.0,0.025,0.08
high_resolution,forward_forcing,512,0.554506,-0.638962,0.004436,0,0.000552,1.0,0.025,0.08
high_resolution,forward_forcing,513,0.55794,-0.634466,0.004496,0,0.000566,1.0,0.025,0.08
high_resolution,forward_forcing,514,0.561373,-0.629908,0.004558,0,0.00058,1.0,0.025,0.08
high_resolution,forward_forcing,515,0.564807,-0.625287,0.004621,0,0.000594,1.0,0.025,0.08
high_resolution,forward_forcing,516,0.56824,-0.620601,0.004686,0,0.00061,1.0,0.025,0.08
high_resolution,forward_forcing,517,0.571674,-0.615849,0.004752,0,0.000625,1.0,0.025,0.08
high_resolution,forward_forcing,518,0.575107,-0.611028,0.004821,0,0.000642,1.0,0.025,0.08
high_resolution,forward_forcing,519,0.578541,-0.606137,0.004891,0,0.000658,1.0,0.025,0.08
high_resolution,forward_forcing,520,0.581974,-0.601174,0.004963,0,0.000676,1.0,0.025,0.08
high_resolution,forward_forcing,521,0.585408,-0.596136,0.005038,0,0.000694,1.0,0.025,0.08
high_resolution,forward_forcing,522,0.588841,-0.591022,0.005114,0,0.000713,1.0,0.025,0.08
high_resolution,forward_forcing,523,0.592275,-0.58583,0.005193,0,0.000733,1.0,0.025,0.08
high_resolution,forward_forcing,524,0.595708,-0.580557,0.005273,0,0.000754,1.0,0.025,0.08
high_resolution,forward_forcing,525,0.599142,-0.5752,0.005356,0,0.000775,1.0,0.025,0.08
high_resolution,forward_forcing,526,0.602575,-0.569758,0.005442,0,0.000798,1.0,0.025,0.08
high_resolution,forward_forcing,527,0.606009,-0.564228,0.00553,0,0.000821,1.0,0.025,0.08
high_resolution,forward_forcing,528,0.609442,-0.558607,0.005621,0,0.000845,1.0,0.025,0.08
high_resolution,forward_forcing,529,0.612876,-0.552892,0.005714,0,0.00087,1.0,0.025,0.08
high_resolution,forward_forcing,530,0.616309,-0.547082,0.005811,0,0.000897,1.0,0.025,0.08
high_resolution,forward_forcing,531,0.619742,-0.541172,0.00591,0,0.000925,1.0,0.025,0.08
high_resolution,forward_forcing,532,0.623176,-0.535159,0.006012,0,0.000953,1.0,0.025,0.08
high_resolution,forward_forcing,533,0.626609,-0.529041,0.006118,0,0.000984,1.0,0.025,0.08
high_resolution,forward_forcing,534,0.630043,-0.522814,0.006227,0,0.001015,1.0,0.025,0.08
high_resolution,forward_forcing,535,0.633476,-0.516475,0.006339,0,0.001048,1.0,0.025,0.08
high_resolution,forward_forcing,536,0.63691,-0.51002,0.006455,0,0.001082,1.0,0.025,0.08
high_resolution,forward_forcing,537,0.640343,-0.503446,0.006575,0,0.001119,1.0,0.025,0.08
high_resolution,forward_forcing,538,0.643777,-0.496747,0.006698,0,0.001156,1.0,0.025,0.08
high_resolution,forward_forcing,539,0.64721,-0.489921,0.006826,0,0.001196,1.0,0.025,0.08
high_resolution,forward_forcing,540,0.650644,-0.482963,0.006958,0,0.001238,1.0,0.025,0.08
high_resolution,forward_forcing,541,0.654077,-0.475869,0.007094,0,0.001281,1.0,0.025,0.08
high_resolution,forward_forcing,542,0.657511,-0.468634,0.007235,0,0.001327,1.0,0.025,0.08
high_resolution,forward_forcing,543,0.660944,-0.461253,0.007381,0,0.001375,1.0,0.025,0.08
high_resolution,forward_forcing,544,0.664378,-0.453722,0.007531,0,0.001425,1.0,0.025,0.08
high_resolution,forward_forcing,545,0.667811,-0.446035,0.007687,0,0.001479,1.0,0.025,0.08
high_resolution,forward_forcing,546,0.671245,-0.438186,0.007849,0,0.001534,1.0,0.025,0.08
high_resolution,forward_forcing,547,0.674678,-0.43017,0.008016,0,0.001593,1.0,0.025,0.08
high_resolution,forward_forcing,548,0.678112,-0.421982,0.008189,0,0.001655,1.0,0.025,0.08
high_resolution,forward_forcing,549,0.681545,-0.413614,0.008368,0,0.00172,1.0,0.025,0.08
high_resolution,forward_forcing,550,0.684979,-0.405061,0.008553,0,0.001789,1.0,0.025,0.08
high_resolution,forward_forcing,551,0.688412,-0.396316,0.008745,0,0.001861,1.0,0.025,0.08
high_resolution,forward_forcing,552,0.691845,-0.387371,0.008944,0,0.001938,1.0,0.025,0.08
high_resolution,forward_forcing,553,0.695279,-0.37822,0.009151,0,0.002018,1.0,0.025,0.08
high_resolution,forward_forcing,554,0.698712,-0.368855,0.009365,0,0.002104,1.0,0.025,0.08
high_resolution,forward_forcing,555,0.702146,-0.359268,0.009587,0,0.002194,1.0,0.025,0.08
high_resolution,forward_forcing,556,0.705579,-0.349451,0.009817,0,0.002289,1.0,0.025,0.08
high_resolution,forward_forcing,557,0.709013,-0.339395,0.010056,0,0.002389,1.0,0.025,0.08
high_resolution,forward_forcing,558,0.712446,-0.329092,0.010304,0,0.002496,1.0,0.025,0.08
high_resolution,forward_forcing,559,0.71588,-0.318531,0.010561,0,0.002609,1.0,0.025,0.08
high_resolution,forward_forcing,560,0.719313,-0.307704,0.010828,0,0.002729,1.0,0.025,0.08
high_resolution,forward_forcing,561,0.722747,-0.296599,0.011104,0,0.002855,1.0,0.025,0.08
high_resolution,forward_forcing,562,0.72618,-0.285207,0.011392,0,0.00299,1.0,0.025,0.08
high_resolution,forward_forcing,563,0.729614,-0.273517,0.01169,0,0.003133,1.0,0.025,0.08
high_resolution,forward_forcing,564,0.733047,-0.261517,0.012,0,0.003284,1.0,0.025,0.08
high_resolution,forward_forcing,565,0.736481,-0.249196,0.012321,0,0.003445,1.0,0.025,0.08
high_resolution,forward_forcing,566,0.739914,-0.236541,0.012655,0,0.003616,1.0,0.025,0.08
high_resolution,forward_forcing,567,0.743348,-0.22354,0.013001,0,0.003798,1.0,0.025,0.08
high_resolution,forward_forcing,568,0.746781,-0.21018,0.01336,0,0.003991,1.0,0.025,0.08
high_resolution,forward_forcing,569,0.750215,-0.196447,0.013733,0,0.004197,1.0,0.025,0.08
high_resolution,forward_forcing,570,0.753648,-0.182327,0.01412,0,0.004416,1.0,0.025,0.08
high_resolution,forward_forcing,571,0.757082,-0.167807,0.01452,0,0.004649,1.0,0.025,0.08
high_resolution,forward_forcing,572,0.760515,-0.152871,0.014936,0,0.004897,1.0,0.025,0.08
high_resolution,forward_forcing,573,0.763948,-0.137505,0.015366,0,0.005162,1.0,0.025,0.08
high_resolution,forward_forcing,574,0.767382,-0.121693,0.015812,0,0.005443,1.0,0.025,0.08
high_resolution,forward_forcing,575,0.770815,-0.10542,0.016273,0,0.005743,1.0,0.025,0.08
high_resolution,forward_forcing,576,0.774249,-0.08867,0.01675,0,0.006063,1.0,0.025,0.08
high_resolution,forward_forcing,577,0.777682,-0.071427,0.017243,0,0.006404,1.0,0.025,0.08
high_resolution,forward_forcing,578,0.781116,-0.053676,0.017751,0,0.006767,1.0,0.025,0.08
high_resolution,forward_forcing,579,0.784549,-0.0354,0.018276,0,0.007153,1.0,0.025,0.08
high_resolution,forward_forcing,580,0.787983,-0.016585,0.018816,0,0.007565,1.0,0.025,0.08
high_resolution,forward_forcing,581,0.791416,0.002786,0.019371,0,0.008004,1.0,0.025,0.08
high_resolution,forward_forcing,582,0.79485,0.022727,0.019941,0,0.008471,1.0,0.025,0.08
high_resolution,forward_forcing,583,0.798283,0.043252,0.020525,0,0.008967,1.0,0.025,0.08
high_resolution,forward_forcing,584,0.801717,0.064374,0.021122,0,0.009495,1.0,0.025,0.08
high_resolution,forward_forcing,585,0.80515,0.086106,0.021731,0,0.010055,1.0,0.025,0.08
high_resolution,forward_forcing,586,0.808584,0.108457,0.022351,0,0.01065,1.0,0.025,0.08
high_resolution,forward_forcing,587,0.812017,0.131437,0.02298,0,0.01128,1.0,0.025,0.08
high_resolution,forward_forcing,588,0.815451,0.155053,0.023615,0,0.011947,1.0,0.025,0.08
high_resolution,forward_forcing,589,0.818884,0.179308,0.024255,0,0.012652,1.0,0.025,0.08
high_resolution,forward_forcing,590,0.822318,0.204204,0.024897,0,0.013395,1.0,0.025,0.08
high_resolution,forward_forcing,591,0.825751,0.22974,0.025536,0,0.014177,1.0,0.025,0.08
high_resolution,forward_forcing,592,0.829185,0.25591,0.02617,0,0.014999,1.0,0.025,0.08
high_resolution,forward_forcing,593,0.832618,0.282704,0.026794,0,0.015859,1.0,0.025,0.08
high_resolution,forward_forcing,594,0.836052,0.310109,0.027404,0,0.016757,1.0,0.025,0.08
high_resolution,forward_forcing,595,0.839485,0.338103,0.027994,0,0.017691,0.999999,0.025,0.08
high_resolution,forward_forcing,596,0.842918,0.366662,0.028559,0,0.018658,0.999999,0.025,0.08
high_resolution,forward_forcing,597,0.846352,0.395755,0.029093,0,0.019656,0.999999,0.025,0.08
high_resolution,forward_forcing,598,0.849785,0.425344,0.029589,0,0.02068,0.999998,0.025,0.08
high_resolution,forward_forcing,599,0.853219,0.455384,0.03004,0,0.021725,0.999998,0.025,0.08
high_resolution,forward_forcing,600,0.856652,0.485824,0.03044,0,0.022783,0.999997,0.025,0.08
high_resolution,forward_forcing,601,0.860086,0.516605,0.030781,0,0.023848,0.999997,0.025,0.08
high_resolution,forward_forcing,602,0.863519,0.547662,0.031056,0,0.02491,0.999996,0.025,0.08
high_resolution,forward_forcing,603,0.866953,0.578921,0.031259,0,0.025959,0.999995,0.025,0.08
high_resolution,forward_forcing,604,0.870386,0.610303,0.031382,0,0.026982,0.999994,0.025,0.08
high_resolution,forward_forcing,605,0.87382,0.641723,0.03142,0,0.027967,0.999993,0.025,0.08
high_resolution,forward_forcing,606,0.877253,0.67309,0.031368,0,0.0289,0.999992,0.025,0.08
high_resolution,forward_forcing,607,0.880687,0.704311,0.031221,0,0.029766,0.99999,0.025,0.08
high_resolution,forward_forcing,608,0.88412,0.735288,0.030976,0,0.03055,0.999989,0.025,0.08
high_resolution,forward_forcing,609,0.887554,0.76592,0.030633,0,0.031235,0.999987,0.025,0.08
high_resolution,forward_forcing,610,0.890987,0.79611,0.03019,0,0.031807,0.999985,0.025,0.08
high_resolution,forward_forcing,611,0.894421,0.825759,0.029649,0,0.032251,0.999983,0.025,0.08
high_resolution,forward_forcing,612,0.897854,0.854773,0.029014,0,0.032553,0.999981,0.025,0.08
high_resolution,forward_forcing,613,0.901288,0.883061,0.028288,0,0.032702,0.999979,0.025,0.08
high_resolution,forward_forcing,614,0.904721,0.910541,0.027479,0,0.032688,0.999977,0.025,0.08
high_resolution,forward_forcing,615,0.908155,0.937135,0.026595,0,0.032505,0.999975,0.025,0.08
high_resolution,forward_forcing,616,0.911588,0.962778,0.025643,0,0.032148,0.999973,0.025,0.08
high_resolution,forward_forcing,617,0.915021,0.987412,0.024634,0,0.031617,0.999971,0.025,0.08
high_resolution,forward_forcing,618,0.918455,1.010991,0.023579,0,0.030916,0.99997,0.025,0.08
high_resolution,forward_forcing,619,0.921888,1.033479,0.022489,0,0.030052,0.999968,0.025,0.08
high_resolution,forward_forcing,620,0.925322,1.054853,0.021374,0,0.029035,0.999967,0.025,0.08
high_resolution,forward_forcing,621,0.928755,1.0751,0.020246,0,0.02788,0.999966,0.025,0.08
high_resolution,forward_forcing,622,0.932189,1.094216,0.019116,0,0.026604,0.999965,0.025,0.08
high_resolution,forward_forcing,623,0.935622,1.112209,0.017993,0,0.025225,0.999965,0.025,0.08
high_resolution,forward_forcing,624,0.939056,1.129095,0.016886,0,0.023766,0.999965,0.025,0.08
high_resolution,forward_forcing,625,0.942489,1.144899,0.015804,0,0.022248,0.999965,0.025,0.08
high_resolution,forward_forcing,626,0.945923,1.159652,0.014752,0,0.020694,0.999966,0.025,0.08
high_resolution,forward_forcing,627,0.949356,1.173389,0.013738,0,0.019126,0.999967,0.025,0.08
high_resolution,forward_forcing,628,0.95279,1.186155,0.012765,0,0.017565,0.999968,0.025,0.08
high_resolution,forward_forcing,629,0.956223,1.197992,0.011838,0,0.016031,0.99997,0.025,0.08
high_resolution,forward_forcing,630,0.959657,1.20895,0.010958,0,0.014542,0.999972,0.025,0.08
high_resolution,forward_forcing,631,0.96309,1.219077,0.010127,0,0.013112,0.999974,0.025,0.08
high_resolution,forward_forcing,632,0.966524,1.228424,0.009347,0,0.011754,0.999976,0.025,0.08
high_resolution,forward_forcing,633,0.969957,1.23704,0.008616,0,0.010477,0.999978,0.025,0.08
high_resolution,forward_forcing,634,0.973391,1.244976,0.007936,0,0.009288,0.999981,0.025,0.08
high_resolution,forward_forcing,635,0.976824,1.252279,0.007303,0,0.008192,0.999983,0.025,0.08
high_resolution,forward_forcing,636,0.980258,1.258997,0.006718,0,0.007189,0.999985,0.025,0.08
high_resolution,forward_forcing,637,0.983691,1.265174,0.006177,0,0.006279,0.999987,0.025,0.08
high_resolution,forward_forcing,638,0.987124,1.270854,0.005679,0,0.00546,0.999989,0.025,0.08
high_resolution,forward_forcing,639,0.990558,1.276076,0.005222,0,0.004729,0.999991,0.025,0.08
high_resolution,forward_forcing,640,0.993991,1.28088,0.004804,0,0.004081,0.999993,0.025,0.08
high_resolution,forward_forcing,641,0.997425,1.2853,0.004421,0,0.00351,0.999995,0.025,0.08
high_resolution,forward_forcing,642,1.000858,1.289371,0.004071,0,0.003009,0.999996,0.025,0.08
high_resolution,forward_forcing,643,1.004292,1.293124,0.003753,0,0.002573,0.999997,0.025,0.08
high_resolution,forward_forcing,644,1.007725,1.296587,0.003463,0,0.002195,0.999998,0.025,0.08
high_resolution,forward_forcing,645,1.011159,1.299787,0.0032,0,0.001869,0.999999,0.025,0.08
high_resolution,forward_forcing,646,1.014592,1.302749,0.002961,0,0.001589,0.999999,0.025,0.08
high_resolution,forward_forcing,647,1.018026,1.305494,0.002745,0,0.00135,1.0,0.025,0.08
high_resolution,forward_forcing,648,1.021459,1.308044,0.00255,0,0.001146,1.0,0.025,0.08
high_resolution,forward_forcing,649,1.024893,1.310416,0.002373,0,0.000972,1.0,0.025,0.08
high_resolution,forward_forcing,650,1.028326,1.312629,0.002213,0,0.000825,0.999999,0.025,0.08
high_resolution,forward_forcing,651,1.03176,1.314697,0.002068,0,0.000701,0.999999,0.025,0.08
high_resolution,forward_forcing,652,1.035193,1.316635,0.001938,0,0.000595,0.999998,0.025,0.08
high_resolution,forward_forcing,653,1.038627,1.318456,0.001821,0,0.000507,0.999997,0.025,0.08
high_resolution,forward_forcing,654,1.04206,1.320172,0.001715,0,0.000432,0.999995,0.025,0.08
high_resolution,forward_forcing,655,1.045494,1.321792,0.00162,0,0.000369,0.999994,0.025,0.08
high_resolution,forward_forcing,656,1.048927,1.323326,0.001534,0,0.000316,0.999993,0.025,0.08
high_resolution,forward_forcing,657,1.052361,1.324783,0.001457,0,0.000272,0.999991,0.025,0.08
high_resolution,forward_forcing,658,1.055794,1.326171,0.001388,0,0.000234,0.999989,0.025,0.08
high_resolution,forward_forcing,659,1.059227,1.327497,0.001326,0,0.000203,0.999987,0.025,0.08
high_resolution,forward_forcing,660,1.062661,1.328766,0.00127,0,0.000176,0.999986,0.025,0.08
high_resolution,forward_forcing,661,1.066094,1.329985,0.001219,0,0.000154,0.999984,0.025,0.08
high_resolution,forward_forcing,662,1.069528,1.331159,0.001174,0,0.000135,0.999982,0.025,0.08
high_resolution,forward_forcing,663,1.072961,1.332292,0.001133,0,0.000119,0.999981,0.025,0.08
high_resolution,forward_forcing,664,1.076395,1.333389,0.001097,0,0.000105,0.99998,0.025,0.08
high_resolution,forward_forcing,665,1.079828,1.334453,0.001064,0,9.4e-05,0.999979,0.025,0.08
high_resolution,forward_forcing,666,1.083262,1.335487,0.001034,0,8.4e-05,0.999979,0.025,0.08
high_resolution,forward_forcing,667,1.086695,1.336495,0.001008,0,7.6e-05,0.999978,0.025,0.08
high_resolution,forward_forcing,668,1.090129,1.337478,0.000984,0,6.9e-05,0.999978,0.025,0.08
high_resolution,forward_forcing,669,1.093562,1.338441,0.000962,0,6.2e-05,0.999979,0.025,0.08
high_resolution,forward_forcing,670,1.096996,1.339384,0.000943,0,5.7e-05,0.999979,0.025,0.08
high_resolution,forward_forcing,671,1.100429,1.340309,0.000926,0,5.3e-05,0.99998,0.025,0.08
high_resolution,forward_forcing,672,1.103863,1.341219,0.00091,0,4.9e-05,0.999981,0.025,0.08
high_resolution,forward_forcing,673,1.107296,1.342115,0.000896,0,4.5e-05,0.999983,0.025,0.08
high_resolution,forward_forcing,674,1.11073,1.342999,0.000883,0,4.2e-05,0.999984,0.025,0.08
high_resolution,forward_forcing,675,1.114163,1.34387,0.000872,0,4e-05,0.999985,0.025,0.08
high_resolution,forward_forcing,676,1.117597,1.344732,0.000861,0,3.8e-05,0.999987,0.025,0.08
high_resolution,forward_forcing,677,1.12103,1.345584,0.000852,0,3.6e-05,0.999988,0.025,0.08
high_resolution,forward_forcing,678,1.124464,1.346427,0.000843,0,3.4e-05,0.99999,0.025,0.08
high_resolution,forward_forcing,679,1.127897,1.347263,0.000836,0,3.3e-05,0.999991,0.025,0.08
high_resolution,forward_forcing,680,1.13133,1.348092,0.000829,0,3.1e-05,0.999992,0.025,0.08
high_resolution,forward_forcing,681,1.134764,1.348914,0.000822,0,3e-05,0.999993,0.025,0.08
high_resolution,forward_forcing,682,1.138197,1.349731,0.000817,0,2.9e-05,0.999994,0.025,0.08
high_resolution,forward_forcing,683,1.141631,1.350542,0.000811,0,2.8e-05,0.999995,0.025,0.08
high_resolution,forward_forcing,684,1.145064,1.351349,0.000807,0,2.7e-05,0.999996,0.025,0.08
high_resolution,forward_forcing,685,1.148498,1.352151,0.000802,0,2.7e-05,0.999996,0.025,0.08
high_resolution,forward_forcing,686,1.151931,1.352949,0.000798,0,2.6e-05,0.999997,0.025,0.08
high_resolution,forward_forcing,687,1.155365,1.353744,0.000794,0,2.5e-05,0.999998,0.025,0.08
high_resolution,forward_forcing,688,1.158798,1.354535,0.000791,0,2.5e-05,0.999998,0.025,0.08
high_resolution,forward_forcing,689,1.162232,1.355323,0.000788,0,2.4e-05,0.999998,0.025,0.08
high_resolution,forward_forcing,690,1.165665,1.356108,0.000785,0,2.4e-05,0.999999,0.025,0.08
high_resolution,forward_forcing,691,1.169099,1.35689,0.000782,0,2.4e-05,0.999999,0.025,0.08
high_resolution,forward_forcing,692,1.172532,1.357669,0.00078,0,2.3e-05,0.999999,0.025,0.08
high_resolution,forward_forcing,693,1.175966,1.358447,0.000777,0,2.3e-05,0.999999,0.025,0.08
high_resolution,forward_forcing,694,1.179399,1.359222,0.000775,0,2.3e-05,0.999999,0.025,0.08
high_resolution,forward_forcing,695,1.182833,1.359994,0.000773,0,2.2e-05,0.999999,0.025,0.08
high_resolution,forward_forcing,696,1.186266,1.360765,0.000771,0,2.2e-05,1.0,0.025,0.08
high_resolution,forward_forcing,697,1.1897,1.361534,0.000769,0,2.2e-05,1.0,0.025,0.08
high_resolution,forward_forcing,698,1.193133,1.362302,0.000767,0,2.2e-05,1.0,0.025,0.08
high_resolution,forward_forcing,699,1.196567,1.363067,0.000765,0,2.2e-05,1.0,0.025,0.08
high_resolution,forward_forcing,700,1.2,1.363831,0.000764,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,1,1.2,1.363831,0.0,0,,,0.025,0.08
high_resolution,backward_forcing,2,1.196567,1.364422,0.000591,0,,,0.025,0.08
high_resolution,backward_forcing,3,1.193133,1.364859,0.000437,0,,,0.025,0.08
high_resolution,backward_forcing,4,1.1897,1.36516,0.000301,0,,,0.025,0.08
high_resolution,backward_forcing,5,1.186266,1.365341,0.000181,0,,,0.025,0.08
high_resolution,backward_forcing,6,1.182833,1.365415,7.4e-05,0,,,0.025,0.08
high_resolution,backward_forcing,7,1.179399,1.365395,2e-05,0,,,0.025,0.08
high_resolution,backward_forcing,8,1.175966,1.365291,0.000104,0,,,0.025,0.08
high_resolution,backward_forcing,9,1.172532,1.365113,0.000178,0,,,0.025,0.08
high_resolution,backward_forcing,10,1.169099,1.36487,0.000243,0,,,0.025,0.08
high_resolution,backward_forcing,11,1.165665,1.364569,0.000301,0,,,0.025,0.08
high_resolution,backward_forcing,12,1.162232,1.364217,0.000352,0,,,0.025,0.08
high_resolution,backward_forcing,13,1.158798,1.363819,0.000398,0,,,0.025,0.08
high_resolution,backward_forcing,14,1.155365,1.363381,0.000438,0,,,0.025,0.08
high_resolution,backward_forcing,15,1.151931,1.362907,0.000474,0,,,0.025,0.08
high_resolution,backward_forcing,16,1.148498,1.362402,0.000505,0,,,0.025,0.08
high_resolution,backward_forcing,17,1.145064,1.361868,0.000534,0,,,0.025,0.08
high_resolution,backward_forcing,18,1.141631,1.36131,0.000558,0,,,0.025,0.08
high_resolution,backward_forcing,19,1.138197,1.360729,0.000581,0,,,0.025,0.08
high_resolution,backward_forcing,20,1.134764,1.360129,0.0006,0,3e-06,0.985166,0.025,0.08
high_resolution,backward_forcing,21,1.13133,1.359511,0.000618,0,4e-06,0.993484,0.025,0.08
high_resolution,backward_forcing,22,1.127897,1.358878,0.000633,0,5e-06,0.996898,0.025,0.08
high_resolution,backward_forcing,23,1.124464,1.35823,0.000647,0,6e-06,0.998399,0.025,0.08
high_resolution,backward_forcing,24,1.12103,1.357571,0.00066,0,7e-06,0.999115,0.025,0.08
high_resolution,backward_forcing,25,1.117597,1.3569,0.000671,0,8e-06,0.999482,0.025,0.08
high_resolution,backward_forcing,26,1.114163,1.356219,0.000681,0,9e-06,0.999683,0.025,0.08
high_resolution,backward_forcing,27,1.11073,1.355529,0.00069,0,1e-05,0.999798,0.025,0.08
high_resolution,backward_forcing,28,1.107296,1.354832,0.000698,0,1.1e-05,0.999868,0.025,0.08
high_resolution,backward_forcing,29,1.103863,1.354127,0.000705,0,1.2e-05,0.999911,0.025,0.08
high_resolution,backward_forcing,30,1.100429,1.353416,0.000711,0,1.3e-05,0.999939,0.025,0.08
high_resolution,backward_forcing,31,1.096996,1.352699,0.000717,0,1.3e-05,0.999958,0.025,0.08
high_resolution,backward_forcing,32,1.093562,1.351976,0.000722,0,1.4e-05,0.99997,0.025,0.08
high_resolution,backward_forcing,33,1.090129,1.351249,0.000727,0,1.5e-05,0.999978,0.025,0.08
high_resolution,backward_forcing,34,1.086695,1.350517,0.000732,0,1.5e-05,0.999984,0.025,0.08
high_resolution,backward_forcing,35,1.083262,1.349782,0.000736,0,1.6e-05,0.999989,0.025,0.08
high_resolution,backward_forcing,36,1.079828,1.349042,0.000739,0,1.6e-05,0.999992,0.025,0.08
high_resolution,backward_forcing,37,1.076395,1.3483,0.000743,0,1.7e-05,0.999994,0.025,0.08
high_resolution,backward_forcing,38,1.072961,1.347554,0.000746,0,1.7e-05,0.999995,0.025,0.08
high_resolution,backward_forcing,39,1.069528,1.346805,0.000749,0,1.7e-05,0.999996,0.025,0.08
high_resolution,backward_forcing,40,1.066094,1.346054,0.000751,0,1.8e-05,0.999997,0.025,0.08
high_resolution,backward_forcing,41,1.062661,1.3453,0.000754,0,1.8e-05,0.999998,0.025,0.08
high_resolution,backward_forcing,42,1.059227,1.344544,0.000756,0,1.8e-05,0.999998,0.025,0.08
high_resolution,backward_forcing,43,1.055794,1.343786,0.000758,0,1.9e-05,0.999999,0.025,0.08
high_resolution,backward_forcing,44,1.052361,1.343026,0.00076,0,1.9e-05,0.999999,0.025,0.08
high_resolution,backward_forcing,45,1.048927,1.342264,0.000762,0,1.9e-05,0.999999,0.025,0.08
high_resolution,backward_forcing,46,1.045494,1.3415,0.000764,0,1.9e-05,0.999999,0.025,0.08
high_resolution,backward_forcing,47,1.04206,1.340734,0.000766,0,1.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,48,1.038627,1.339966,0.000767,0,2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,49,1.035193,1.339197,0.000769,0,2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,50,1.03176,1.338427,0.000771,0,2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,51,1.028326,1.337655,0.000772,0,2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,52,1.024893,1.336881,0.000774,0,2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,53,1.021459,1.336106,0.000775,0,2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,54,1.018026,1.335329,0.000776,0,2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,55,1.014592,1.334552,0.000778,0,2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,56,1.011159,1.333773,0.000779,0,2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,57,1.007725,1.332992,0.00078,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,58,1.004292,1.332211,0.000782,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,59,1.000858,1.331428,0.000783,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,60,0.997425,1.330643,0.000784,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,61,0.993991,1.329858,0.000785,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,62,0.990558,1.329071,0.000787,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,63,0.987124,1.328283,0.000788,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,64,0.983691,1.327494,0.000789,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,65,0.980258,1.326704,0.00079,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,66,0.976824,1.325912,0.000792,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,67,0.973391,1.32512,0.000793,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,68,0.969957,1.324326,0.000794,0,2.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,69,0.966524,1.323531,0.000795,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,70,0.96309,1.322734,0.000796,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,71,0.959657,1.321937,0.000797,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,72,0.956223,1.321138,0.000799,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,73,0.95279,1.320338,0.0008,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,74,0.949356,1.319537,0.000801,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,75,0.945923,1.318735,0.000802,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,76,0.942489,1.317932,0.000803,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,77,0.939056,1.317127,0.000805,0,2.2e-05,1.0,0.025,0.08
