scenario,path,step,control_parameter,system_state,jump_size,transition_flag
fast_forcing,forward_forcing,72,-0.056376,-1.057521,0.006277,0
fast_forcing,forward_forcing,73,-0.040268,-1.051154,0.006367,0
fast_forcing,forward_forcing,74,-0.024161,-1.044695,0.006460,0
fast_forcing,forward_forcing,75,-0.008054,-1.038138,0.006556,0
fast_forcing,forward_forcing,76,0.008054,-1.031482,0.006656,0
fast_forcing,forward_forcing,77,0.024161,-1.024722,0.006760,0
fast_forcing,forward_forcing,78,0.040268,-1.017855,0.006867,0
fast_forcing,forward_forcing,79,0.056376,-1.010877,0.006979,0
fast_forcing,forward_forcing,80,0.072483,-1.003782,0.007094,0
fast_forcing,forward_forcing,81,0.088591,-0.996567,0.007215,0
fast_forcing,forward_forcing,82,0.104698,-0.989227,0.007340,0
fast_forcing,forward_forcing,83,0.120805,-0.981757,0.007470,0
fast_forcing,forward_forcing,84,0.136913,-0.974150,0.007606,0
fast_forcing,forward_forcing,85,0.153020,-0.966402,0.007748,0
fast_forcing,forward_forcing,86,0.169128,-0.958506,0.007896,0
fast_forcing,forward_forcing,87,0.185235,-0.950456,0.008051,0
fast_forcing,forward_forcing,88,0.201342,-0.942243,0.008212,0
fast_forcing,forward_forcing,89,0.217450,-0.933862,0.008381,0
fast_forcing,forward_forcing,90,0.233557,-0.925303,0.008559,0
fast_forcing,forward_forcing,91,0.249664,-0.916559,0.008744,0
fast_forcing,forward_forcing,92,0.265772,-0.907619,0.008940,0
fast_forcing,forward_forcing,93,0.281879,-0.898474,0.009145,0
fast_forcing,forward_forcing,94,0.297987,-0.889114,0.009361,0
fast_forcing,forward_forcing,95,0.314094,-0.879525,0.009588,0
fast_forcing,forward_forcing,96,0.330201,-0.869697,0.009828,0
fast_forcing,forward_forcing,97,0.346309,-0.859615,0.010082,0
fast_forcing,forward_forcing,98,0.362416,-0.849265,0.010350,0
fast_forcing,forward_forcing,99,0.378523,-0.838630,0.010634,0
fast_forcing,forward_forcing,100,0.394631,-0.827694,0.010936,0
fast_forcing,forward_forcing,101,0.410738,-0.816439,0.011256,0
fast_forcing,forward_forcing,102,0.426846,-0.804842,0.011597,0
fast_forcing,forward_forcing,103,0.442953,-0.792882,0.011960,0
fast_forcing,forward_forcing,104,0.459060,-0.780535,0.012347,0
fast_forcing,forward_forcing,105,0.475168,-0.767772,0.012762,0
fast_forcing,forward_forcing,106,0.491275,-0.754566,0.013206,0
fast_forcing,forward_forcing,107,0.507383,-0.740883,0.013683,0
fast_forcing,forward_forcing,108,0.523490,-0.726687,0.014196,0
fast_forcing,forward_forcing,109,0.539597,-0.711937,0.014749,0
fast_forcing,forward_forcing,110,0.555705,-0.696591,0.015346,0
fast_forcing,forward_forcing,111,0.571812,-0.680599,0.015993,0
fast_forcing,forward_forcing,112,0.587919,-0.663905,0.016694,0
fast_forcing,forward_forcing,113,0.604027,-0.646449,0.017456,0
fast_forcing,forward_forcing,114,0.620134,-0.628161,0.018288,0
fast_forcing,forward_forcing,115,0.636242,-0.608965,0.019196,0
fast_forcing,forward_forcing,116,0.652349,-0.588774,0.020191,0
fast_forcing,forward_forcing,117,0.668456,-0.567491,0.021284,0
fast_forcing,forward_forcing,118,0.684564,-0.545003,0.022487,0
fast_forcing,forward_forcing,119,0.700671,-0.521187,0.023816,0
fast_forcing,forward_forcing,120,0.716779,-0.495900,0.025287,0
fast_forcing,forward_forcing,121,0.732886,-0.468979,0.026920,0
fast_forcing,forward_forcing,122,0.748993,-0.440242,0.028737,0
fast_forcing,forward_forcing,123,0.765101,-0.409479,0.030764,0
fast_forcing,forward_forcing,124,0.781208,-0.376449,0.033029,0
fast_forcing,forward_forcing,125,0.797315,-0.340883,0.035566,0
fast_forcing,forward_forcing,126,0.813423,-0.302472,0.038411,0
fast_forcing,forward_forcing,127,0.829530,-0.260867,0.041605,0
fast_forcing,forward_forcing,128,0.845638,-0.215678,0.045189,0
fast_forcing,forward_forcing,129,0.861745,-0.166471,0.049207,0
fast_forcing,forward_forcing,130,0.877852,-0.112771,0.053700,0
fast_forcing,forward_forcing,131,0.893960,-0.054074,0.058697,0
fast_forcing,forward_forcing,132,0.910067,0.010137,0.064211,0
fast_forcing,forward_forcing,133,0.926174,0.080360,0.070223,0
fast_forcing,forward_forcing,134,0.942282,0.157020,0.076659,0
fast_forcing,forward_forcing,135,0.958389,0.240385,0.083365,0
fast_forcing,forward_forcing,136,0.974497,0.330459,0.090074,0
fast_forcing,forward_forcing,137,0.990604,0.426832,0.096373,0
fast_forcing,forward_forcing,138,1.006711,0.528516,0.101684,0
fast_forcing,forward_forcing,139,1.022819,0.633794,0.105278,0
fast_forcing,forward_forcing,140,1.038926,0.740153,0.106360,0
fast_forcing,forward_forcing,141,1.055034,0.844382,0.104228,0
fast_forcing,forward_forcing,142,1.071141,0.942894,0.098512,0
fast_forcing,forward_forcing,143,1.087248,1.032284,0.089390,0
fast_forcing,forward_forcing,144,1.103356,1.109956,0.077672,0
fast_forcing,forward_forcing,145,1.119463,1.174602,0.064646,0
fast_forcing,forward_forcing,146,1.135570,1.226321,0.051719,0
fast_forcing,forward_forcing,147,1.151678,1.266355,0.040033,0
fast_forcing,forward_forcing,148,1.167785,1.296605,0.030251,0
fast_forcing,forward_forcing,149,1.183893,1.319155,0.022550,0
fast_forcing,forward_forcing,150,1.200000,1.335925,0.016770,0
wide_forcing,forward_forcing,1,-1.450000,-1.100000,0.000000,0
wide_forcing,forward_forcing,2,-1.441922,-1.160546,0.060546,0
wide_forcing,forward_forcing,3,-1.433844,-1.212111,0.051564,0
wide_forcing,forward_forcing,4,-1.425766,-1.254962,0.042851,0
wide_forcing,forward_forcing,5,-1.417688,-1.289771,0.034809,0
wide_forcing,forward_forcing,6,-1.409610,-1.317462,0.027692,0
wide_forcing,forward_forcing,7,-1.401532,-1.339076,0.021613,0
wide_forcing,forward_forcing,8,-1.393454,-1.355646,0.016570,0
wide_forcing,forward_forcing,9,-1.385376,-1.368128,0.012482,0
wide_forcing,forward_forcing,10,-1.377298,-1.377358,0.009230,0
wide_forcing,forward_forcing,11,-1.369220,-1.384037,0.006679,0
wide_forcing,forward_forcing,12,-1.361142,-1.388736,0.004699,0
wide_forcing,forward_forcing,13,-1.353064,-1.391911,0.003175,0
wide_forcing,forward_forcing,14,-1.344986,-1.393920,0.002009,0
wide_forcing,forward_forcing,15,-1.336908,-1.395041,0.001121,0
wide_forcing,forward_forcing,16,-1.328830,-1.395488,0.000446,0
wide_forcing,forward_forcing,17,-1.320752,-1.395422,0.000066,0
wide_forcing,forward_forcing,18,-1.312674,-1.394968,0.000454,0
wide_forcing,forward_forcing,19,-1.304596,-1.394220,0.000748,0
wide_forcing,forward_forcing,20,-1.296518,-1.393250,0.000971,0
wide_forcing,forward_forcing,21,-1.288440,-1.392109,0.001140,0
wide_forcing,forward_forcing,22,-1.280362,-1.390840,0.001270,0
wide_forcing,forward_forcing,23,-1.272284,-1.389471,0.001368,0
wide_forcing,forward_forcing,24,-1.264206,-1.388027,0.001444,0
wide_forcing,forward_forcing,25,-1.256128,-1.386525,0.001502,0
wide_forcing,forward_forcing,26,-1.248050,-1.384977,0.001548,0
wide_forcing,forward_forcing,27,-1.239972,-1.383394,0.001583,0
wide_forcing,forward_forcing,28,-1.231894,-1.381783,0.001611,0
wide_forcing,forward_forcing,29,-1.223816,-1.380149,0.001634,0
wide_forcing,forward_forcing,30,-1.215738,-1.378498,0.001652,0
wide_forcing,forward_forcing,31,-1.207660,-1.376831,0.001667,0
wide_forcing,forward_forcing,32,-1.199582,-1.375151,0.001680,0
wide_forcing,forward_forcing,33,-1.191504,-1.373460,0.001691,0
wide_forcing,forward_forcing,34,-1.183426,-1.371760,0.001700,0
wide_forcing,forward_forcing,35,-1.175348,-1.370052,0.001708,0
wide_forcing,forward_forcing,36,-1.167270,-1.368336,0.001716,0
wide_forcing,forward_forcing,37,-1.159192,-1.366612,0.001723,0
wide_forcing,forward_forcing,38,-1.151114,-1.364883,0.001730,0
wide_forcing,forward_forcing,39,-1.143036,-1.363146,0.001736,0
wide_forcing,forward_forcing,40,-1.134958,-1.361404,0.001742,0
wide_forcing,forward_forcing,41,-1.126880,-1.359655,0.001748,0
wide_forcing,forward_forcing,42,-1.118802,-1.357901,0.001754,0
wide_forcing,forward_forcing,43,-1.110724,-1.356141,0.001760,0
wide_forcing,forward_forcing,44,-1.102646,-1.354375,0.001766,0
wide_forcing,forward_forcing,45,-1.094568,-1.352604,0.001771,0
wide_forcing,forward_forcing,46,-1.086490,-1.350826,0.001777,0
wide_forcing,forward_forcing,47,-1.078412,-1.349044,0.001783,0
wide_forcing,forward_forcing,48,-1.070334,-1.347255,0.001789,0
wide_forcing,forward_forcing,49,-1.062256,-1.345461,0.001794,0
wide_forcing,forward_forcing,50,-1.054178,-1.343661,0.001800,0
wide_forcing,forward_forcing,51,-1.046100,-1.341855,0.001806,0
wide_forcing,forward_forcing,52,-1.038022,-1.340043,0.001812,0
wide_forcing,forward_forcing,53,-1.029944,-1.338226,0.001817,0
wide_forcing,forward_forcing,54,-1.021866,-1.336402,0.001823,0
wide_forcing,forward_forcing,55,-1.013788,-1.334573,0.001829,0
wide_forcing,forward_forcing,56,-1.005710,-1.332738,0.001835,0
wide_forcing,forward_forcing,57,-0.997632,-1.330897,0.001841,0
wide_forcing,forward_forcing,58,-0.989554,-1.329049,0.001847,0
wide_forcing,forward_forcing,59,-0.981476,-1.327196,0.001853,0
wide_forcing,forward_forcing,60,-0.973398,-1.325336,0.001860,0
wide_forcing,forward_forcing,61,-0.965320,-1.323470,0.001866,0
wide_forcing,forward_forcing,62,-0.957242,-1.321598,0.001872,0
wide_forcing,forward_forcing,63,-0.949164,-1.319720,0.001878,0
wide_forcing,forward_forcing,64,-0.941086,-1.317835,0.001885,0
wide_forcing,forward_forcing,65,-0.933008,-1.315944,0.001891,0
wide_forcing,forward_forcing,66,-0.924930,-1.314046,0.001898,0
wide_forcing,forward_forcing,67,-0.916852,-1.312141,0.001904,0
wide_forcing,forward_forcing,68,-0.908774,-1.310231,0.001911,0
wide_forcing,forward_forcing,69,-0.900696,-1.308313,0.001918,0
wide_forcing,forward_forcing,70,-0.892618,-1.306389,0.001924,0
wide_forcing,forward_forcing,71,-0.884540,-1.304458,0.001931,0
wide_forcing,forward_forcing,72,-0.876462,-1.302520,0.001938,0
wide_forcing,forward_forcing,73,-0.868384,-1.300575,0.001945,0
wide_forcing,forward_forcing,74,-0.860306,-1.298623,0.001952,0
wide_forcing,forward_forcing,75,-0.852228,-1.296664,0.001959,0
wide_forcing,forward_forcing,76,-0.844150,-1.294699,0.001966,0
wide_forcing,forward_forcing,77,-0.836072,-1.292726,0.001973,0
wide_forcing,forward_forcing,78,-0.827994,-1.290745,0.001980,0
wide_forcing,forward_forcing,79,-0.819916,-1.288758,0.001988,0
wide_forcing,forward_forcing,80,-0.811838,-1.286763,0.001995,0
wide_forcing,forward_forcing,81,-0.803760,-1.284761,0.002002,0
wide_forcing,forward_forcing,82,-0.795682,-1.282751,0.002010,0
wide_forcing,forward_forcing,83,-0.787604,-1.280734,0.002017,0
wide_forcing,forward_forcing,84,-0.779526,-1.278709,0.002025,0
wide_forcing,forward_forcing,85,-0.771448,-1.276676,0.002033,0
wide_forcing,forward_forcing,86,-0.763370,-1.274635,0.002040,0
wide_forcing,forward_forcing,87,-0.755292,-1.272587,0.002048,0
wide_forcing,forward_forcing,88,-0.747214,-1.270531,0.002056,0
wide_forcing,forward_forcing,89,-0.739136,-1.268467,0.002064,0
wide_forcing,forward_forcing,90,-0.731058,-1.266394,0.002072,0
wide_forcing,forward_forcing,91,-0.722981,-1.264314,0.002081,0
wide_forcing,forward_forcing,92,-0.714903,-1.262225,0.002089,0
wide_forcing,forward_forcing,93,-0.706825,-1.260128,0.002097,0
wide_forcing,forward_forcing,94,-0.698747,-1.258022,0.002106,0
wide_forcing,forward_forcing,95,-0.690669,-1.255908,0.002114,0
wide_forcing,forward_forcing,96,-0.682591,-1.253786,0.002123,0
wide_forcing,forward_forcing,97,-0.674513,-1.251654,0.002131,0
wide_forcing,forward_forcing,98,-0.666435,-1.249514,0.002140,0
wide_forcing,forward_forcing,99,-0.658357,-1.247365,0.002149,0
wide_forcing,forward_forcing,100,-0.650279,-1.245208,0.002158,0
wide_forcing,forward_forcing,101,-0.642201,-1.243041,0.002167,0
wide_forcing,forward_forcing,102,-0.634123,-1.240865,0.002176,0
wide_forcing,forward_forcing,103,-0.626045,-1.238679,0.002185,0
wide_forcing,forward_forcing,104,-0.617967,-1.236485,0.002195,0
wide_forcing,forward_forcing,105,-0.609889,-1.234281,0.002204,0
wide_forcing,forward_forcing,106,-0.601811,-1.232067,0.002214,0
wide_forcing,forward_forcing,107,-0.593733,-1.229844,0.002223,0
wide_forcing,forward_forcing,108,-0.585655,-1.227611,0.002233,0
wide_forcing,forward_forcing,109,-0.577577,-1.225368,0.002243,0
wide_forcing,forward_forcing,110,-0.569499,-1.223115,0.002253,0
wide_forcing,forward_forcing,111,-0.561421,-1.220852,0.002263,0
wide_forcing,forward_forcing,112,-0.553343,-1.218579,0.002273,0
wide_forcing,forward_forcing,113,-0.545265,-1.216296,0.002283,0
wide_forcing,forward_forcing,114,-0.537187,-1.214002,0.002294,0
wide_forcing,forward_forcing,115,-0.529109,-1.211698,0.002304,0
wide_forcing,forward_forcing,116,-0.521031,-1.209383,0.002315,0
wide_forcing,forward_forcing,117,-0.512953,-1.207057,0.002326,0
wide_forcing,forward_forcing,118,-0.504875,-1.204720,0.002337,0
wide_forcing,forward_forcing,119,-0.496797,-1.202372,0.002348,0
wide_forcing,forward_forcing,120,-0.488719,-1.200014,0.002359,0
wide_forcing,forward_forcing,121,-0.480641,-1.197643,0.002370,0
wide_forcing,forward_forcing,122,-0.472563,-1.195262,0.002382,0
wide_forcing,forward_forcing,123,-0.464485,-1.192868,0.002393,0
wide_forcing,forward_forcing,124,-0.456407,-1.190463,0.002405,0
wide_forcing,forward_forcing,125,-0.448329,-1.188047,0.002417,0
wide_forcing,forward_forcing,126,-0.440251,-1.185618,0.002429,0
wide_forcing,forward_forcing,127,-0.432173,-1.183177,0.002441,0
wide_forcing,forward_forcing,128,-0.424095,-1.180723,0.002453,0
wide_forcing,forward_forcing,129,-0.416017,-1.178258,0.002466,0
wide_forcing,forward_forcing,130,-0.407939,-1.175779,0.002478,0
wide_forcing,forward_forcing,131,-0.399861,-1.173288,0.002491,0
wide_forcing,forward_forcing,132,-0.391783,-1.170784,0.002504,0
wide_forcing,forward_forcing,133,-0.383705,-1.168267,0.002517,0
wide_forcing,forward_forcing,134,-0.375627,-1.165736,0.002531,0
wide_forcing,forward_forcing,135,-0.367549,-1.163192,0.002544,0
wide_forcing,forward_forcing,136,-0.359471,-1.160634,0.002558,0
wide_forcing,forward_forcing,137,-0.351393,-1.158063,0.002572,0
wide_forcing,forward_forcing,138,-0.343315,-1.155477,0.002586,0
wide_forcing,forward_forcing,139,-0.335237,-1.152877,0.002600,0
wide_forcing,forward_forcing,140,-0.327159,-1.150263,0.002614,0
wide_forcing,forward_forcing,141,-0.319081,-1.147634,0.002629,0
wide_forcing,forward_forcing,142,-0.311003,-1.144991,0.002644,0
wide_forcing,forward_forcing,143,-0.302925,-1.142332,0.002659,0
wide_forcing,forward_forcing,144,-0.294847,-1.139658,0.002674,0
wide_forcing,forward_forcing,145,-0.286769,-1.136969,0.002689,0
wide_forcing,forward_forcing,146,-0.278691,-1.134264,0.002705,0
wide_forcing,forward_forcing,147,-0.270613,-1.131543,0.002721,0
wide_forcing,forward_forcing,148,-0.262535,-1.128806,0.002737,0
wide_forcing,forward_forcing,149,-0.254457,-1.126053,0.002753,0
wide_forcing,forward_forcing,150,-0.246379,-1.123283,0.002770,0
wide_forcing,forward_forcing,151,-0.238301,-1.120496,0.002787,0
wide_forcing,forward_forcing,152,-0.230223,-1.117693,0.002804,0
wide_forcing,forward_forcing,153,-0.222145,-1.114871,0.002821,0
wide_forcing,forward_forcing,154,-0.214067,-1.112032,0.002839,0
wide_forcing,forward_forcing,155,-0.205989,-1.109176,0.002857,0
wide_forcing,forward_forcing,156,-0.197911,-1.106301,0.002875,0
wide_forcing,forward_forcing,157,-0.189833,-1.103407,0.002893,0
wide_forcing,forward_forcing,158,-0.181755,-1.100495,0.002912,0
wide_forcing,forward_forcing,159,-0.173677,-1.097564,0.002931,0
wide_forcing,forward_forcing,160,-0.165599,-1.094613,0.002951,0
wide_forcing,forward_forcing,161,-0.157521,-1.091643,0.002970,0
wide_forcing,forward_forcing,162,-0.149443,-1.088652,0.002990,0
wide_forcing,forward_forcing,163,-0.141365,-1.085642,0.003011,0
wide_forcing,forward_forcing,164,-0.133287,-1.082610,0.003031,0
wide_forcing,forward_forcing,165,-0.125209,-1.079558,0.003052,0
wide_forcing,forward_forcing,166,-0.117131,-1.076484,0.003074,0
wide_forcing,forward_forcing,167,-0.109053,-1.073388,0.003096,0
wide_forcing,forward_forcing,168,-0.100975,-1.070271,0.003118,0
wide_forcing,forward_forcing,169,-0.092897,-1.067130,0.003140,0
wide_forcing,forward_forcing,170,-0.084819,-1.063967,0.003163,0
wide_forcing,forward_forcing,171,-0.076741,-1.060781,0.003187,0
wide_forcing,forward_forcing,172,-0.068663,-1.057570,0.003210,0
wide_forcing,forward_forcing,173,-0.060585,-1.054336,0.003234,0
wide_forcing,forward_forcing,174,-0.052507,-1.051077,0.003259,0
wide_forcing,forward_forcing,175,-0.044429,-1.047793,0.003284,0
wide_forcing,forward_forcing,176,-0.036351,-1.044483,0.003310,0
wide_forcing,forward_forcing,177,-0.028273,-1.041147,0.003336,0
wide_forcing,forward_forcing,178,-0.020195,-1.037785,0.003362,0
wide_forcing,forward_forcing,179,-0.012117,-1.034395,0.003389,0
wide_forcing,forward_forcing,180,-0.004039,-1.030978,0.003417,0
wide_forcing,forward_forcing,181,0.004039,-1.027533,0.003445,0
wide_forcing,forward_forcing,182,0.012117,-1.024059,0.003474,0
wide_forcing,forward_forcing,183,0.020195,-1.020556,0.003503,0
wide_forcing,forward_forcing,184,0.028273,-1.017023,0.003533,0
wide_forcing,forward_forcing,185,0.036351,-1.013459,0.003564,0
wide_forcing,forward_forcing,186,0.044429,-1.009865,0.003595,0
wide_forcing,forward_forcing,187,0.052507,-1.006238,0.003626,0
wide_forcing,forward_forcing,188,0.060585,-1.002579,0.003659,0
wide_forcing,forward_forcing,189,0.068663,-0.998887,0.003692,0
wide_forcing,forward_forcing,190,0.076741,-0.995161,0.003726,0
wide_forcing,forward_forcing,191,0.084819,-0.991401,0.003761,0
wide_forcing,forward_forcing,192,0.092897,-0.987605,0.003796,0
wide_forcing,forward_forcing,193,0.100975,-0.983772,0.003832,0
wide_forcing,forward_forcing,194,0.109053,-0.979903,0.003869,0
wide_forcing,forward_forcing,195,0.117131,-0.975996,0.003907,0
wide_forcing,forward_forcing,196,0.125209,-0.972050,0.003946,0
wide_forcing,forward_forcing,197,0.133287,-0.968065,0.003985,0
wide_forcing,forward_forcing,198,0.141365,-0.964039,0.004026,0
wide_forcing,forward_forcing,199,0.149443,-0.959971,0.004068,0
wide_forcing,forward_forcing,200,0.157521,-0.955861,0.004110,0
wide_forcing,forward_forcing,201,0.165599,-0.951707,0.004154,0
wide_forcing,forward_forcing,202,0.173677,-0.947508,0.004199,0
wide_forcing,forward_forcing,203,0.181755,-0.943264,0.004245,0
wide_forcing,forward_forcing,204,0.189833,-0.938972,0.004292,0
wide_forcing,forward_forcing,205,0.197911,-0.934632,0.004340,0
wide_forcing,forward_forcing,206,0.205989,-0.930242,0.004390,0
wide_forcing,forward_forcing,207,0.214067,-0.925802,0.004441,0
wide_forcing,forward_forcing,208,0.222145,-0.921309,0.004493,0
wide_forcing,forward_forcing,209,0.230223,-0.916762,0.004547,0
wide_forcing,forward_forcing,210,0.238301,-0.912161,0.004602,0
wide_forcing,forward_forcing,211,0.246379,-0.907502,0.004658,0
wide_forcing,forward_forcing,212,0.254457,-0.902785,0.004717,0
wide_forcing,forward_forcing,213,0.262535,-0.898008,0.004777,0
wide_forcing,forward_forcing,214,0.270613,-0.893170,0.004839,0
wide_forcing,forward_forcing,215,0.278691,-0.888267,0.004902,0
wide_forcing,forward_forcing,216,0.286769,-0.883299,0.004968,0
wide_forcing,forward_forcing,217,0.294847,-0.878263,0.005036,0
wide_forcing,forward_forcing,218,0.302925,-0.873158,0.005105,0
wide_forcing,forward_forcing,219,0.311003,-0.867981,0.005177,0
wide_forcing,forward_forcing,220,0.319081,-0.862729,0.005251,0
wide_forcing,forward_forcing,221,0.327159,-0.857401,0.005328,0
wide_forcing,forward_forcing,222,0.335237,-0.851994,0.005407,0
wide_forcing,forward_forcing,223,0.343315,-0.846505,0.005489,0
wide_forcing,forward_forcing,224,0.351393,-0.840932,0.005573,0
wide_forcing,forward_forcing,225,0.359471,-0.835271,0.005661,0
wide_forcing,forward_forcing,226,0.367549,-0.829520,0.005751,0
wide_forcing,forward_forcing,227,0.375627,-0.823675,0.005845,0
wide_forcing,forward_forcing,228,0.383705,-0.817732,0.005942,0
wide_forcing,forward_forcing,229,0.391783,-0.811690,0.006043,0
wide_forcing,forward_forcing,230,0.399861,-0.805542,0.006147,0
wide_forcing,forward_forcing,231,0.407939,-0.799287,0.006256,0
wide_forcing,forward_forcing,232,0.416017,-0.792919,0.006368,0
wide_forcing,forward_forcing,233,0.424095,-0.786434,0.006485,0
wide_forcing,forward_forcing,234,0.432173,-0.779827,0.006607,0
wide_forcing,forward_forcing,235,0.440251,-0.773094,0.006733,0
wide_forcing,forward_forcing,236,0.448329,-0.766229,0.006865,0
wide_forcing,forward_forcing,237,0.456407,-0.759228,0.007002,0
wide_forcing,forward_forcing,238,0.464485,-0.752083,0.007145,0
wide_forcing,forward_forcing,239,0.472563,-0.744789,0.007294,0
wide_forcing,forward_forcing,240,0.480641,-0.737339,0.007450,0
wide_forcing,forward_forcing,241,0.488719,-0.729727,0.007612,0
wide_forcing,forward_forcing,242,0.496797,-0.721944,0.007783,0
wide_forcing,forward_forcing,243,0.504875,-0.713984,0.007961,0
wide_forcing,forward_forcing,244,0.512953,-0.705837,0.008147,0
wide_forcing,forward_forcing,245,0.521031,-0.697495,0.008342,0
wide_forcing,forward_forcing,246,0.529109,-0.688947,0.008547,0
wide_forcing,forward_forcing,247,0.537187,-0.680185,0.008762,0
wide_forcing,forward_forcing,248,0.545265,-0.671197,0.008988,0
wide_forcing,forward_forcing,249,0.553343,-0.661970,0.009226,0
wide_forcing,forward_forcing,250,0.561421,-0.652494,0.009476,0
wide_forcing,forward_forcing,251,0.569499,-0.642754,0.009740,0
wide_forcing,forward_forcing,252,0.577577,-0.632736,0.010018,0
wide_forcing,forward_forcing,253,0.585655,-0.622424,0.010312,0
wide_forcing,forward_forcing,254,0.593733,-0.611802,0.010622,0
wide_forcing,forward_forcing,255,0.601811,-0.600851,0.010950,0
wide_forcing,forward_forcing,256,0.609889,-0.589553,0.011298,0
wide_forcing,forward_forcing,257,0.617967,-0.577887,0.011666,0
wide_forcing,forward_forcing,258,0.626045,-0.565830,0.012057,0
wide_forcing,forward_forcing,259,0.634123,-0.553357,0.012473,0
wide_forcing,forward_forcing,260,0.642201,-0.540443,0.012914,0
wide_forcing,forward_forcing,261,0.650279,-0.527059,0.013384,0
wide_forcing,forward_forcing,262,0.658357,-0.513173,0.013885,0
wide_forcing,forward_forcing,263,0.666435,-0.498753,0.014420,0
wide_forcing,forward_forcing,264,0.674513,-0.483762,0.014991,0
wide_forcing,forward_forcing,265,0.682591,-0.468160,0.015602,0
wide_forcing,forward_forcing,266,0.690669,-0.451904,0.016256,0
wide_forcing,forward_forcing,267,0.698747,-0.434947,0.016956,0
wide_forcing,forward_forcing,268,0.706825,-0.417239,0.017708,0
wide_forcing,forward_forcing,269,0.714903,-0.398724,0.018515,0
wide_forcing,forward_forcing,270,0.722981,-0.379342,0.019382,0
wide_forcing,forward_forcing,271,0.731058,-0.359027,0.020315,0
wide_forcing,forward_forcing,272,0.739136,-0.337707,0.021319,0
wide_forcing,forward_forcing,273,0.747214,-0.315306,0.022401,0
wide_forcing,forward_forcing,274,0.755292,-0.291740,0.023567,0
wide_forcing,forward_forcing,275,0.763370,-0.266916,0.024823,0
wide_forcing,forward_forcing,276,0.771448,-0.240739,0.026177,0
wide_forcing,forward_forcing,277,0.779526,-0.213102,0.027637,0
wide_forcing,forward_forcing,278,0.787604,-0.183893,0.029209,0
wide_forcing,forward_forcing,279,0.795682,-0.152993,0.030900,0
wide_forcing,forward_forcing,280,0.803760,-0.120275,0.032717,0
wide_forcing,forward_forcing,281,0.811838,-0.085610,0.034665,0
wide_forcing,forward_forcing,282,0.819916,-0.048863,0.036747,0
wide_forcing,forward_forcing,283,0.827994,-0.009901,0.038962,0
wide_forcing,forward_forcing,284,0.836072,0.031408,0.041309,0
wide_forcing,forward_forcing,285,0.844150,0.075184,0.043776,0
wide_forcing,forward_forcing,286,0.852228,0.121533,0.046349,0
wide_forcing,forward_forcing,287,0.860306,0.170536,0.049002,0
wide_forcing,forward_forcing,288,0.868384,0.222234,0.051698,0
wide_forcing,forward_forcing,289,0.876462,0.276620,0.054386,0
wide_forcing,forward_forcing,290,0.884540,0.333619,0.057000,0
wide_forcing,forward_forcing,291,0.892618,0.393075,0.059455,0
wide_forcing,forward_forcing,292,0.900696,0.454726,0.061652,0
wide_forcing,forward_forcing,293,0.908774,0.518200,0.063474,0
wide_forcing,forward_forcing,294,0.916852,0.582995,0.064795,0
wide_forcing,forward_forcing,295,0.924930,0.648484,0.065489,0
wide_forcing,forward_forcing,296,0.933008,0.713923,0.065439,0
wide_forcing,forward_forcing,297,0.941086,0.778480,0.064557,0
wide_forcing,forward_forcing,298,0.949164,0.841273,0.062793,0
wide_forcing,forward_forcing,299,0.957242,0.901428,0.060156,0
wide_forcing,forward_forcing,300,0.965320,0.958142,0.056714,0
wide_forcing,forward_forcing,301,0.973398,1.010739,0.052597,0
wide_forcing,forward_forcing,302,0.981476,1.058721,0.047983,0
wide_forcing,forward_forcing,303,0.989554,1.101799,0.043078,0
wide_forcing,forward_forcing,304,0.997632,1.139894,0.038094,0
wide_forcing,forward_forcing,305,1.005710,1.173118,0.033224,0
wide_forcing,forward_forcing,306,1.013788,1.201740,0.028623,0
wide_forcing,forward_forcing,307,1.021866,1.226144,0.024404,0
wide_forcing,forward_forcing,308,1.029944,1.246778,0.020633,0
wide_forcing,forward_forcing,309,1.038022,1.264115,0.017337,0
wide_forcing,forward_forcing,310,1.046100,1.278624,0.014509,0
wide_forcing,forward_forcing,311,1.054178,1.290744,0.012120,0
wide_forcing,forward_forcing,312,1.062256,1.300874,0.010130,0
wide_forcing,forward_forcing,313,1.070334,1.309362,0.008489,0
wide_forcing,forward_forcing,314,1.078412,1.316511,0.007148,0
wide_forcing,forward_forcing,315,1.086490,1.322572,0.006061,0
wide_forcing,forward_forcing,316,1.094568,1.327757,0.005185,0
wide_forcing,forward_forcing,317,1.102646,1.332239,0.004482,0
wide_forcing,forward_forcing,318,1.110724,1.336161,0.003921,0
wide_forcing,forward_forcing,319,1.118802,1.339635,0.003474,0
wide_forcing,forward_forcing,320,1.126880,1.342754,0.003119,0
wide_forcing,forward_forcing,321,1.134958,1.345591,0.002837,0
wide_forcing,forward_forcing,322,1.143036,1.348205,0.002614,0
wide_forcing,forward_forcing,323,1.151114,1.350642,0.002437,0
wide_forcing,forward_forcing,324,1.159192,1.352939,0.002297,0
wide_forcing,forward_forcing,325,1.167270,1.355126,0.002186,0
wide_forcing,forward_forcing,326,1.175348,1.357224,0.002098,0
wide_forcing,forward_forcing,327,1.183426,1.359252,0.002028,0
wide_forcing,forward_forcing,328,1.191504,1.361225,0.001972,0
