scenario_id,model,policy,scenario_pressure,performance_score,regret
295,logistic,Policy_B_balanced,0.308037,100.0,0.0
295,logistic,Policy_C_high_adaptation,0.308037,100.0,0.0
295,managed_logistic,Policy_A_low_intervention,0.308037,100.0,0.0
295,managed_logistic,Policy_B_balanced,0.308037,100.0,0.0
295,managed_logistic,Policy_C_high_adaptation,0.308037,100.0,0.0
296,exponential,Policy_A_low_intervention,0.442511,78.418789,21.581211
296,exponential,Policy_B_balanced,0.442511,100.0,0.0
296,exponential,Policy_C_high_adaptation,0.442511,100.0,0.0
296,logistic,Policy_A_low_intervention,0.442511,85.056454,14.943546
296,logistic,Policy_B_balanced,0.442511,100.0,0.0
296,logistic,Policy_C_high_adaptation,0.442511,100.0,0.0
296,managed_logistic,Policy_A_low_intervention,0.442511,89.481564,10.518436
296,managed_logistic,Policy_B_balanced,0.442511,100.0,0.0
296,managed_logistic,Policy_C_high_adaptation,0.442511,100.0,0.0
297,exponential,Policy_A_low_intervention,0.308497,93.160373,6.839627
297,exponential,Policy_B_balanced,0.308497,100.0,0.0
297,exponential,Policy_C_high_adaptation,0.308497,100.0,0.0
297,logistic,Policy_A_low_intervention,0.308497,97.787822,2.212178
297,logistic,Policy_B_balanced,0.308497,100.0,0.0
297,logistic,Policy_C_high_adaptation,0.308497,100.0,0.0
297,managed_logistic,Policy_A_low_intervention,0.308497,100.0,0.0
297,managed_logistic,Policy_B_balanced,0.308497,100.0,0.0
297,managed_logistic,Policy_C_high_adaptation,0.308497,100.0,0.0
298,exponential,Policy_A_low_intervention,0.785578,40.681451,30.71
298,exponential,Policy_B_balanced,0.785578,63.556451,7.835
298,exponential,Policy_C_high_adaptation,0.785578,71.391451,0.0
298,logistic,Policy_A_low_intervention,0.785578,52.465117,30.71
298,logistic,Policy_B_balanced,0.785578,75.340117,7.835
298,logistic,Policy_C_high_adaptation,0.785578,83.175117,0.0
298,managed_logistic,Policy_A_low_intervention,0.785578,60.320894,30.71
298,managed_logistic,Policy_B_balanced,0.785578,83.195894,7.835
298,managed_logistic,Policy_C_high_adaptation,0.785578,91.030894,0.0
299,exponential,Policy_A_low_intervention,0.877149,30.60863,30.71
299,exponential,Policy_B_balanced,0.877149,53.48363,7.835
299,exponential,Policy_C_high_adaptation,0.877149,61.31863,0.0
299,logistic,Policy_A_low_intervention,0.877149,43.765863,30.71
299,logistic,Policy_B_balanced,0.877149,66.640863,7.835
299,logistic,Policy_C_high_adaptation,0.877149,74.475863,0.0
299,managed_logistic,Policy_A_low_intervention,0.877149,52.537351,30.71
299,managed_logistic,Policy_B_balanced,0.877149,75.412351,7.835
299,managed_logistic,Policy_C_high_adaptation,0.877149,83.247351,0.0
300,exponential,Policy_A_low_intervention,0.967621,20.656674,30.71
300,exponential,Policy_B_balanced,0.967621,43.531674,7.835
300,exponential,Policy_C_high_adaptation,0.967621,51.366674,0.0
300,logistic,Policy_A_low_intervention,0.967621,35.170991,30.71
300,logistic,Policy_B_balanced,0.967621,58.045991,7.835
300,logistic,Policy_C_high_adaptation,0.967621,65.880991,0.0
300,managed_logistic,Policy_A_low_intervention,0.967621,44.847203,30.71
300,managed_logistic,Policy_B_balanced,0.967621,67.722203,7.835
300,managed_logistic,Policy_C_high_adaptation,0.967621,75.557203,0.0
301,exponential,Policy_A_low_intervention,0.373557,86.003697,13.996303
301,exponential,Policy_B_balanced,0.373557,100.0,0.0
301,exponential,Policy_C_high_adaptation,0.373557,100.0,0.0
301,logistic,Policy_A_low_intervention,0.373557,91.607057,8.392943
301,logistic,Policy_B_balanced,0.373557,100.0,0.0
301,logistic,Policy_C_high_adaptation,0.373557,100.0,0.0
301,managed_logistic,Policy_A_low_intervention,0.373557,95.34263,4.65737
301,managed_logistic,Policy_B_balanced,0.373557,100.0,0.0
301,managed_logistic,Policy_C_high_adaptation,0.373557,100.0,0.0
302,exponential,Policy_A_low_intervention,0.822896,36.57645,30.71
302,exponential,Policy_B_balanced,0.822896,59.45145,7.835
302,exponential,Policy_C_high_adaptation,0.822896,67.28645,0.0
302,logistic,Policy_A_low_intervention,0.822896,48.919889,30.71
302,logistic,Policy_B_balanced,0.822896,71.794889,7.835
302,logistic,Policy_C_high_adaptation,0.822896,79.629889,0.0
302,managed_logistic,Policy_A_low_intervention,0.822896,57.148848,30.71
302,managed_logistic,Policy_B_balanced,0.822896,80.023848,7.835
302,managed_logistic,Policy_C_high_adaptation,0.822896,87.858848,0.0
303,exponential,Policy_A_low_intervention,0.778205,41.492427,30.71
303,exponential,Policy_B_balanced,0.778205,64.367427,7.835
303,exponential,Policy_C_high_adaptation,0.778205,72.202427,0.0
303,logistic,Policy_A_low_intervention,0.778205,53.165505,30.71
303,logistic,Policy_B_balanced,0.778205,76.040505,7.835
303,logistic,Policy_C_high_adaptation,0.778205,83.875505,0.0
303,managed_logistic,Policy_A_low_intervention,0.778205,60.947557,30.71
303,managed_logistic,Policy_B_balanced,0.778205,83.822557,7.835
303,managed_logistic,Policy_C_high_adaptation,0.778205,91.657557,0.0
304,exponential,Policy_A_low_intervention,0.364383,87.012848,12.987152
304,exponential,Policy_B_balanced,0.364383,100.0,0.0
304,exponential,Policy_C_high_adaptation,0.364383,100.0,0.0
304,logistic,Policy_A_low_intervention,0.364383,92.478596,7.521404
304,logistic,Policy_B_balanced,0.364383,100.0,0.0
304,logistic,Policy_C_high_adaptation,0.364383,100.0,0.0
304,managed_logistic,Policy_A_low_intervention,0.364383,96.122428,3.877572
304,managed_logistic,Policy_B_balanced,0.364383,100.0,0.0
304,managed_logistic,Policy_C_high_adaptation,0.364383,100.0,0.0
305,exponential,Policy_A_low_intervention,0.956266,21.905711,30.71
305,exponential,Policy_B_balanced,0.956266,44.780711,7.835
305,exponential,Policy_C_high_adaptation,0.956266,52.615711,0.0
305,logistic,Policy_A_low_intervention,0.956266,36.249705,30.71
305,logistic,Policy_B_balanced,0.956266,59.124705,7.835
305,logistic,Policy_C_high_adaptation,0.956266,66.959705,0.0
305,managed_logistic,Policy_A_low_intervention,0.956266,45.812367,30.71
305,managed_logistic,Policy_B_balanced,0.956266,68.687367,7.835
305,managed_logistic,Policy_C_high_adaptation,0.956266,76.522367,0.0
306,exponential,Policy_A_low_intervention,1.024036,14.451059,30.71
306,exponential,Policy_B_balanced,1.024036,37.326059,7.835
306,exponential,Policy_C_high_adaptation,1.024036,45.161059,0.0
306,logistic,Policy_A_low_intervention,1.024036,29.811597,30.71
306,logistic,Policy_B_balanced,1.024036,52.686597,7.835
306,logistic,Policy_C_high_adaptation,1.024036,60.521597,0.0
306,managed_logistic,Policy_A_low_intervention,1.024036,40.051955,30.71
306,managed_logistic,Policy_B_balanced,1.024036,62.926955,7.835
306,managed_logistic,Policy_C_high_adaptation,1.024036,70.761955,0.0
307,exponential,Policy_A_low_intervention,0.42567,80.271271,19.728729
307,exponential,Policy_B_balanced,0.42567,100.0,0.0
307,exponential,Policy_C_high_adaptation,0.42567,100.0,0.0
307,logistic,Policy_A_low_intervention,0.42567,86.656325,13.343675
307,logistic,Policy_B_balanced,0.42567,100.0,0.0
307,logistic,Policy_C_high_adaptation,0.42567,100.0,0.0
307,managed_logistic,Policy_A_low_intervention,0.42567,90.913028,9.086972
307,managed_logistic,Policy_B_balanced,0.42567,100.0,0.0
307,managed_logistic,Policy_C_high_adaptation,0.42567,100.0,0.0
308,exponential,Policy_A_low_intervention,1.012003,15.774637,30.71
308,exponential,Policy_B_balanced,1.012003,38.649637,7.835
308,exponential,Policy_C_high_adaptation,1.012003,46.484637,0.0
308,logistic,Policy_A_low_intervention,1.012003,30.954686,30.71
308,logistic,Policy_B_balanced,1.012003,53.829686,7.835
308,logistic,Policy_C_high_adaptation,1.012003,61.664686,0.0
308,managed_logistic,Policy_A_low_intervention,1.012003,41.074719,30.71
308,managed_logistic,Policy_B_balanced,1.012003,63.949719,7.835
308,managed_logistic,Policy_C_high_adaptation,1.012003,71.784719,0.0
309,exponential,Policy_A_low_intervention,0.568605,64.548395,30.71
309,exponential,Policy_B_balanced,0.568605,87.423395,7.835
309,exponential,Policy_C_high_adaptation,0.568605,95.258395,0.0
309,logistic,Policy_A_low_intervention,0.568605,73.077478,26.922522
309,logistic,Policy_B_balanced,0.568605,95.952478,4.047522
309,logistic,Policy_C_high_adaptation,0.568605,100.0,0.0
309,managed_logistic,Policy_A_low_intervention,0.568605,78.763533,21.236467
309,managed_logistic,Policy_B_balanced,0.568605,100.0,0.0
309,managed_logistic,Policy_C_high_adaptation,0.568605,100.0,0.0
310,exponential,Policy_A_low_intervention,0.639809,56.716052,30.71
310,exponential,Policy_B_balanced,0.639809,79.591052,7.835
310,exponential,Policy_C_high_adaptation,0.639809,87.426052,0.0
310,logistic,Policy_A_low_intervention,0.639809,66.313181,30.71
310,logistic,Policy_B_balanced,0.639809,89.188181,7.835
310,logistic,Policy_C_high_adaptation,0.639809,97.023181,0.0
310,managed_logistic,Policy_A_low_intervention,0.639809,72.711267,27.288733
310,managed_logistic,Policy_B_balanced,0.639809,95.586267,4.413733
310,managed_logistic,Policy_C_high_adaptation,0.639809,100.0,0.0
311,exponential,Policy_A_low_intervention,1.041897,12.486312,30.71
311,exponential,Policy_B_balanced,1.041897,35.361312,7.835
311,exponential,Policy_C_high_adaptation,1.041897,43.196312,0.0
311,logistic,Policy_A_low_intervention,1.041897,28.114769,30.71
311,logistic,Policy_B_balanced,1.041897,50.989769,7.835
311,logistic,Policy_C_high_adaptation,1.041897,58.824769,0.0
311,managed_logistic,Policy_A_low_intervention,1.041897,38.533741,30.71
311,managed_logistic,Policy_B_balanced,1.041897,61.408741,7.835
311,managed_logistic,Policy_C_high_adaptation,1.041897,69.243741,0.0
312,exponential,Policy_A_low_intervention,0.915956,26.339869,30.71
312,exponential,Policy_B_balanced,0.915956,49.214869,7.835
312,exponential,Policy_C_high_adaptation,0.915956,57.049869,0.0
312,logistic,Policy_A_low_intervention,0.915956,40.079205,30.71
312,logistic,Policy_B_balanced,0.915956,62.954205,7.835
312,logistic,Policy_C_high_adaptation,0.915956,70.789205,0.0
312,managed_logistic,Policy_A_low_intervention,0.915956,49.238762,30.71
312,managed_logistic,Policy_B_balanced,0.915956,72.113762,7.835
312,managed_logistic,Policy_C_high_adaptation,0.915956,79.948762,0.0
313,exponential,Policy_A_low_intervention,0.379173,85.385987,14.614013
313,exponential,Policy_B_balanced,0.379173,100.0,0.0
313,exponential,Policy_C_high_adaptation,0.379173,100.0,0.0
313,logistic,Policy_A_low_intervention,0.379173,91.073579,8.926421
313,logistic,Policy_B_balanced,0.379173,100.0,0.0
313,logistic,Policy_C_high_adaptation,0.379173,100.0,0.0
313,managed_logistic,Policy_A_low_intervention,0.379173,94.865308,5.134692
313,managed_logistic,Policy_B_balanced,0.379173,100.0,0.0
313,managed_logistic,Policy_C_high_adaptation,0.379173,100.0,0.0
314,exponential,Policy_A_low_intervention,0.595217,61.62108,30.71
314,exponential,Policy_B_balanced,0.595217,84.49608,7.835
314,exponential,Policy_C_high_adaptation,0.595217,92.33108,0.0
314,logistic,Policy_A_low_intervention,0.595217,70.549342,29.450658
314,logistic,Policy_B_balanced,0.595217,93.424342,6.575658
314,logistic,Policy_C_high_adaptation,0.595217,100.0,0.0
314,managed_logistic,Policy_A_low_intervention,0.595217,76.501516,23.498484
314,managed_logistic,Policy_B_balanced,0.595217,99.376516,0.623484
314,managed_logistic,Policy_C_high_adaptation,0.595217,100.0,0.0
315,exponential,Policy_A_low_intervention,0.662484,54.221755,30.71
315,exponential,Policy_B_balanced,0.662484,77.096755,7.835
315,exponential,Policy_C_high_adaptation,0.662484,84.931755,0.0
315,logistic,Policy_A_low_intervention,0.662484,64.159016,30.71
315,logistic,Policy_B_balanced,0.662484,87.034016,7.835
315,logistic,Policy_C_high_adaptation,0.662484,94.869016,0.0
315,managed_logistic,Policy_A_low_intervention,0.662484,70.783856,29.216144
315,managed_logistic,Policy_B_balanced,0.662484,93.658856,6.341144
315,managed_logistic,Policy_C_high_adaptation,0.662484,100.0,0.0
316,exponential,Policy_A_low_intervention,0.521293,69.752779,30.247221
316,exponential,Policy_B_balanced,0.521293,92.627779,7.372221
316,exponential,Policy_C_high_adaptation,0.521293,100.0,0.0
316,logistic,Policy_A_low_intervention,0.521293,77.572173,22.427827
316,logistic,Policy_B_balanced,0.521293,100.0,0.0
316,logistic,Policy_C_high_adaptation,0.521293,100.0,0.0
316,managed_logistic,Policy_A_low_intervention,0.521293,82.785102,17.214898
316,managed_logistic,Policy_B_balanced,0.521293,100.0,0.0
316,managed_logistic,Policy_C_high_adaptation,0.521293,100.0,0.0
317,exponential,Policy_A_low_intervention,0.406596,82.369469,17.630531
317,exponential,Policy_B_balanced,0.406596,100.0,0.0
317,exponential,Policy_C_high_adaptation,0.406596,100.0,0.0
317,logistic,Policy_A_low_intervention,0.406596,88.468405,11.531595
317,logistic,Policy_B_balanced,0.406596,100.0,0.0
317,logistic,Policy_C_high_adaptation,0.406596,100.0,0.0
317,managed_logistic,Policy_A_low_intervention,0.406596,92.534363,7.465637
317,managed_logistic,Policy_B_balanced,0.406596,100.0,0.0
317,managed_logistic,Policy_C_high_adaptation,0.406596,100.0,0.0
318,exponential,Policy_A_low_intervention,0.50482,71.56475,28.43525
318,exponential,Policy_B_balanced,0.50482,94.43975,5.56025
318,exponential,Policy_C_high_adaptation,0.50482,100.0,0.0
318,logistic,Policy_A_low_intervention,0.50482,79.137057,20.862943
318,logistic,Policy_B_balanced,0.50482,100.0,0.0
318,logistic,Policy_C_high_adaptation,0.50482,100.0,0.0
318,managed_logistic,Policy_A_low_intervention,0.50482,84.185261,15.814739
318,managed_logistic,Policy_B_balanced,0.50482,100.0,0.0
318,managed_logistic,Policy_C_high_adaptation,0.50482,100.0,0.0
319,exponential,Policy_A_low_intervention,0.827721,36.045727,30.71
319,exponential,Policy_B_balanced,0.827721,58.920727,7.835
319,exponential,Policy_C_high_adaptation,0.827721,66.755727,0.0
319,logistic,Policy_A_low_intervention,0.827721,48.461537,30.71
319,logistic,Policy_B_balanced,0.827721,71.336537,7.835
319,logistic,Policy_C_high_adaptation,0.827721,79.171537,0.0
319,managed_logistic,Policy_A_low_intervention,0.827721,56.738743,30.71
319,managed_logistic,Policy_B_balanced,0.827721,79.613743,7.835
319,managed_logistic,Policy_C_high_adaptation,0.827721,87.448743,0.0
320,exponential,Policy_A_low_intervention,0.265586,97.880502,2.119498
320,exponential,Policy_B_balanced,0.265586,100.0,0.0
320,exponential,Policy_C_high_adaptation,0.265586,100.0,0.0
320,logistic,Policy_A_low_intervention,0.265586,100.0,0.0
320,logistic,Policy_B_balanced,0.265586,100.0,0.0
320,logistic,Policy_C_high_adaptation,0.265586,100.0,0.0
320,managed_logistic,Policy_A_low_intervention,0.265586,100.0,0.0
320,managed_logistic,Policy_B_balanced,0.265586,100.0,0.0
320,managed_logistic,Policy_C_high_adaptation,0.265586,100.0,0.0
321,exponential,Policy_A_low_intervention,0.69324,50.838578,30.71
321,exponential,Policy_B_balanced,0.69324,73.713578,7.835
321,exponential,Policy_C_high_adaptation,0.69324,81.548578,0.0
321,logistic,Policy_A_low_intervention,0.69324,61.237181,30.71
321,logistic,Policy_B_balanced,0.69324,84.112181,7.835
321,logistic,Policy_C_high_adaptation,0.69324,91.947181,0.0
321,managed_logistic,Policy_A_low_intervention,0.69324,68.169583,30.71
321,managed_logistic,Policy_B_balanced,0.69324,91.044583,7.835
321,managed_logistic,Policy_C_high_adaptation,0.69324,98.879583,0.0
322,exponential,Policy_A_low_intervention,0.602366,60.834687,30.71
322,exponential,Policy_B_balanced,0.602366,83.709687,7.835
322,exponential,Policy_C_high_adaptation,0.602366,91.544687,0.0
322,logistic,Policy_A_low_intervention,0.602366,69.870184,30.129816
322,logistic,Policy_B_balanced,0.602366,92.745184,7.254816
322,logistic,Policy_C_high_adaptation,0.602366,100.0,0.0
322,managed_logistic,Policy_A_low_intervention,0.602366,75.893849,24.106151
322,managed_logistic,Policy_B_balanced,0.602366,98.768849,1.231151
322,managed_logistic,Policy_C_high_adaptation,0.602366,100.0,0.0
323,exponential,Policy_A_low_intervention,0.264466,98.003786,1.996214
323,exponential,Policy_B_balanced,0.264466,100.0,0.0
323,exponential,Policy_C_high_adaptation,0.264466,100.0,0.0
323,logistic,Policy_A_low_intervention,0.264466,100.0,0.0
323,logistic,Policy_B_balanced,0.264466,100.0,0.0
323,logistic,Policy_C_high_adaptation,0.264466,100.0,0.0
323,managed_logistic,Policy_A_low_intervention,0.264466,100.0,0.0
323,managed_logistic,Policy_B_balanced,0.264466,100.0,0.0
323,managed_logistic,Policy_C_high_adaptation,0.264466,100.0,0.0
324,exponential,Policy_A_low_intervention,0.515198,70.423186,29.576814
324,exponential,Policy_B_balanced,0.515198,93.298186,6.701814
324,exponential,Policy_C_high_adaptation,0.515198,100.0,0.0
324,logistic,Policy_A_low_intervention,0.515198,78.15116,21.84884
324,logistic,Policy_B_balanced,0.515198,100.0,0.0
324,logistic,Policy_C_high_adaptation,0.515198,100.0,0.0
324,managed_logistic,Policy_A_low_intervention,0.515198,83.303144,16.696856
324,managed_logistic,Policy_B_balanced,0.515198,100.0,0.0
324,managed_logistic,Policy_C_high_adaptation,0.515198,100.0,0.0
325,exponential,Policy_A_low_intervention,0.749142,44.689417,30.71
325,exponential,Policy_B_balanced,0.749142,67.564417,7.835
325,exponential,Policy_C_high_adaptation,0.749142,75.399417,0.0
325,logistic,Policy_A_low_intervention,0.749142,55.926542,30.71
325,logistic,Policy_B_balanced,0.749142,78.801542,7.835
325,logistic,Policy_C_high_adaptation,0.749142,86.636542,0.0
325,managed_logistic,Policy_A_low_intervention,0.749142,63.417959,30.71
325,managed_logistic,Policy_B_balanced,0.749142,86.292959,7.835
325,managed_logistic,Policy_C_high_adaptation,0.749142,94.127959,0.0
326,exponential,Policy_A_low_intervention,0.65981,54.515919,30.71
326,exponential,Policy_B_balanced,0.65981,77.390919,7.835
326,exponential,Policy_C_high_adaptation,0.65981,85.225919,0.0
326,logistic,Policy_A_low_intervention,0.65981,64.413066,30.71
326,logistic,Policy_B_balanced,0.65981,87.288066,7.835
326,logistic,Policy_C_high_adaptation,0.65981,95.123066,0.0
326,managed_logistic,Policy_A_low_intervention,0.65981,71.011165,28.988835
326,managed_logistic,Policy_B_balanced,0.65981,93.886165,6.113835
326,managed_logistic,Policy_C_high_adaptation,0.65981,100.0,0.0
327,exponential,Policy_A_low_intervention,0.301433,93.93741,6.06259
327,exponential,Policy_B_balanced,0.301433,100.0,0.0
327,exponential,Policy_C_high_adaptation,0.301433,100.0,0.0
327,logistic,Policy_A_low_intervention,0.301433,98.4589,1.5411
327,logistic,Policy_B_balanced,0.301433,100.0,0.0
327,logistic,Policy_C_high_adaptation,0.301433,100.0,0.0
327,managed_logistic,Policy_A_low_intervention,0.301433,100.0,0.0
327,managed_logistic,Policy_B_balanced,0.301433,100.0,0.0
327,managed_logistic,Policy_C_high_adaptation,0.301433,100.0,0.0
328,exponential,Policy_A_low_intervention,1.038067,12.907675,30.71
328,exponential,Policy_B_balanced,1.038067,35.782675,7.835
328,exponential,Policy_C_high_adaptation,1.038067,43.617675,0.0
328,logistic,Policy_A_low_intervention,1.038067,28.478673,30.71
328,logistic,Policy_B_balanced,1.038067,51.353673,7.835
328,logistic,Policy_C_high_adaptation,1.038067,59.188673,0.0
328,managed_logistic,Policy_A_low_intervention,1.038067,38.859339,30.71
328,managed_logistic,Policy_B_balanced,1.038067,61.734339,7.835
328,managed_logistic,Policy_C_high_adaptation,1.038067,69.569339,0.0
329,exponential,Policy_A_low_intervention,0.88069,30.219051,30.71
329,exponential,Policy_B_balanced,0.88069,53.094051,7.835
329,exponential,Policy_C_high_adaptation,0.88069,60.929051,0.0
329,logistic,Policy_A_low_intervention,0.88069,43.429408,30.71
329,logistic,Policy_B_balanced,0.88069,66.304408,7.835
329,logistic,Policy_C_high_adaptation,0.88069,74.139408,0.0
329,managed_logistic,Policy_A_low_intervention,0.88069,52.236312,30.71
329,managed_logistic,Policy_B_balanced,0.88069,75.111312,7.835
329,managed_logistic,Policy_C_high_adaptation,0.88069,82.946312,0.0
330,exponential,Policy_A_low_intervention,1.027357,14.085756,30.71
330,exponential,Policy_B_balanced,1.027357,36.960756,7.835
330,exponential,Policy_C_high_adaptation,1.027357,44.795756,0.0
330,logistic,Policy_A_low_intervention,1.027357,29.496107,30.71
330,logistic,Policy_B_balanced,1.027357,52.371107,7.835
330,logistic,Policy_C_high_adaptation,1.027357,60.206107,0.0
330,managed_logistic,Policy_A_low_intervention,1.027357,39.769675,30.71
330,managed_logistic,Policy_B_balanced,1.027357,62.644675,7.835
330,managed_logistic,Policy_C_high_adaptation,1.027357,70.479675,0.0
331,exponential,Policy_A_low_intervention,0.333824,90.374396,9.625604
331,exponential,Policy_B_balanced,0.333824,100.0,0.0
331,exponential,Policy_C_high_adaptation,0.333824,100.0,0.0
331,logistic,Policy_A_low_intervention,0.333824,95.381751,4.618249
331,logistic,Policy_B_balanced,0.333824,100.0,0.0
331,logistic,Policy_C_high_adaptation,0.333824,100.0,0.0
331,managed_logistic,Policy_A_low_intervention,0.333824,98.719988,1.280012
331,managed_logistic,Policy_B_balanced,0.333824,100.0,0.0
331,managed_logistic,Policy_C_high_adaptation,0.333824,100.0,0.0
332,exponential,Policy_A_low_intervention,0.462451,76.225344,23.774656
332,exponential,Policy_B_balanced,0.462451,99.100344,0.899656
332,exponential,Policy_C_high_adaptation,0.462451,100.0,0.0
332,logistic,Policy_A_low_intervention,0.462451,83.162115,16.837885
332,logistic,Policy_B_balanced,0.462451,100.0,0.0
332,logistic,Policy_C_high_adaptation,0.462451,100.0,0.0
332,managed_logistic,Policy_A_low_intervention,0.462451,87.786629,12.213371
332,managed_logistic,Policy_B_balanced,0.462451,100.0,0.0
332,managed_logistic,Policy_C_high_adaptation,0.462451,100.0,0.0
333,exponential,Policy_A_low_intervention,0.281671,96.111239,3.888761
333,exponential,Policy_B_balanced,0.281671,100.0,0.0
333,exponential,Policy_C_high_adaptation,0.281671,100.0,0.0
333,logistic,Policy_A_low_intervention,0.281671,100.0,0.0
333,logistic,Policy_B_balanced,0.281671,100.0,0.0
333,logistic,Policy_C_high_adaptation,0.281671,100.0,0.0
333,managed_logistic,Policy_A_low_intervention,0.281671,100.0,0.0
333,managed_logistic,Policy_B_balanced,0.281671,100.0,0.0
333,managed_logistic,Policy_C_high_adaptation,0.281671,100.0,0.0
334,exponential,Policy_A_low_intervention,0.873198,31.043226,30.71
334,exponential,Policy_B_balanced,0.873198,53.918226,7.835
334,exponential,Policy_C_high_adaptation,0.873198,61.753226,0.0
334,logistic,Policy_A_low_intervention,0.873198,44.141195,30.71
334,logistic,Policy_B_balanced,0.873198,67.016195,7.835
334,logistic,Policy_C_high_adaptation,0.873198,74.851195,0.0
334,managed_logistic,Policy_A_low_intervention,0.873198,52.873175,30.71
334,managed_logistic,Policy_B_balanced,0.873198,75.748175,7.835
334,managed_logistic,Policy_C_high_adaptation,0.873198,83.583175,0.0
335,exponential,Policy_A_low_intervention,0.466357,75.795743,24.204257
335,exponential,Policy_B_balanced,0.466357,98.670743,1.329257
335,exponential,Policy_C_high_adaptation,0.466357,100.0,0.0
335,logistic,Policy_A_low_intervention,0.466357,82.791097,17.208903
335,logistic,Policy_B_balanced,0.466357,100.0,0.0
335,logistic,Policy_C_high_adaptation,0.466357,100.0,0.0
335,managed_logistic,Policy_A_low_intervention,0.466357,87.454665,12.545335
335,managed_logistic,Policy_B_balanced,0.466357,100.0,0.0
335,managed_logistic,Policy_C_high_adaptation,0.466357,100.0,0.0
336,exponential,Policy_A_low_intervention,0.353644,88.194111,11.805889
336,exponential,Policy_B_balanced,0.353644,100.0,0.0
336,exponential,Policy_C_high_adaptation,0.353644,100.0,0.0
336,logistic,Policy_A_low_intervention,0.353644,93.498777,6.501223
336,logistic,Policy_B_balanced,0.353644,100.0,0.0
336,logistic,Policy_C_high_adaptation,0.353644,100.0,0.0
336,managed_logistic,Policy_A_low_intervention,0.353644,97.035222,2.964778
336,managed_logistic,Policy_B_balanced,0.353644,100.0,0.0
336,managed_logistic,Policy_C_high_adaptation,0.353644,100.0,0.0
337,exponential,Policy_A_low_intervention,0.587803,62.436632,30.71
337,exponential,Policy_B_balanced,0.587803,85.311632,7.835
337,exponential,Policy_C_high_adaptation,0.587803,93.146632,0.0
337,logistic,Policy_A_low_intervention,0.587803,71.253682,28.746318
337,logistic,Policy_B_balanced,0.587803,94.128682,5.871318
337,logistic,Policy_C_high_adaptation,0.587803,100.0,0.0
337,managed_logistic,Policy_A_low_intervention,0.587803,77.131716,22.868284
337,managed_logistic,Policy_B_balanced,0.587803,100.0,0.0
337,managed_logistic,Policy_C_high_adaptation,0.587803,100.0,0.0
338,exponential,Policy_A_low_intervention,0.979131,19.390584,30.71
338,exponential,Policy_B_balanced,0.979131,42.265584,7.835
338,exponential,Policy_C_high_adaptation,0.979131,50.100584,0.0
338,logistic,Policy_A_low_intervention,0.979131,34.07755,30.71
338,logistic,Policy_B_balanced,0.979131,56.95255,7.835
338,logistic,Policy_C_high_adaptation,0.979131,64.78755,0.0
338,managed_logistic,Policy_A_low_intervention,0.979131,43.86886,30.71
338,managed_logistic,Policy_B_balanced,0.979131,66.74386,7.835
338,managed_logistic,Policy_C_high_adaptation,0.979131,74.57886,0.0
339,exponential,Policy_A_low_intervention,0.905183,27.52485,30.71
339,exponential,Policy_B_balanced,0.905183,50.39985,7.835
339,exponential,Policy_C_high_adaptation,0.905183,58.23485,0.0
339,logistic,Policy_A_low_intervention,0.905183,41.102598,30.71
339,logistic,Policy_B_balanced,0.905183,63.977598,7.835
339,logistic,Policy_C_high_adaptation,0.905183,71.812598,0.0
339,managed_logistic,Policy_A_low_intervention,0.905183,50.154429,30.71
339,managed_logistic,Policy_B_balanced,0.905183,73.029429,7.835
339,managed_logistic,Policy_C_high_adaptation,0.905183,80.864429,0.0
340,exponential,Policy_A_low_intervention,0.456887,76.837407,23.162593
340,exponential,Policy_B_balanced,0.456887,99.712407,0.287593
340,exponential,Policy_C_high_adaptation,0.456887,100.0,0.0
340,logistic,Policy_A_low_intervention,0.456887,83.690715,16.309285
340,logistic,Policy_B_balanced,0.456887,100.0,0.0
340,logistic,Policy_C_high_adaptation,0.456887,100.0,0.0
340,managed_logistic,Policy_A_low_intervention,0.456887,88.259587,11.740413
340,managed_logistic,Policy_B_balanced,0.456887,100.0,0.0
340,managed_logistic,Policy_C_high_adaptation,0.456887,100.0,0.0
341,exponential,Policy_A_low_intervention,0.369494,86.450621,13.549379
341,exponential,Policy_B_balanced,0.369494,100.0,0.0
341,exponential,Policy_C_high_adaptation,0.369494,100.0,0.0
341,logistic,Policy_A_low_intervention,0.369494,91.993036,8.006964
341,logistic,Policy_B_balanced,0.369494,100.0,0.0
341,logistic,Policy_C_high_adaptation,0.369494,100.0,0.0
341,managed_logistic,Policy_A_low_intervention,0.369494,95.68798,4.31202
341,managed_logistic,Policy_B_balanced,0.369494,100.0,0.0
341,managed_logistic,Policy_C_high_adaptation,0.369494,100.0,0.0
342,exponential,Policy_A_low_intervention,0.985337,18.707907,30.71
342,exponential,Policy_B_balanced,0.985337,41.582907,7.835
342,exponential,Policy_C_high_adaptation,0.985337,49.417907,0.0
342,logistic,Policy_A_low_intervention,0.985337,33.487965,30.71
342,logistic,Policy_B_balanced,0.985337,56.362965,7.835
342,logistic,Policy_C_high_adaptation,0.985337,64.197965,0.0
342,managed_logistic,Policy_A_low_intervention,0.985337,43.341337,30.71
342,managed_logistic,Policy_B_balanced,0.985337,66.216337,7.835
342,managed_logistic,Policy_C_high_adaptation,0.985337,74.051337,0.0
343,exponential,Policy_A_low_intervention,0.706476,49.382647,30.71
