scenario,time,stock,delayed_stock,reinforcing_inflow,balancing_outflow,threshold_penalty,shock,next_stock
high_growth,18,54.50168,39.127013,2.47214,0.0,0.0,0.0,56.97382
high_growth,19,56.97382,41.67044,2.404302,0.0,0.0,0.0,59.378122
high_growth,20,59.378122,44.243775,2.323344,0.0,0.0,0.0,61.701467
high_growth,21,61.701467,46.830544,2.231078,0.0,0.0,0.0,63.932545
high_growth,22,63.932545,49.413762,2.129492,0.0,0.0,0.0,66.062036
high_growth,23,66.062036,51.976369,2.020666,0.0,0.0,0.0,68.082702
high_growth,24,68.082702,54.50168,1.906686,0.0,0.0,0.0,69.989388
high_growth,25,69.989388,56.97382,1.789567,0.098691,0.0,0.0,71.680264
high_growth,26,71.680264,59.378122,1.677931,0.218906,0.0,0.0,73.139289
high_growth,27,73.139289,61.701467,1.575731,0.335073,0.0,0.0,74.379946
high_growth,28,74.379946,63.932545,1.484546,0.446627,0.0,0.0,75.417865
high_growth,29,75.417865,66.062036,1.405241,0.553102,0.016715,0.0,76.253289
high_growth,30,76.253289,68.082702,1.339407,0.654135,0.050132,0.0,76.88843
high_growth,31,76.88843,69.989388,1.288164,0.749469,0.075537,0.0,77.351587
high_growth,32,77.351587,71.680264,1.250146,0.834013,0.094063,0.0,77.673656
high_growth,33,77.673656,73.139289,1.223386,0.906964,0.106946,0.0,77.883131
high_growth,34,77.883131,74.379946,1.205839,0.968997,0.115325,0.0,78.004647
high_growth,35,78.004647,75.417865,1.195608,1.020893,0.120186,0.0,78.059176
high_growth,36,78.059176,76.253289,1.191005,1.062664,0.122367,0.0,78.065149
high_growth,37,78.065149,76.88843,1.1905,1.094421,0.122606,0.0,78.038622
high_growth,38,78.038622,77.351587,1.192741,1.117579,0.121545,0.0,77.992239
high_growth,39,77.992239,77.673656,1.196654,1.133683,0.11969,0.0,77.935521
high_growth,40,77.935521,77.883131,1.201432,1.144157,0.117421,0.0,77.875376
high_growth,41,77.875376,78.004647,1.20649,1.150232,0.115015,0.0,77.816619
high_growth,42,77.816619,78.059176,1.211422,1.152959,0.112665,0.0,77.762417
high_growth,43,77.762417,78.065149,1.215964,1.153257,0.110497,0.0,77.714627
high_growth,44,77.714627,78.038622,1.219962,1.151931,0.108585,0.0,77.674073
high_growth,45,77.674073,77.992239,1.223351,1.149612,0.106963,0.0,77.640849
high_growth,46,77.640849,77.935521,1.226124,1.146776,0.105634,0.0,77.614563
high_growth,47,77.614563,77.875376,1.228315,1.143769,0.104583,0.0,77.594527
high_growth,48,77.594527,77.816619,1.229985,1.140831,0.103781,0.0,77.5799
high_growth,49,77.5799,77.762417,1.231203,1.138121,0.103196,0.0,77.569786
high_growth,50,77.569786,77.714627,1.232045,1.135731,0.102791,0.0,77.563308
high_growth,51,77.563308,77.674073,1.232584,1.133704,0.102532,0.0,77.559656
high_growth,52,77.559656,77.640849,1.232888,1.132042,0.102386,0.0,77.558115
high_growth,53,77.558115,77.614563,1.233016,1.130728,0.102325,0.0,77.558079
high_growth,54,77.558079,77.594527,1.233019,1.129726,0.102323,0.0,77.559048
high_growth,55,77.559048,77.5799,1.232938,1.128995,0.102362,0.0,77.56063
high_growth,56,77.56063,77.569786,1.232807,1.128489,0.102425,0.0,77.562522
high_growth,57,77.562522,77.563308,1.232649,1.128165,0.102501,0.0,77.564505
high_growth,58,77.564505,77.559656,1.232484,1.127983,0.10258,0.0,77.566427
high_growth,59,77.566427,77.558115,1.232324,1.127906,0.102657,0.0,77.568188
high_growth,60,77.568188,77.558079,1.232178,1.127904,0.102728,0.0,77.569735
high_growth,61,77.569735,77.559048,1.232049,1.127952,0.102789,0.0,77.571042
high_growth,62,77.571042,77.56063,1.23194,1.128031,0.102842,0.0,77.572109
high_growth,63,77.572109,77.562522,1.231852,1.128126,0.102884,0.0,77.57295
high_growth,64,77.57295,77.564505,1.231781,1.128225,0.102918,0.0,77.573588
high_growth,65,77.573588,77.566427,1.231728,1.128321,0.102944,0.0,77.574052
high_growth,66,77.574052,77.568188,1.23169,1.128409,0.102962,0.0,77.57437
high_growth,67,77.57437,77.569735,1.231663,1.128487,0.102975,0.0,77.574572
high_growth,68,77.574572,77.571042,1.231646,1.128552,0.102983,0.0,77.574684
high_growth,69,77.574684,77.572109,1.231637,1.128605,0.102987,0.0,77.574728
high_growth,70,77.574728,77.57295,1.231634,1.128648,0.102989,0.0,77.574725
high_growth,71,77.574725,77.573588,1.231634,1.128679,0.102989,0.0,77.57469
high_growth,72,77.57469,77.574052,1.231637,1.128703,0.102988,0.0,77.574637
high_growth,73,77.574637,77.57437,1.231641,1.128719,0.102985,0.0,77.574574
high_growth,74,77.574574,77.574572,1.231646,1.128729,0.102983,0.0,77.574509
high_growth,75,77.574509,77.574684,1.231652,1.128734,0.10298,0.0,77.574446
high_growth,76,77.574446,77.574728,1.231657,1.128736,0.102978,0.0,77.574389
high_growth,77,77.574389,77.574725,1.231662,1.128736,0.102976,0.0,77.574339
high_growth,78,77.574339,77.57469,1.231666,1.128735,0.102974,0.0,77.574296
high_growth,79,77.574296,77.574637,1.231669,1.128732,0.102972,0.0,77.574262
high_growth,80,77.574262,77.574574,1.231672,1.128729,0.10297,0.0,77.574235
high_growth,81,77.574235,77.574509,1.231675,1.128725,0.102969,0.0,77.574215
high_growth,82,77.574215,77.574446,1.231676,1.128722,0.102969,0.0,77.5742
high_growth,83,77.5742,77.574389,1.231677,1.128719,0.102968,0.0,77.57419
high_growth,84,77.57419,77.574339,1.231678,1.128717,0.102968,0.0,77.574184
high_growth,85,77.574184,77.574296,1.231679,1.128715,0.102967,0.0,77.574181
high_growth,86,77.574181,77.574262,1.231679,1.128713,0.102967,0.0,77.574179
high_growth,87,77.574179,77.574235,1.231679,1.128712,0.102967,0.0,77.57418
high_growth,88,77.57418,77.574215,1.231679,1.128711,0.102967,0.0,77.574181
high_growth,89,77.574181,77.5742,1.231679,1.12871,0.102967,0.0,77.574183
high_growth,90,77.574183,77.57419,1.231679,1.12871,0.102967,-8.0,69.574185
high_growth,91,69.574185,77.574184,1.815862,1.128709,0.0,0.0,70.261338
high_growth,92,70.261338,77.574181,1.772105,1.128709,0.0,0.0,70.904734
high_growth,93,70.904734,77.574179,1.730041,1.128709,0.0,0.0,71.506065
high_growth,94,71.506065,77.57418,1.68977,1.128709,0.0,0.0,72.067126
high_growth,95,72.067126,77.574181,1.651363,1.128709,0.0,0.0,72.589779
high_growth,96,72.589779,77.574183,1.614861,1.128709,0.0,0.0,73.075931
high_growth,97,73.075931,69.574185,1.580282,0.728709,0.0,0.0,73.927503
high_growth,98,73.927503,70.261338,1.518255,0.763067,0.0,0.0,74.682692
high_growth,99,74.682692,70.904734,1.461698,0.795237,0.0,0.0,75.349153
high_growth,100,75.349153,71.506065,1.410576,0.825303,0.013966,0.0,75.92046
high_growth,101,75.92046,72.067126,1.365849,0.853356,0.036818,0.0,76.396134
high_growth,102,76.396134,72.589779,1.327972,0.879489,0.055845,0.0,76.788772
high_growth,103,76.788772,73.075931,1.296272,0.903797,0.071551,0.0,77.109697
high_growth,104,77.109697,73.927503,1.270069,0.946375,0.084388,0.0,77.349003
high_growth,105,77.349003,74.682692,1.250359,0.984135,0.09396,0.0,77.521268
high_growth,106,77.521268,75.349153,1.23608,1.017458,0.100851,0.0,77.63904
high_growth,107,77.63904,75.92046,1.226275,1.046023,0.105562,0.0,77.713729
high_growth,108,77.713729,76.396134,1.220037,1.069807,0.108549,0.0,77.755411
high_growth,109,77.755411,76.788772,1.216551,1.089439,0.110216,0.0,77.772307
high_growth,110,77.772307,77.109697,1.215136,1.105485,0.110892,0.0,77.771065
high_growth,111,77.771065,77.349003,1.21524,1.11745,0.110843,0.0,77.758012
high_growth,112,77.758012,77.521268,1.216333,1.126063,0.11032,0.0,77.737961
high_growth,113,77.737961,77.63904,1.218011,1.131952,0.109518,0.0,77.714502
high_growth,114,77.714502,77.713729,1.219973,1.135686,0.10858,0.0,77.690208
high_growth,115,77.690208,77.755411,1.222003,1.137771,0.107608,0.0,77.666832
high_growth,116,77.666832,77.772307,1.223955,1.138615,0.106673,0.0,77.645499
high_growth,117,77.645499,77.771065,1.225736,1.138553,0.10582,0.0,77.626861
high_growth,118,77.626861,77.758012,1.22729,1.137901,0.105074,0.0,77.611177
high_growth,119,77.611177,77.737961,1.228598,1.136898,0.104447,0.0,77.598429
high_growth,120,77.598429,77.714502,1.22966,1.135725,0.103937,0.0,77.588427
high_growth,121,77.588427,77.690208,1.230493,1.13451,0.103537,0.0,77.580872
high_growth,122,77.580872,77.666832,1.231122,1.133342,0.103235,0.0,77.575417
high_growth,123,77.575417,77.645499,1.231576,1.132275,0.103017,0.0,77.571702
high_growth,124,77.571702,77.626861,1.231885,1.131343,0.102868,0.0,77.569376
high_growth,125,77.569376,77.611177,1.232079,1.130559,0.102775,0.0,77.568121
high_growth,126,77.568121,77.598429,1.232183,1.129921,0.102725,0.0,77.567658
high_growth,127,77.567658,77.588427,1.232222,1.129421,0.102706,0.0,77.567753
high_growth,128,77.567753,77.580872,1.232214,1.129044,0.10271,0.0,77.568213
high_growth,129,77.568213,77.575417,1.232176,1.128771,0.102729,0.0,77.56889
high_growth,130,77.56889,77.571702,1.232119,1.128585,0.102756,0.0,77.569668
high_growth,131,77.569668,77.569376,1.232055,1.128469,0.102787,0.0,77.570467
high_growth,132,77.570467,77.568121,1.231988,1.128406,0.102819,0.0,77.571231
high_growth,133,77.571231,77.567658,1.231925,1.128383,0.102849,0.0,77.571923
high_growth,134,77.571923,77.567753,1.231867,1.128388,0.102877,0.0,77.572526
high_growth,135,77.572526,77.568213,1.231817,1.128411,0.102901,0.0,77.573031
high_growth,136,77.573031,77.56889,1.231775,1.128444,0.102921,0.0,77.57344
high_growth,137,77.57344,77.569668,1.231741,1.128483,0.102938,0.0,77.57376
high_growth,138,77.57376,77.570467,1.231714,1.128523,0.10295,0.0,77.574
high_growth,139,77.574,77.571231,1.231694,1.128562,0.10296,0.0,77.574173
high_growth,140,77.574173,77.571923,1.23168,1.128596,0.102967,0.0,77.574289
high_growth,141,77.574289,77.572526,1.23167,1.128626,0.102972,0.0,77.574361
high_growth,142,77.574361,77.573031,1.231664,1.128652,0.102974,0.0,77.574399
high_growth,143,77.574399,77.57344,1.231661,1.128672,0.102976,0.0,77.574412
high_growth,144,77.574412,77.57376,1.23166,1.128688,0.102976,0.0,77.574408
high_growth,145,77.574408,77.574,1.23166,1.1287,0.102976,0.0,77.574392
high_growth,146,77.574392,77.574173,1.231662,1.128709,0.102976,0.0,77.574369
high_growth,147,77.574369,77.574289,1.231663,1.128714,0.102975,0.0,77.574343
high_growth,148,77.574343,77.574361,1.231666,1.128718,0.102974,0.0,77.574317
high_growth,149,77.574317,77.574399,1.231668,1.12872,0.102973,0.0,77.574292
high_growth,150,77.574292,77.574412,1.23167,1.128721,0.102972,0.0,77.574269
high_growth,151,77.574269,77.574408,1.231672,1.12872,0.102971,0.0,77.57425
high_growth,152,77.57425,77.574392,1.231673,1.12872,0.10297,0.0,77.574234
high_growth,153,77.574234,77.574369,1.231675,1.128718,0.102969,0.0,77.574221
high_growth,154,77.574221,77.574343,1.231676,1.128717,0.102969,0.0,77.57421
high_growth,155,77.57421,77.574317,1.231677,1.128716,0.102968,0.0,77.574203
high_growth,156,77.574203,77.574292,1.231677,1.128715,0.102968,0.0,77.574197
high_growth,157,77.574197,77.574269,1.231678,1.128713,0.102968,0.0,77.574194
high_growth,158,77.574194,77.57425,1.231678,1.128712,0.102968,0.0,77.574191
high_growth,159,77.574191,77.574234,1.231678,1.128712,0.102968,0.0,77.57419
high_growth,160,77.57419,77.574221,1.231678,1.128711,0.102968,0.0,77.57419
