scenario,time,fast_cycle,slow_memory,release_event,phase,cross_scale_coupling,fast_growth,fast_capacity,slow_constraint,release_threshold,release_magnitude,revolt_strength,remember_strength,slow_adjustment,slow_target
rigid_slow_structure,147,0.0,1.265794,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,148,0.0,1.267131,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,149,0.0,1.268462,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,150,0.0,1.269788,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,151,0.0,1.271109,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,152,0.0,1.272425,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,153,0.0,1.273735,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,154,0.0,1.27504,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,155,0.0,1.27634,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,156,0.0,1.277634,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,157,0.0,1.278924,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,158,0.0,1.280208,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,159,0.0,1.281487,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
rigid_slow_structure,160,0.0,1.282761,0,reorganization,0.0,0.16,3.2,0.13,2.5,1.35,0.14,0.02,0.004,1.6
weak_memory_high_volatility,1,0.5,1.0,0,reorganization,0.5,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,2,0.526344,1.0036,0,reorganization,0.528239,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,3,0.555522,1.007171,0,reorganization,0.559506,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,4,0.587768,1.010714,0,reorganization,0.594065,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,5,0.623314,1.014228,0,reorganization,0.632182,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,6,0.662383,1.017714,0,reorganization,0.674117,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,7,0.705182,1.021173,0,reorganization,0.720113,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,8,0.751892,1.024603,0,reorganization,0.770391,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,9,0.802655,1.028006,0,growth,0.825134,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,10,0.857566,1.031382,0,growth,0.884479,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,11,0.916661,1.034731,0,growth,0.948498,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,12,0.979901,1.038053,0,growth,1.01719,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,13,1.047165,1.041349,0,growth,1.090464,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,14,1.118238,1.044618,0,growth,1.168131,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,15,1.192805,1.047861,0,growth,1.249895,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,16,1.270453,1.051078,0,growth,1.335346,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,17,1.350667,1.05427,0,growth,1.423967,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,18,1.432843,1.057436,0,growth,1.51514,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,19,1.516303,1.060576,0,growth,1.608155,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,20,1.600312,1.063691,0,growth,1.702238,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,21,1.684103,1.066782,0,growth,1.796571,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,22,1.766908,1.069848,0,growth,1.890322,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,23,1.84798,1.072889,0,growth,1.982677,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,24,1.926626,1.075906,0,growth,2.072868,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,25,2.002227,1.078899,0,conservation,2.160199,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,26,2.074256,1.081867,0,conservation,2.24407,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,27,2.142294,1.084812,0,conservation,2.323987,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,28,2.206033,1.087734,0,conservation,2.399577,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,29,2.265277,1.090632,0,conservation,2.470584,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,30,0.872892,1.290632,1,release,1.126582,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,31,0.92144,1.291907,0,growth,1.190415,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,32,0.973407,1.293172,0,growth,1.258783,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,33,1.028752,1.294426,0,growth,1.331644,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,34,1.087372,1.295671,0,growth,1.408876,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,35,1.149098,1.296906,0,growth,1.490272,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,36,1.213692,1.29813,0,growth,1.57553,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,37,1.280842,1.299345,0,growth,1.664256,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,38,1.350167,1.300551,0,growth,1.75596,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,39,1.42122,1.301746,0,growth,1.850068,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,40,1.4935,1.302932,0,growth,1.945929,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,41,1.56646,1.304109,0,growth,2.042835,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,42,1.639528,1.305276,0,growth,2.140036,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,43,1.712118,1.306434,0,growth,2.236769,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,44,1.783655,1.307582,0,growth,2.332275,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,45,1.853587,1.308722,0,growth,2.425829,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,46,1.921407,1.309852,0,growth,2.516759,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,47,1.986666,1.310973,0,growth,2.604465,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,48,2.048982,1.312085,0,conservation,2.688439,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,49,2.108051,1.313188,0,conservation,2.768269,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,50,2.163646,1.314283,0,conservation,2.843643,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,51,2.21562,1.315369,0,conservation,2.914357,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,52,2.263898,1.316446,0,conservation,2.980299,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,53,2.308475,1.317514,0,conservation,3.041449,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,54,0.902389,1.517514,1,release,1.369389,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,55,0.942844,1.516974,0,growth,1.43027,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,56,0.986106,1.516438,0,growth,1.495369,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,57,1.032171,1.515907,0,growth,1.564675,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,58,1.080993,1.51538,0,growth,1.638114,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,59,1.13248,1.514856,0,growth,1.715544,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,60,1.186494,1.514338,0,growth,1.796752,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,61,1.242845,1.513823,0,growth,1.881447,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,62,1.301291,1.513312,0,growth,1.96926,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,63,1.361543,1.512806,0,growth,2.05975,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,64,1.423261,1.512303,0,growth,2.152403,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,65,1.486069,1.511805,0,growth,2.246647,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,66,1.549556,1.511311,0,growth,2.341861,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,67,1.61329,1.51082,0,growth,2.437391,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,68,1.676826,1.510333,0,growth,2.532567,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,69,1.739722,1.509851,0,growth,2.626721,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,70,1.801548,1.509372,0,growth,2.719205,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,71,1.861899,1.508897,0,growth,2.809413,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,72,1.920407,1.508426,0,growth,2.896791,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,73,1.976746,1.507958,0,growth,2.980851,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,74,2.030645,1.507495,0,conservation,3.061186,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,75,2.081882,1.507035,0,conservation,3.137468,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,76,2.130294,1.506579,0,conservation,3.209456,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,77,2.175775,1.506126,0,conservation,3.276991,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,78,2.218268,1.505677,0,conservation,3.339995,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,79,2.257766,1.505231,0,conservation,3.39846,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,80,2.294303,1.50479,0,conservation,3.452444,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,81,0.880958,1.70479,1,release,1.501848,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,82,0.911415,1.702751,0,growth,1.551913,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,83,0.944148,1.700729,0,growth,1.605741,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,84,0.979206,1.698723,0,growth,1.663401,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,85,1.016617,1.696734,0,growth,1.724929,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,86,1.056383,1.69476,0,growth,1.790316,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,87,1.098478,1.692802,0,growth,1.859505,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,88,1.142842,1.690859,0,growth,1.932386,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,89,1.189384,1.688932,0,growth,2.008789,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,90,1.237972,1.687021,0,growth,2.088484,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,91,1.288438,1.685125,0,growth,2.171179,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,92,1.340578,1.683244,0,growth,2.256519,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,93,1.394149,1.681378,0,growth,2.344091,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,94,1.448877,1.679527,0,growth,2.433427,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,95,1.50446,1.677691,0,growth,2.524018,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,96,1.560573,1.675869,0,growth,2.615315,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,97,1.616875,1.674062,0,growth,2.70675,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,98,1.67302,1.67227,0,growth,2.797741,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,99,1.728662,1.670492,0,growth,2.887715,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,100,1.783463,1.668728,0,growth,2.976113,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,101,1.837105,1.666978,0,growth,3.062413,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,102,1.889294,1.665242,0,growth,3.146132,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,103,1.93977,1.66352,0,growth,3.226845,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,104,1.988304,1.661812,0,growth,3.304188,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,105,2.034712,1.660117,0,conservation,3.377861,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,106,2.078848,1.658436,0,conservation,3.447637,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,107,2.120606,1.656769,0,conservation,3.513354,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,108,2.159921,1.655115,0,conservation,3.574918,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,109,2.196766,1.653474,0,conservation,3.632296,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,110,2.231146,1.651846,0,conservation,3.68551,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,111,2.263096,1.650231,0,conservation,3.734632,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,112,2.292676,1.648629,0,conservation,3.779773,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,113,2.319966,1.64704,0,conservation,3.821078,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,114,0.898088,1.84704,1,release,1.658806,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,115,0.923368,1.843864,0,growth,1.702565,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,116,0.950564,1.840713,0,growth,1.749715,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,117,0.97973,1.837587,0,growth,1.800339,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,118,1.010908,1.834487,0,growth,1.854497,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,119,1.044123,1.831411,0,growth,1.912217,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,120,1.079379,1.82836,0,growth,1.973494,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,121,1.116662,1.825333,0,growth,2.03828,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,122,1.155929,1.82233,0,growth,2.106485,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,123,1.197114,1.819351,0,growth,2.177971,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,124,1.24012,1.816397,0,growth,2.252549,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,125,1.284822,1.813465,0,growth,2.32998,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,126,1.331066,1.810558,0,growth,2.409972,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,127,1.378669,1.807673,0,growth,2.492183,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,128,1.427421,1.804812,0,growth,2.576227,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,129,1.477088,1.801973,0,growth,2.661673,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,130,1.527416,1.799158,0,growth,2.748061,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,131,1.578134,1.796364,0,growth,2.834903,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,132,1.628962,1.793593,0,growth,2.921696,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,133,1.679617,1.790845,0,growth,3.007934,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,134,1.729817,1.788118,0,growth,3.093117,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,135,1.779288,1.785413,0,growth,3.176764,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,136,1.827771,1.78273,0,growth,3.258422,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,137,1.875027,1.780068,0,growth,3.337676,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,138,1.920841,1.777427,0,growth,3.414156,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,139,1.965026,1.774808,0,growth,3.487544,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,140,2.007425,1.772209,0,conservation,3.557578,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,141,2.047913,1.769632,0,conservation,3.624051,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,142,2.086395,1.767075,0,conservation,3.686816,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,143,2.122811,1.764538,0,conservation,3.74578,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,144,2.157126,1.762022,0,conservation,3.800902,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,145,2.189334,1.759526,0,conservation,3.852188,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,146,2.219453,1.757049,0,conservation,3.899688,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,147,2.247522,1.754593,0,conservation,3.943486,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,148,2.273597,1.752156,0,conservation,3.983698,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,149,2.297751,1.749739,0,conservation,4.020464,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,150,2.320065,1.747341,0,conservation,4.053944,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,151,0.893665,1.947341,1,release,1.74027,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,152,0.914102,1.943362,0,growth,1.776431,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,153,0.936166,1.939415,0,growth,1.815615,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,154,0.959921,1.9355,0,growth,1.857927,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,155,0.985421,1.931616,0,growth,1.903455,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,156,1.012711,1.927763,0,growth,1.952266,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,157,1.041823,1.923941,0,growth,2.004406,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,158,1.072777,1.92015,0,growth,2.059892,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,159,1.105575,1.916388,0,growth,2.118711,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
weak_memory_high_volatility,160,1.1402,1.912657,0,growth,2.180812,0.17,3.1,0.06,2.3,1.45,0.2,0.015,0.008,1.45
adaptive_transformation,1,0.5,1.0,0,reorganization,0.5,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,2,0.549763,1.0144,0,reorganization,0.557679,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,3,0.604455,1.028541,0,reorganization,0.621706,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,4,0.664339,1.042427,0,reorganization,0.692525,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,5,0.729633,1.056063,0,reorganization,0.770538,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,6,0.800487,1.069454,0,growth,0.856084,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,7,0.876971,1.082604,0,growth,0.949413,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,8,0.959058,1.095517,0,growth,1.050665,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,9,1.046603,1.108198,0,growth,1.159843,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,10,1.139329,1.12065,0,growth,1.27679,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,11,1.236824,1.132879,0,growth,1.401171,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,12,1.338526,1.144887,0,growth,1.532461,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,13,1.443737,1.156679,0,growth,1.66994,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,14,1.551627,1.168259,0,growth,1.812701,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,15,1.661257,1.17963,0,growth,1.959668,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,16,1.77161,1.190797,0,growth,2.109628,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,17,1.881625,1.201762,0,growth,2.261266,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,18,1.990236,1.212531,0,growth,2.413222,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,19,2.096413,1.223105,0,conservation,2.564133,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,20,2.199205,1.233489,0,conservation,2.712695,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,21,2.297769,1.243686,0,conservation,2.857704,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,22,2.3914,1.2537,0,conservation,2.998098,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,23,2.479546,1.263533,0,conservation,3.132989,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,24,2.561814,1.27319,0,conservation,3.261675,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,25,1.447349,1.45319,1,release,2.103272,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
