scenario_id,policy,growth,external_shock,shock_time,final_state,maximum_state,cumulative_cost,resilience_score
294,Policy_C_high_resilience,0.040566,8.037868,20,66.330799,66.330799,338.732722,0.000000
295,Policy_A_low_intervention,0.047400,0.887900,40,180.595074,180.595074,6488.258095,0.000000
295,Policy_B_moderate_intervention,0.047400,0.887900,40,75.362631,75.362631,527.302053,0.000000
295,Policy_C_high_resilience,0.047400,0.887900,40,101.127882,101.127882,1430.047707,0.000000
296,Policy_A_low_intervention,0.069335,9.086867,20,612.574255,612.574255,83254.520515,0.000000
296,Policy_B_moderate_intervention,0.069335,9.086867,20,262.668993,262.668993,14952.154262,0.000000
296,Policy_C_high_resilience,0.069335,9.086867,20,354.444734,354.444734,28209.782624,0.000000
297,Policy_A_low_intervention,0.073527,2.810040,44,803.407439,803.407439,141712.132877,0.000000
297,Policy_B_moderate_intervention,0.073527,2.810040,44,342.557247,342.557247,26403.488117,0.000000
297,Policy_C_high_resilience,0.073527,2.810040,44,456.318575,456.318575,47181.210064,0.000000
298,Policy_A_low_intervention,0.044835,9.435964,24,147.964837,147.964837,3892.690961,0.000000
298,Policy_B_moderate_intervention,0.044835,9.435964,24,62.251093,62.251093,238.649910,0.000000
298,Policy_C_high_resilience,0.044835,9.435964,24,85.245676,85.245676,827.460134,0.000000
299,Policy_A_low_intervention,0.043827,5.166629,28,143.456407,143.456407,3644.284840,0.000000
299,Policy_B_moderate_intervention,0.043827,5.166629,28,59.903862,59.903862,204.688461,0.000000
299,Policy_C_high_resilience,0.043827,5.166629,28,81.240556,81.240556,709.371365,0.000000
300,Policy_A_low_intervention,0.051959,15.203766,21,216.657394,216.657394,9562.481851,0.000000
300,Policy_B_moderate_intervention,0.051959,15.203766,21,92.546935,92.546935,1029.201490,0.000000
300,Policy_C_high_resilience,0.051959,15.203766,21,127.739500,127.739500,2711.393494,0.000000
