scenario_id,policy,policy_drag,resilience_buffer,implementation_delay,growth,external_shock,shock_time,final_state,maximum_state,minimum_state,cumulative_cost,resilience_score,regret
302,Policy_A_low_intervention,0.01,4.0,0,0.036509,3.430987,39,94.629519,94.629519,20.0,1124.888916,0.0,48.680556
302,Policy_B_moderate_intervention,0.025,7.0,0,0.036509,3.430987,39,39.115285,39.115285,20.0,41.463154,48.680556,0.0
302,Policy_C_high_resilience,0.02,12.0,0,0.036509,3.430987,39,53.016376,53.016376,20.0,141.45957,13.390072,35.290484
302,Policy_D_delayed_adaptation,0.015,6.0,8,0.036509,3.430987,39,78.515962,78.515962,20.0,647.248557,0.0,48.680556
303,Policy_A_low_intervention,0.01,4.0,0,0.052871,15.827873,22,228.73016,228.73016,20.0,10811.705691,0.0,0.0
303,Policy_B_moderate_intervention,0.025,7.0,0,0.052871,15.827873,22,97.647399,97.647399,20.0,1219.63065,0.0,0.0
303,Policy_C_high_resilience,0.02,12.0,0,0.052871,15.827873,22,134.740588,134.740588,20.0,3121.880662,0.0,0.0
303,Policy_D_delayed_adaptation,0.015,6.0,8,0.052871,15.827873,22,194.875762,194.875762,20.0,7924.364436,0.0,0.0
304,Policy_A_low_intervention,0.01,4.0,0,0.042431,14.220111,33,127.320408,127.320408,20.0,2630.005951,0.0,18.23598
304,Policy_B_moderate_intervention,0.025,7.0,0,0.042431,14.220111,33,53.167566,53.167566,20.0,116.398484,18.23598,0.0
304,Policy_C_high_resilience,0.02,12.0,0,0.042431,14.220111,33,73.539214,73.539214,20.0,496.354981,0.0,18.23598
304,Policy_D_delayed_adaptation,0.015,6.0,8,0.042431,14.220111,33,107.346718,107.346718,20.0,1742.239845,0.0,18.23598
305,Policy_A_low_intervention,0.01,4.0,0,0.045294,14.178913,28,149.518034,149.518034,20.0,3978.301502,0.0,0.0
305,Policy_B_moderate_intervention,0.025,7.0,0,0.045294,14.178913,28,62.914024,62.914024,20.0,247.029241,0.0,0.0
305,Policy_C_high_resilience,0.02,12.0,0,0.045294,14.178913,28,86.897144,86.897144,20.0,877.703377,0.0,0.0
305,Policy_D_delayed_adaptation,0.015,6.0,8,0.045294,14.178913,28,126.4916,126.4916,20.0,2739.145174,0.0,0.0
306,Policy_A_low_intervention,0.01,4.0,0,0.066925,5.091102,29,547.127511,547.127511,20.0,67231.411984,0.0,0.0
306,Policy_B_moderate_intervention,0.025,7.0,0,0.066925,5.091102,29,232.479279,232.479279,20.0,11529.729139,0.0,0.0
306,Policy_C_high_resilience,0.02,12.0,0,0.066925,5.091102,29,311.539892,311.539892,20.0,21669.801383,0.0,0.0
306,Policy_D_delayed_adaptation,0.015,6.0,8,0.066925,5.091102,29,456.343877,456.343877,20.0,48491.245191,0.0,0.0
307,Policy_A_low_intervention,0.01,4.0,0,0.067686,10.438621,41,571.114822,571.114822,20.0,73258.277389,0.0,0.0
307,Policy_B_moderate_intervention,0.025,7.0,0,0.067686,10.438621,41,242.31427,242.31427,20.0,12662.950218,0.0,0.0
307,Policy_C_high_resilience,0.02,12.0,0,0.067686,10.438621,41,325.164021,325.164021,20.0,23714.809339,0.0,0.0
307,Policy_D_delayed_adaptation,0.015,6.0,8,0.067686,10.438621,41,476.206645,476.206645,20.0,52832.192953,0.0,0.0
308,Policy_A_low_intervention,0.01,4.0,0,0.052034,2.674718,37,234.834759,234.834759,20.0,11797.164196,0.0,0.0
308,Policy_B_moderate_intervention,0.025,7.0,0,0.052034,2.674718,37,98.403626,98.403626,20.0,1292.252975,0.0,0.0
308,Policy_C_high_resilience,0.02,12.0,0,0.052034,2.674718,37,132.176977,132.176977,20.0,3013.754975,0.0,0.0
308,Policy_D_delayed_adaptation,0.015,6.0,8,0.052034,2.674718,37,194.974047,194.974047,20.0,8104.49758,0.0,0.0
309,Policy_A_low_intervention,0.01,4.0,0,0.051795,5.983919,44,230.452128,230.452128,20.0,11340.704605,0.0,0.0
309,Policy_B_moderate_intervention,0.025,7.0,0,0.051795,5.983919,44,96.433044,96.433044,20.0,1218.755148,0.0,0.0
309,Policy_C_high_resilience,0.02,12.0,0,0.051795,5.983919,44,129.988192,129.988192,20.0,2888.776368,0.0,0.0
309,Policy_D_delayed_adaptation,0.015,6.0,8,0.051795,5.983919,44,191.54355,191.54355,20.0,7796.272274,0.0,0.0
310,Policy_A_low_intervention,0.01,4.0,0,0.054454,8.196203,30,264.33785,264.33785,20.0,15159.775575,0.0,0.0
310,Policy_B_moderate_intervention,0.025,7.0,0,0.054454,8.196203,30,111.347448,111.347448,20.0,1847.203125,0.0,0.0
310,Policy_C_high_resilience,0.02,12.0,0,0.054454,8.196203,30,150.767596,150.767596,20.0,4200.955291,0.0,0.0
310,Policy_D_delayed_adaptation,0.015,6.0,8,0.054454,8.196203,30,221.016795,221.016795,20.0,10691.881035,0.0,0.0
311,Policy_A_low_intervention,0.01,4.0,0,0.069132,17.653943,27,598.726544,598.726544,20.0,79446.445589,0.0,0.0
311,Policy_B_moderate_intervention,0.025,7.0,0,0.069132,17.653943,27,256.417187,256.417187,20.0,14146.438859,0.0,0.0
311,Policy_C_high_resilience,0.02,12.0,0,0.069132,17.653943,27,348.33789,348.33789,20.0,27183.439935,0.0,0.0
311,Policy_D_delayed_adaptation,0.015,6.0,8,0.069132,17.653943,27,505.260489,505.260489,20.0,58881.560339,0.0,0.0
312,Policy_A_low_intervention,0.01,4.0,0,0.055731,4.204124,44,290.418166,290.418166,20.0,18696.27978,0.0,0.0
312,Policy_B_moderate_intervention,0.025,7.0,0,0.055731,4.204124,44,121.980626,121.980626,20.0,2414.714024,0.0,0.0
312,Policy_C_high_resilience,0.02,12.0,0,0.055731,4.204124,44,163.764419,163.764419,20.0,5173.435216,0.0,0.0
312,Policy_D_delayed_adaptation,0.015,6.0,8,0.055731,4.204124,44,241.244576,241.244576,20.0,13048.15266,0.0,0.0
313,Policy_A_low_intervention,0.01,4.0,0,0.048485,5.727174,35,189.090217,189.090217,20.0,7193.78342,0.0,0.0
313,Policy_B_moderate_intervention,0.025,7.0,0,0.048485,5.727174,35,79.060473,79.060473,20.0,622.624511,0.0,0.0
313,Policy_C_high_resilience,0.02,12.0,0,0.048485,5.727174,35,106.907811,106.907811,20.0,1678.264522,0.0,0.0
313,Policy_D_delayed_adaptation,0.015,6.0,8,0.048485,5.727174,35,157.444093,157.444093,20.0,4876.323082,0.0,0.0
314,Policy_A_low_intervention,0.01,4.0,0,0.061735,14.60536,32,397.5013,397.5013,20.0,35412.966158,0.0,0.0
314,Policy_B_moderate_intervention,0.025,7.0,0,0.061735,14.60536,32,168.49214,168.49214,20.0,5455.078149,0.0,0.0
314,Policy_C_high_resilience,0.02,12.0,0,0.061735,14.60536,32,228.701932,228.701932,20.0,11128.316096,0.0,0.0
314,Policy_D_delayed_adaptation,0.015,6.0,8,0.061735,14.60536,32,333.625202,333.625202,20.0,25682.448906,0.0,0.0
315,Policy_A_low_intervention,0.01,4.0,0,0.074479,14.263086,40,837.221172,837.221172,20.0,153043.346446,0.0,0.0
315,Policy_B_moderate_intervention,0.025,7.0,0,0.074479,14.263086,40,357.262299,357.262299,20.0,28733.217951,0.0,0.0
315,Policy_C_high_resilience,0.02,12.0,0,0.074479,14.263086,40,478.843557,478.843557,20.0,51870.832904,0.0,0.0
315,Policy_D_delayed_adaptation,0.015,6.0,8,0.074479,14.263086,40,699.258196,699.258196,20.0,111352.505605,0.0,0.0
316,Policy_A_low_intervention,0.01,4.0,0,0.074137,8.915916,21,808.270078,808.270078,20.0,142281.374856,0.0,0.0
316,Policy_B_moderate_intervention,0.025,7.0,0,0.074137,8.915916,21,347.326346,347.326346,20.0,26959.167837,0.0,0.0
316,Policy_C_high_resilience,0.02,12.0,0,0.074137,8.915916,21,467.179453,467.179453,20.0,49260.848079,0.0,0.0
316,Policy_D_delayed_adaptation,0.015,6.0,8,0.074137,8.915916,21,679.3084,679.3084,20.0,104902.266098,0.0,0.0
317,Policy_A_low_intervention,0.01,4.0,0,0.035681,17.376365,30,82.278265,82.278265,20.0,662.400326,0.0,54.218575
317,Policy_B_moderate_intervention,0.025,7.0,0,0.035681,17.376365,30,34.419477,34.419477,20.0,39.6,54.218575,0.0
317,Policy_C_high_resilience,0.02,12.0,0,0.035681,17.376365,30,48.561782,48.561782,20.0,100.826443,26.416751,27.801824
317,Policy_D_delayed_adaptation,0.015,6.0,8,0.035681,17.376365,30,70.294044,70.294044,20.0,407.110396,0.0,54.218575
318,Policy_A_low_intervention,0.01,4.0,0,0.069137,15.735427,34,610.748763,610.748763,20.0,83093.807598,0.0,0.0
318,Policy_B_moderate_intervention,0.025,7.0,0,0.069137,15.735427,34,260.062926,260.062926,20.0,14682.487319,0.0,0.0
318,Policy_C_high_resilience,0.02,12.0,0,0.069137,15.735427,34,351.026666,351.026666,20.0,27700.294269,0.0,0.0
318,Policy_D_delayed_adaptation,0.015,6.0,8,0.069137,15.735427,34,511.821631,511.821631,20.0,60664.466677,0.0,0.0
319,Policy_A_low_intervention,0.01,4.0,0,0.034487,16.38795,20,74.609525,74.609525,20.0,448.951498,0.0,57.069621
319,Policy_B_moderate_intervention,0.025,7.0,0,0.034487,16.38795,20,31.827617,31.827617,20.0,39.6,57.069621,0.0
319,Policy_C_high_resilience,0.02,12.0,0,0.034487,16.38795,20,44.976784,44.976784,20.0,80.212499,34.483038,22.586583
319,Policy_D_delayed_adaptation,0.015,6.0,8,0.034487,16.38795,20,64.613051,64.613051,20.0,283.176293,0.0,57.069621
320,Policy_A_low_intervention,0.01,4.0,0,0.06251,7.379615,40,425.99045,425.99045,20.0,41029.621718,0.0,0.0
320,Policy_B_moderate_intervention,0.025,7.0,0,0.06251,7.379615,40,180.005905,180.005905,20.0,6449.490523,0.0,0.0
320,Policy_C_high_resilience,0.02,12.0,0,0.06251,7.379615,40,241.718508,241.718508,20.0,12622.278597,0.0,0.0
320,Policy_D_delayed_adaptation,0.015,6.0,8,0.06251,7.379615,40,354.773291,354.773291,20.0,29296.790007,0.0,0.0
321,Policy_A_low_intervention,0.01,4.0,0,0.073648,1.346908,45,809.937809,809.937809,20.0,143931.150895,0.0,0.0
321,Policy_B_moderate_intervention,0.025,7.0,0,0.073648,1.346908,45,345.399967,345.399967,20.0,26857.035337,0.0,0.0
321,Policy_C_high_resilience,0.02,12.0,0,0.073648,1.346908,45,459.760942,459.760942,20.0,47892.507201,0.0,0.0
321,Policy_D_delayed_adaptation,0.015,6.0,8,0.073648,1.346908,45,673.842789,673.842789,20.0,103852.192205,0.0,0.0
322,Policy_A_low_intervention,0.01,4.0,0,0.073614,6.094102,42,804.615396,804.615396,20.0,142061.332665,0.0,0.0
322,Policy_B_moderate_intervention,0.025,7.0,0,0.073614,6.094102,42,343.076458,343.076458,20.0,26476.015774,0.0,0.0
322,Policy_C_high_resilience,0.02,12.0,0,0.073614,6.094102,42,457.819614,457.819614,20.0,47481.412643,0.0,0.0
322,Policy_D_delayed_adaptation,0.015,6.0,8,0.073614,6.094102,42,670.246886,670.246886,20.0,102756.786796,0.0,0.0
323,Policy_A_low_intervention,0.01,4.0,0,0.047887,1.445676,30,185.117905,185.117905,20.0,6865.197966,0.0,0.0
323,Policy_B_moderate_intervention,0.025,7.0,0,0.047887,1.445676,30,77.339723,77.339723,20.0,578.289919,0.0,0.0
323,Policy_C_high_resilience,0.02,12.0,0,0.047887,1.445676,30,103.895867,103.895867,20.0,1547.138995,0.0,0.0
323,Policy_D_delayed_adaptation,0.015,6.0,8,0.047887,1.445676,30,153.542452,153.542452,20.0,4594.513092,0.0,0.0
324,Policy_A_low_intervention,0.01,4.0,0,0.068355,15.468159,32,582.138041,582.138041,20.0,75582.941474,0.0,0.0
324,Policy_B_moderate_intervention,0.025,7.0,0,0.068355,15.468159,32,247.997847,247.997847,20.0,13224.180468,0.0,0.0
324,Policy_C_high_resilience,0.02,12.0,0,0.068355,15.468159,32,335.212655,335.212655,20.0,25175.131461,0.0,0.0
324,Policy_D_delayed_adaptation,0.015,6.0,8,0.068355,15.468159,32,488.420492,488.420492,20.0,55281.849602,0.0,0.0
325,Policy_A_low_intervention,0.01,4.0,0,0.072936,11.282385,44,771.378454,771.378454,20.0,131079.230969,0.0,0.0
325,Policy_B_moderate_intervention,0.025,7.0,0,0.072936,11.282385,44,328.578899,328.578899,20.0,24231.585977,0.0,0.0
325,Policy_C_high_resilience,0.02,12.0,0,0.072936,11.282385,44,439.582401,439.582401,20.0,43796.584724,0.0,0.0
325,Policy_D_delayed_adaptation,0.015,6.0,8,0.072936,11.282385,44,643.111124,643.111124,20.0,94926.1719,0.0,0.0
326,Policy_A_low_intervention,0.01,4.0,0,0.051958,9.738288,39,229.751911,229.751911,20.0,11216.571084,0.0,0.0
326,Policy_B_moderate_intervention,0.025,7.0,0,0.051958,9.738288,39,96.237092,96.237092,20.0,1202.685524,0.0,0.0
326,Policy_C_high_resilience,0.02,12.0,0,0.051958,9.738288,39,130.480052,130.480052,20.0,2909.909404,0.0,0.0
326,Policy_D_delayed_adaptation,0.015,6.0,8,0.051958,9.738288,39,191.664478,191.664478,20.0,7782.037848,0.0,0.0
327,Policy_A_low_intervention,0.01,4.0,0,0.033079,11.360898,29,72.866727,72.866727,20.0,424.989108,0.0,58.718154
327,Policy_B_moderate_intervention,0.025,7.0,0,0.033079,11.360898,29,30.328951,30.328951,20.0,39.6,58.718154,0.0
327,Policy_C_high_resilience,0.02,12.0,0,0.033079,11.360898,29,42.197757,42.197757,20.0,70.30917,39.520634,19.19752
327,Policy_D_delayed_adaptation,0.015,6.0,8,0.033079,11.360898,29,61.620647,61.620647,20.0,236.293771,0.0,58.718154
328,Policy_A_low_intervention,0.01,4.0,0,0.074884,13.441795,33,850.958159,850.958159,20.0,157463.216651,0.0,0.0
328,Policy_B_moderate_intervention,0.025,7.0,0,0.074884,13.441795,33,363.971107,363.971107,20.0,29756.333357,0.0,0.0
328,Policy_C_high_resilience,0.02,12.0,0,0.074884,13.441795,33,488.792965,488.792965,20.0,53950.678099,0.0,0.0
328,Policy_D_delayed_adaptation,0.015,6.0,8,0.074884,13.441795,33,712.426114,712.426114,20.0,115180.345406,0.0,0.0
329,Policy_A_low_intervention,0.01,4.0,0,0.074025,13.686654,42,817.762045,817.762045,20.0,146443.591961,0.0,0.0
329,Policy_B_moderate_intervention,0.025,7.0,0,0.074025,13.686654,42,348.706323,348.706323,20.0,27367.234243,0.0,0.0
329,Policy_C_high_resilience,0.02,12.0,0,0.074025,13.686654,42,467.050473,467.050473,20.0,49391.117222,0.0,0.0
329,Policy_D_delayed_adaptation,0.015,6.0,8,0.074025,13.686654,42,682.509623,682.509623,20.0,106358.531954,0.0,0.0
330,Policy_A_low_intervention,0.01,4.0,0,0.069266,7.986214,42,627.269537,627.269537,20.0,87973.129431,0.0,0.0
330,Policy_B_moderate_intervention,0.025,7.0,0,0.069266,7.986214,42,266.479606,266.479606,20.0,15570.287222,0.0,0.0
330,Policy_C_high_resilience,0.02,12.0,0,0.069266,7.986214,42,356.653079,356.653079,20.0,28697.84216,0.0,0.0
330,Policy_D_delayed_adaptation,0.015,6.0,8,0.069266,7.986214,42,522.56242,522.56242,20.0,63431.55328,0.0,0.0
331,Policy_A_low_intervention,0.01,4.0,0,0.043476,0.52105,30,143.879349,143.879349,20.0,3708.791875,0.0,0.0
331,Policy_B_moderate_intervention,0.025,7.0,0,0.043476,0.52105,30,59.860867,59.860867,20.0,206.857868,0.0,0.0
331,Policy_C_high_resilience,0.02,12.0,0,0.043476,0.52105,30,80.39311,80.39311,20.0,688.721288,0.0,0.0
331,Policy_D_delayed_adaptation,0.015,6.0,8,0.043476,0.52105,30,119.113949,119.113949,20.0,2377.168242,0.0,0.0
332,Policy_A_low_intervention,0.01,4.0,0,0.065826,5.28062,31,514.313961,514.313961,20.0,59557.670812,0.0,0.0
332,Policy_B_moderate_intervention,0.025,7.0,0,0.065826,5.28062,31,218.255462,218.255462,20.0,10021.0157,0.0,0.0
332,Policy_C_high_resilience,0.02,12.0,0,0.065826,5.28062,31,292.56239,292.56239,20.0,18994.944497,0.0,0.0
332,Policy_D_delayed_adaptation,0.015,6.0,8,0.065826,5.28062,31,428.78606,428.78606,20.0,42856.129817,0.0,0.0
333,Policy_A_low_intervention,0.01,4.0,0,0.049381,4.395554,33,199.890449,199.890449,20.0,8184.32133,0.0,0.0
333,Policy_B_moderate_intervention,0.025,7.0,0,0.049381,4.395554,33,83.659714,83.659714,20.0,759.695972,0.0,0.0
333,Policy_C_high_resilience,0.02,12.0,0,0.049381,4.395554,33,112.856528,112.856528,20.0,1959.160686,0.0,0.0
333,Policy_D_delayed_adaptation,0.015,6.0,8,0.049381,4.395554,33,166.298578,166.298578,20.0,5569.317784,0.0,0.0
334,Policy_A_low_intervention,0.01,4.0,0,0.055467,14.265351,25,271.259174,271.259174,20.0,15838.03645,0.0,0.0
334,Policy_B_moderate_intervention,0.025,7.0,0,0.055467,14.265351,25,115.253085,115.253085,20.0,2009.826738,0.0,0.0
334,Policy_C_high_resilience,0.02,12.0,0,0.055467,14.265351,25,157.856519,157.856519,20.0,4678.188962,0.0,0.0
334,Policy_D_delayed_adaptation,0.015,6.0,8,0.055467,14.265351,25,229.380979,229.380979,20.0,11506.544762,0.0,0.0
335,Policy_A_low_intervention,0.01,4.0,0,0.037878,10.970852,32,98.195303,98.195303,20.0,1234.574927,0.0,46.235189
335,Policy_B_moderate_intervention,0.025,7.0,0,0.037878,10.970852,32,40.855867,40.855867,20.0,44.116784,46.235189,0.0
335,Policy_C_high_resilience,0.02,12.0,0,0.037878,10.970852,32,56.411539,56.411539,20.0,178.661124,2.215082,44.020107
335,Policy_D_delayed_adaptation,0.015,6.0,8,0.037878,10.970852,32,82.599254,82.599254,20.0,759.001667,0.0,46.235189
336,Policy_A_low_intervention,0.01,4.0,0,0.057887,4.334936,38,328.019302,328.019302,20.0,24083.914121,0.0,0.0
336,Policy_B_moderate_intervention,0.025,7.0,0,0.057887,4.334936,38,138.117196,138.117196,20.0,3352.181418,0.0,0.0
336,Policy_C_high_resilience,0.02,12.0,0,0.057887,4.334936,38,185.404416,185.404416,20.0,6939.862165,0.0,0.0
336,Policy_D_delayed_adaptation,0.015,6.0,8,0.057887,4.334936,38,272.766205,272.766205,20.0,16963.264855,0.0,0.0
337,Policy_A_low_intervention,0.01,4.0,0,0.03644,8.300698,28,90.947429,90.947429,20.0,963.537804,0.0,50.284266
337,Policy_B_moderate_intervention,0.025,7.0,0,0.03644,8.300698,28,37.870714,37.870714,20.0,40.289741,50.284266,0.0
337,Policy_C_high_resilience,0.02,12.0,0,0.03644,8.300698,28,52.038168,52.038168,20.0,130.637611,16.630494,33.653772
337,Policy_D_delayed_adaptation,0.015,6.0,8,0.03644,8.300698,28,76.363647,76.363647,20.0,572.752892,0.0,50.284266
338,Policy_A_low_intervention,0.01,4.0,0,0.050681,12.003133,45,213.358588,213.358588,20.0,9568.612411,0.0,0.0
338,Policy_B_moderate_intervention,0.025,7.0,0,0.050681,12.003133,45,89.063198,89.063198,20.0,950.185621,0.0,0.0
338,Policy_C_high_resilience,0.02,12.0,0,0.050681,12.003133,45,121.022565,121.022565,20.0,2389.67388,0.0,0.0
338,Policy_D_delayed_adaptation,0.015,6.0,8,0.050681,12.003133,45,177.872884,177.872884,20.0,6578.771276,0.0,0.0
339,Policy_A_low_intervention,0.01,4.0,0,0.050936,5.17737,37,218.808868,218.808868,20.0,10064.940986,0.0,0.0
339,Policy_B_moderate_intervention,0.025,7.0,0,0.050936,5.17737,37,91.618614,91.618614,20.0,1029.712043,0.0,0.0
339,Policy_C_high_resilience,0.02,12.0,0,0.050936,5.17737,37,123.565456,123.565456,20.0,2517.292798,0.0,0.0
339,Policy_D_delayed_adaptation,0.015,6.0,8,0.050936,5.17737,37,182.014436,182.014436,20.0,6905.567465,0.0,0.0
340,Policy_A_low_intervention,0.01,4.0,0,0.037109,7.951136,31,95.227388,95.227388,20.0,1126.155118,0.0,48.078595
340,Policy_B_moderate_intervention,0.025,7.0,0,0.037109,7.951136,31,39.567595,39.567595,20.0,41.985254,48.078595,0.0
340,Policy_C_high_resilience,0.02,12.0,0,0.037109,7.951136,31,54.261179,54.261179,20.0,153.769417,9.55882,38.519775
340,Policy_D_delayed_adaptation,0.015,6.0,8,0.037109,7.951136,31,79.754189,79.754189,20.0,673.877144,0.0,48.078595
341,Policy_A_low_intervention,0.01,4.0,0,0.074444,5.384776,33,840.753718,840.753718,20.0,154286.454616,0.0,0.0
341,Policy_B_moderate_intervention,0.025,7.0,0,0.074444,5.384776,33,359.073487,359.073487,20.0,29025.549991,0.0,0.0
341,Policy_C_high_resilience,0.02,12.0,0,0.074444,5.384776,33,479.459314,479.459314,20.0,52000.434072,0.0,0.0
341,Policy_D_delayed_adaptation,0.015,6.0,8,0.074444,5.384776,33,701.170896,701.170896,20.0,111934.42638,0.0,0.0
342,Policy_A_low_intervention,0.01,4.0,0,0.061064,8.223045,29,387.365834,387.365834,20.0,33690.991854,0.0,0.0
342,Policy_B_moderate_intervention,0.025,7.0,0,0.061064,8.223045,29,164.059078,164.059078,20.0,5129.443451,0.0,0.0
342,Policy_C_high_resilience,0.02,12.0,0,0.061064,8.223045,29,221.320506,221.320506,20.0,10359.880503,0.0,0.0
342,Policy_D_delayed_adaptation,0.015,6.0,8,0.061064,8.223045,29,323.93064,323.93064,20.0,24212.045687,0.0,0.0
343,Policy_A_low_intervention,0.01,4.0,0,0.038965,6.924478,35,107.398262,107.398262,20.0,1646.266442,0.0,39.783421
343,Policy_B_moderate_intervention,0.025,7.0,0,0.038965,6.924478,35,44.563168,44.563168,20.0,55.985471,39.783421,0.0
343,Policy_C_high_resilience,0.02,12.0,0,0.038965,6.924478,35,60.818936,60.818936,20.0,242.856374,0.0,39.783421
343,Policy_D_delayed_adaptation,0.015,6.0,8,0.038965,6.924478,35,89.607877,89.607877,20.0,1009.924786,0.0,39.783421
344,Policy_A_low_intervention,0.01,4.0,0,0.034799,6.864557,31,83.476395,83.476395,20.0,724.485996,0.0,54.017466
344,Policy_B_moderate_intervention,0.025,7.0,0,0.034799,6.864557,31,34.602304,34.602304,20.0,39.6,54.017466,0.0
344,Policy_C_high_resilience,0.02,12.0,0,0.034799,6.864557,31,47.412407,47.412407,20.0,94.223772,29.001598,25.015868
344,Policy_D_delayed_adaptation,0.015,6.0,8,0.034799,6.864557,31,69.809675,69.809675,20.0,408.331746,0.0,54.017466
345,Policy_A_low_intervention,0.01,4.0,0,0.055867,17.868457,29,276.914628,276.914628,20.0,16570.25047,0.0,0.0
345,Policy_B_moderate_intervention,0.025,7.0,0,0.055867,17.868457,29,117.379668,117.379668,20.0,2115.773038,0.0,0.0
345,Policy_C_high_resilience,0.02,12.0,0,0.055867,17.868457,29,161.236077,161.236077,20.0,4928.155476,0.0,0.0
345,Policy_D_delayed_adaptation,0.015,6.0,8,0.055867,17.868457,29,234.164668,234.164668,20.0,12048.834179,0.0,0.0
346,Policy_A_low_intervention,0.01,4.0,0,0.030987,14.940676,32,62.860855,62.860855,20.0,222.178333,0.0,63.379486
346,Policy_B_moderate_intervention,0.025,7.0,0,0.030987,14.940676,32,26.091376,26.091376,20.0,39.6,63.379486,0.0
346,Policy_C_high_resilience,0.02,12.0,0,0.030987,14.940676,32,36.836855,36.836855,20.0,62.61029,46.957401,16.422085
346,Policy_D_delayed_adaptation,0.015,6.0,8,0.030987,14.940676,32,53.513675,53.513675,20.0,119.577561,17.219445,46.160041
347,Policy_A_low_intervention,0.01,4.0,0,0.042352,10.186722,41,130.446958,130.446958,20.0,2866.771949,0.0,14.593954
347,Policy_B_moderate_intervention,0.025,7.0,0,0.042352,10.186722,41,54.125051,54.125051,20.0,129.342448,14.593954,0.0
347,Policy_C_high_resilience,0.02,12.0,0,0.042352,10.186722,41,74.051772,74.051772,20.0,515.687429,0.0,14.593954
347,Policy_D_delayed_adaptation,0.015,6.0,8,0.042352,10.186722,41,108.913744,108.913744,20.0,1847.892273,0.0,14.593954
348,Policy_A_low_intervention,0.01,4.0,0,0.065024,17.524851,39,483.981748,483.981748,20.0,52778.491248,0.0,0.0
348,Policy_B_moderate_intervention,0.025,7.0,0,0.065024,17.524851,39,204.976557,204.976557,20.0,8692.532607,0.0,0.0
348,Policy_C_high_resilience,0.02,12.0,0,0.065024,17.524851,39,277.253032,277.253032,20.0,16945.576422,0.0,0.0
348,Policy_D_delayed_adaptation,0.015,6.0,8,0.065024,17.524851,39,405.006472,405.006472,20.0,38219.813419,0.0,0.0
349,Policy_A_low_intervention,0.01,4.0,0,0.063533,14.9911,29,438.122007,438.122007,20.0,42977.10283,0.0,0.0
349,Policy_B_moderate_intervention,0.025,7.0,0,0.063533,14.9911,29,186.389875,186.389875,20.0,6917.620558,0.0,0.0
349,Policy_C_high_resilience,0.02,12.0,0,0.063533,14.9911,29,253.185476,253.185476,20.0,13889.122105,0.0,0.0
349,Policy_D_delayed_adaptation,0.015,6.0,8,0.063533,14.9911,29,368.57292,368.57292,20.0,31427.829973,0.0,0.0
350,Policy_A_low_intervention,0.01,4.0,0,0.064908,4.142131,45,491.903618,491.903618,20.0,54722.091415,0.0,0.0
350,Policy_B_moderate_intervention,0.025,7.0,0,0.064908,4.142131,45,208.218643,208.218643,20.0,9049.056416,0.0,0.0
350,Policy_C_high_resilience,0.02,12.0,0,0.064908,4.142131,45,278.408438,278.408438,20.0,17131.879164,0.0,0.0
350,Policy_D_delayed_adaptation,0.015,6.0,8,0.064908,4.142131,45,408.99671,408.99671,20.0,39092.38347,0.0,0.0
351,Policy_A_low_intervention,0.01,4.0,0,0.045854,11.459122,39,159.556504,159.556504,20.0,4787.449846,0.0,0.0
351,Policy_B_moderate_intervention,0.025,7.0,0,0.045854,11.459122,39,66.47645,66.47645,20.0,319.5282,0.0,0.0
351,Policy_C_high_resilience,0.02,12.0,0,0.045854,11.459122,39,90.874815,90.874815,20.0,1026.519237,0.0,0.0
351,Policy_D_delayed_adaptation,0.015,6.0,8,0.045854,11.459122,39,133.406008,133.406008,20.0,3210.202892,0.0,0.0
352,Policy_A_low_intervention,0.01,4.0,0,0.041278,13.600392,44,121.3692,121.3692,20.0,2376.183075,0.0,26.436767
352,Policy_B_moderate_intervention,0.025,7.0,0,0.041278,13.600392,44,50.181423,50.181423,20.0,91.818336,26.436767,0.0
352,Policy_C_high_resilience,0.02,12.0,0,0.041278,13.600392,44,69.154073,69.154073,20.0,403.280089,0.0,26.436767
352,Policy_D_delayed_adaptation,0.015,6.0,8,0.041278,13.600392,44,101.533116,101.533116,20.0,1514.910558,0.0,26.436767
353,Policy_A_low_intervention,0.01,4.0,0,0.059663,15.090068,40,356.515218,356.515218,20.0,28551.952737,0.0,0.0
353,Policy_B_moderate_intervention,0.025,7.0,0,0.059663,15.090068,40,150.25295,150.25295,20.0,4149.877381,0.0,0.0
353,Policy_C_high_resilience,0.02,12.0,0,0.059663,15.090068,40,203.605349,203.605349,20.0,8604.345166,0.0,0.0
353,Policy_D_delayed_adaptation,0.015,6.0,8,0.059663,15.090068,40,298.025517,298.025517,20.0,20423.62557,0.0,0.0
354,Policy_A_low_intervention,0.01,4.0,0,0.034372,11.294246,21,77.598698,77.598698,20.0,537.236407,0.0,56.129469
354,Policy_B_moderate_intervention,0.025,7.0,0,0.034372,11.294246,21,32.682301,32.682301,20.0,39.6,56.129469,0.0
354,Policy_C_high_resilience,0.02,12.0,0,0.034372,11.294246,21,45.442154,45.442154,20.0,82.741427,33.465345,22.664124
354,Policy_D_delayed_adaptation,0.015,6.0,8,0.034372,11.294246,21,66.072094,66.072094,20.0,318.055454,0.0,56.129469
355,Policy_A_low_intervention,0.01,4.0,0,0.043902,7.934817,38,143.709326,143.709326,20.0,3680.829952,0.0,0.0
